Ep,Ep_r
367,-108.44
368,-335.22
369,-164.89
370,-249.56
371,-147.38
372,-155.59
373,-318.46
374,-174.5
375,-164.48
376,-181.63
377,-148.76
378,-300.89
379,-151.86
380,-179.34
381,-139.68
382,-160.59
383,-166.76
384,-153.75
385,-253.99
386,-167.11
387,-330.19
388,-141.51
389,-156.85
390,-217.56
391,-112.1
392,-336.89
393,-140.93
394,-338.08
395,-197.8
396,-138.09
397,-99.42
398,-194.18
399,-244.03
400,-306.77
401,-306.69
402,-300.0
403,-142.32
404,-235.55
405,-200.68
406,-196.21
407,-169.93
408,-441.18
409,-229.62
410,-206.78
411,-290.44
412,-236.73
413,-377.11
414,-164.39
415,-166.33
416,-83.22
417,-248.86
418,-324.07
419,-312.69
420,-163.8
421,-160.08
422,-178.04
423,-162.48
424,-172.67
425,-143.08
426,-170.5
427,-457.44
428,-151.8
429,-282.6
430,-185.88
431,-358.36
432,-158.4
433,-183.13
434,-154.83
435,-186.73
436,-129.12
437,-246.66
438,-163.49
439,-182.91
440,-169.67
441,-286.6
442,-361.63
443,-157.37
444,-233.05
445,-271.48
446,-338.57
447,-165.96
448,-265.35
449,-179.12
450,-158.6
451,-158.8
452,-143.01
453,-132.07
454,-173.07
455,-126.64
456,-202.28
457,-394.58
458,-155.83
459,-179.28
460,-219.77
461,-118.4
462,-201.16
463,-247.39
464,-319.72
465,-168.32
466,-278.35
467,-303.2
468,-242.07
469,-226.51
470,-169.32
471,-216.94
472,-332.66
473,-164.08
474,-109.81
475,-287.17
476,-208.17
477,-168.77
478,-272.92
479,-195.23
480,-202.4
481,-200.53
482,-182.6
483,-212.14
484,-239.39
485,-171.95
486,-267.4
487,-178.74
488,-178.24
489,-162.51
490,-125.07
491,-148.89
492,-478.98
493,-355.33
494,-217.01
495,-268.26
496,-186.46
497,-357.67
498,-246.62
499,-249.96
500,-158.51
501,-294.43
502,-151.71
503,-177.44
504,-194.03
505,-335.78
506,-122.04
507,-158.96
508,-331.43
509,-192.34
510,-235.98
511,-52.84
512,-256.77
513,-205.78
514,-297.01
515,-280.21
516,-120.0
517,-168.23
518,-159.58
519,-182.02
520,-100.12
521,-185.09
522,-134.08
523,-137.56
524,-204.98
525,-316.88
526,-183.8
527,-320.32
528,-308.91
529,-169.99
530,-187.27
531,-169.28
532,-149.48
533,-169.53
534,-301.92
535,-165.63
536,-157.41
537,-161.73
538,-167.5
539,-168.22
540,-319.56
541,-133.57
542,-21.65
543,-206.55
544,-165.49
545,-296.37
546,-199.12
547,-379.3
548,-228.02
549,-145.9
550,-170.61
551,-144.95
552,-204.12
553,-184.57
554,-156.54
555,-55.89
556,-141.25
557,-124.61
558,-205.26
559,-157.33
560,-141.03
561,-57.85
562,-221.41
563,-177.57
564,-104.48
565,-174.34
566,-142.48
567,-172.55
568,-232.33
569,-207.93
570,-167.87
571,-200.28
572,-105.13
573,-95.72
574,-173.13
575,-134.97
576,-159.43
577,-149.4
578,-141.33
579,-185.1
580,-239.86
581,-122.55
582,-177.58
583,-213.23
584,-233.02
585,-184.08
586,-170.95
587,-304.99
588,-91.85
589,-282.49
590,-124.02
591,-263.89
592,-382.12
593,-132.12
594,-186.48
595,-170.84
596,-186.9
597,-165.39
598,-171.53
599,-141.36
600,-113.34
601,-158.94
602,-375.14
603,-324.05
604,-151.4
605,-86.88
606,-312.91
607,-349.17
608,-139.32
609,-232.88
610,-397.24
611,-207.86
612,-432.57
613,-339.34
614,-237.56
615,-401.51
616,-179.04
617,-175.72
618,-80.69
619,-297.41
620,-240.97
621,-168.27
622,-471.74
623,-223.03
624,-139.25
625,-171.29
626,-248.42
627,-177.82
628,-169.99
629,-128.27
630,-133.18
631,-133.87
632,-179.46
633,-140.96
634,-42.95
635,-154.82
636,-171.83
637,-150.87
638,-166.84
639,-173.55
640,-162.88
641,-162.35
642,-247.78
643,-164.32
644,-165.5
645,-119.55
646,-322.75
647,-164.84
648,-320.63
649,-340.61
650,-166.6
651,-135.88
652,-150.4
653,-393.82
654,-357.77
655,-191.69
656,-437.61
657,-198.4
658,-100.08
659,-119.79
660,-188.64
661,-140.37
662,-177.83
663,-338.66
664,-153.99
665,-148.52
666,-107.77
667,-212.67
668,-151.83
669,-160.25
670,-176.15
671,-185.63
672,-534.56
673,-195.56
674,-150.09
675,-164.57
676,-168.52
677,-250.45
678,-348.17
679,-192.09
680,-194.38
681,-149.46
682,-340.18
683,-134.11
684,-177.06
685,-160.83
686,-267.13
687,-162.59
688,-142.27
689,-210.16
690,-86.45
691,-231.86
692,-134.75
693,-149.12
694,-293.83
695,-130.25
696,-153.63
697,-499.41
698,-266.61
699,-144.94
700,-186.89
701,-220.61
702,-148.88
703,-197.14
704,-395.38
705,-139.41
706,-198.39
707,-191.08
708,-173.78
709,-166.34
710,-316.98
711,-372.66
712,-237.55
713,-147.63
714,-151.08
715,-171.35
716,-385.19
717,-187.64
718,-254.52
719,-143.82
720,-162.13
721,-194.43
722,-173.14
723,-338.36
724,-179.34
725,-130.18
726,-358.46
727,-167.09
728,-181.83
729,-257.46
730,-314.65
731,-227.05
732,-136.11
733,-163.16
734,-115.14
735,-153.23
736,-178.32
737,-172.49
738,-175.68
739,-182.92
740,-221.09
741,-328.08
742,-279.04
743,-137.51
744,-185.64
745,-156.88
746,-119.4
747,-247.41
748,-162.08
749,-159.75
750,-146.13
751,-143.98
752,-209.72
753,-165.93
754,-318.04
755,-436.18
756,-181.12
757,-268.28
758,-291.82
759,-322.35
760,-158.99
761,-275.96
762,-172.66
763,-272.22
764,-321.02
765,-217.64
766,-178.91
767,-386.14
768,-241.71
769,-137.48
770,-157.86
771,-291.3
772,-168.59
773,-140.91
774,-224.23
775,-209.71
776,-230.04
777,-180.97
778,-194.66
779,-123.58
780,-261.14
781,-30.39
782,-152.46
783,-242.51
784,-190.99
785,-178.24
786,-145.03
787,-192.72
788,-144.93
789,-249.23
790,-313.38
791,-149.23
792,-142.51
793,-373.93
794,-214.87
795,-235.62
796,-147.08
797,-159.07
798,-74.09
799,-161.35
800,-70.47
801,-201.19
802,-272.44
803,-181.55
804,-194.59
805,-167.39
806,-229.22
807,-149.67
808,-225.53
809,-241.48
810,-178.79
811,-225.5
812,-206.69
813,-194.41
814,-184.22
815,-161.88
816,-82.28
817,-191.08
818,-153.71
819,-151.9
820,-201.03
821,-252.46
822,-367.89
823,-183.99
824,-380.86
825,-252.43
826,-126.21
827,-173.85
828,-164.03
829,-161.5
830,-191.28
831,-144.24
832,-182.54
833,-157.75
834,-149.73
835,-139.42
836,-150.5
837,-414.29
838,-174.25
839,-166.99
840,-153.51
841,-170.44
842,-190.74
843,-189.62
844,-182.06
845,-220.31
846,-157.96
847,-113.72
848,-171.79
849,-197.92
850,-171.29
851,-39.83
852,-197.79
853,-318.62
854,-212.58
855,-145.09
856,-192.36
857,-154.16
858,-253.15
859,-167.54
860,-155.3
861,-194.78
862,-155.72
863,-258.68
864,-172.07
865,-189.34
866,-209.48
867,-150.4
868,-197.93
869,-179.21
870,-197.44
871,-167.5
872,-182.54
873,-201.54
874,-209.2
875,-199.8
876,-275.23
877,-186.93
878,-172.84
879,-284.58
880,-176.59
881,-149.59
882,-142.23
883,-320.79
884,-178.8
885,-144.59
886,-50.22
887,-276.81
888,-174.74
889,-183.94
890,-209.24
891,-349.65
892,-137.86
893,-178.31
894,-153.79
895,-398.25
896,-178.32
897,-185.18
898,-158.17
899,-175.06
900,-234.97
901,-126.89
902,-135.76
903,-145.13
904,-273.44
905,-182.38
906,-199.38
907,-201.59
908,-227.28
909,-258.69
910,-244.01
911,-155.67
912,-187.21
913,-137.94
914,-171.39
915,-131.17
916,-385.12
917,-172.58
918,-306.47
919,-154.66
920,-97.77
921,-283.93
922,-162.07
923,-412.42
924,-225.01
925,-206.73
926,-246.79
927,-208.02
928,-174.64
929,-282.48
930,-164.99
931,-367.9
932,-151.21
933,-141.06
934,-220.46
935,-120.61
936,-139.13
937,-39.81
938,-142.47
939,-181.63
940,-161.01
941,-194.94
942,-197.96
943,-156.16
944,-200.16
945,-47.39
946,-140.19
947,-152.54
948,-154.35
949,-201.69
950,-147.04
951,-135.17
952,-398.08
953,-206.36
954,-20.02
955,-552.42
956,-169.3
957,-176.18
958,-194.25
959,-176.2
960,-54.24
961,-173.67
962,-121.69
963,-177.98
964,-219.48
965,-24.67
966,-303.24
967,-140.04
968,-118.67
969,-153.25
970,-274.18
971,-167.12
972,-178.53
973,-115.37
974,-164.5
975,-287.66
976,-200.37
977,-166.28
978,-187.67
979,-150.47
980,-126.45
981,-183.03
982,-132.01
983,-256.65
984,-157.2
985,-355.68
986,-454.16
987,-46.65
988,-185.6
989,-227.59
990,-195.63
991,-186.61
992,-128.51
993,-149.5
994,-156.99
995,-147.9
996,-298.06
997,-190.14
998,-359.88
999,-132.45
1000,-146.81
1001,-258.24
1002,-165.31
1003,-257.35
1004,-356.67
1005,-131.5
1006,-166.2
1007,-173.21
1008,-294.22
1009,-196.29
1010,-142.24
1011,-238.76
1012,-142.9
1013,-155.09
1014,-141.74
1015,-144.74
1016,-166.84
1017,-158.93
1018,-154.45
1019,-195.16
1020,-179.0
1021,-167.71
1022,-141.29
1023,-247.42
1024,-178.71
1025,-162.09
1026,-214.15
1027,-179.85
1028,-144.76
1029,-142.72
1030,-381.1
1031,-195.14
1032,-202.68
1033,-191.94
1034,-324.81
1035,-192.15
1036,-165.89
1037,-145.51
1038,-221.93
1039,-191.95
1040,-211.31
1041,-204.8
1042,-176.61
1043,-106.7
1044,-60.0
1045,-166.18
1046,-206.44
1047,-239.58
1048,-168.73
1049,-236.47
1050,-166.18
1051,-195.11
1052,-167.64
1053,-159.69
1054,-159.37
1055,-125.6
1056,-140.02
1057,-170.67
1058,-143.64
1059,-225.34
1060,-174.27
1061,-202.79
1062,-196.35
1063,-142.79
1064,-149.37
1065,-145.23
1066,-123.86
1067,-282.6
1068,-212.26
1069,-263.29
1070,-135.96
1071,-52.22
1072,-195.44
1073,-566.86
1074,-247.45
1075,-169.81
1076,-70.43
1077,-176.43
1078,-297.04
1079,-99.41
1080,-140.78
1081,-201.31
1082,-341.62
1083,-7.82
1084,-251.22
1085,-168.43
1086,-167.28
1087,-171.89
1088,-183.1
1089,-411.0
1090,-167.33
1091,-130.49
1092,-217.43
1093,-285.14
1094,-271.8
1095,-166.96
1096,-166.39
1097,-210.87
1098,-236.65
1099,-69.86
1100,-158.71
1101,-182.72
1102,-236.39
1103,-61.99
1104,-354.86
1105,-171.32
1106,-153.37
1107,-206.54
1108,-131.82
1109,-153.06
1110,-151.04
1111,-167.2
1112,-54.01
1113,-189.62
1114,-39.0
1115,-133.89
1116,-241.27
1117,-410.38
1118,-154.28
1119,-165.82
1120,-133.75
1121,-79.11
1122,-163.79
1123,-167.31
1124,-212.66
1125,-162.79
1126,-137.47
1127,-214.12
1128,-183.55
1129,-145.65
1130,-21.05
1131,-144.61
1132,-282.81
1133,-182.64
1134,-188.47
1135,-180.84
1136,-243.54
1137,-141.96
1138,-172.26
1139,-216.36
1140,-358.82
1141,-326.04
1142,-126.18
1143,-246.95
1144,-186.07
1145,-154.87
1146,-262.35
1147,-176.03
1148,-259.53
1149,-238.07
1150,-230.68
1151,-258.36
1152,-149.58
1153,-259.72
1154,-185.16
1155,-233.35
1156,-425.54
1157,-101.31
1158,-117.21
1159,-219.45
1160,-190.53
1161,-178.08
1162,-170.81
1163,-111.72
1164,-148.96
1165,-216.76
1166,-147.98
1167,-158.33
1168,-148.3
1169,-233.7
1170,-59.46
1171,-259.95
1172,-162.03
1173,-121.26
1174,-206.8
1175,-168.91
1176,-184.49
1177,-168.39
1178,-163.42
1179,-211.16
1180,-169.97
1181,-169.94
1182,-414.6
1183,-334.57
1184,-120.08
1185,-138.7
1186,-152.81
1187,-204.95
1188,-190.16
1189,-168.97
1190,-172.25
1191,-182.01
1192,-129.72
1193,-155.66
1194,-154.83
1195,-241.76
1196,-144.27
1197,-163.38
1198,-201.43
1199,-414.09
1200,-155.87
1201,-188.86
1202,-238.67
1203,-179.24
1204,-338.01
1205,-162.89
1206,-394.74
1207,-183.42
1208,-132.35
1209,-193.3
1210,-224.87
1211,-162.91
1212,-172.7
1213,-415.45
1214,-287.19
1215,-217.49
1216,-348.59
1217,-262.89
1218,-141.53
1219,-506.34
1220,-240.71
1221,-192.6
1222,-293.85
1223,-208.58
1224,-162.15
1225,-184.84
1226,-177.37
1227,-253.76
1228,-165.55
1229,-226.37
1230,-177.45
1231,-126.3
1232,-257.45
1233,-198.44
1234,-155.66
1235,-208.89
1236,-200.95
1237,-184.13
1238,-301.59
1239,-466.43
1240,-243.47
1241,-146.92
1242,-164.9
1243,-171.74
1244,-171.84
1245,-180.42
1246,-147.76
1247,-194.09
1248,-70.73
1249,-185.83
1250,-147.34
1251,-189.39
1252,-163.9
1253,-197.68
1254,-121.14
1255,-145.17
1256,-208.59
1257,-169.89
1258,-169.96
1259,-163.4
1260,-151.31
1261,-325.41
1262,-163.89
1263,-152.46
1264,-139.36
1265,-259.54
1266,-103.46
1267,-145.92
1268,-175.1
1269,-81.58
1270,-156.59
1271,-191.68
1272,-164.16
1273,-179.8
1274,-204.73
1275,-193.09
1276,-178.57
1277,-201.31
1278,-191.45
1279,-169.27
1280,-168.51
1281,-165.43
1282,-151.66
1283,-147.3
1284,-123.65
1285,-253.73
1286,-165.66
1287,-299.12
1288,-26.69
1289,-235.63
1290,-115.79
1291,-162.83
1292,-143.91
1293,-150.75
1294,-188.06
1295,-211.21
1296,-175.77
1297,-279.92
1298,-165.61
1299,-239.07
1300,-273.02
1301,-19.02
1302,-117.16
1303,-166.18
1304,-296.32
1305,-151.25
1306,-251.2
1307,-208.8
1308,-184.2
1309,-122.33
1310,-159.74
1311,-243.53
1312,-174.84
1313,-245.84
1314,-311.95
1315,-231.38
1316,-63.36
1317,-193.28
1318,-159.56
1319,-234.95
1320,-183.46
1321,-275.57
1322,-249.11
1323,-155.41
1324,-168.75
1325,-187.93
1326,-258.4
1327,-196.8
1328,-187.62
1329,-143.59
1330,-109.86
1331,-110.25
1332,-268.73
1333,-153.74
1334,-206.92
1335,-196.6
1336,-128.69
1337,-171.22
1338,-152.97
1339,-284.05
1340,-207.05
1341,-93.94
1342,-150.37
1343,-149.56
1344,-282.72
1345,-309.75
1346,-189.22
1347,-194.23
1348,-173.89
1349,-164.61
1350,-38.39
1351,-221.76
1352,-192.52
1353,-121.64
1354,-170.89
1355,-159.76
1356,-170.04
1357,-202.83
1358,-132.79
1359,-224.71
1360,-160.32
1361,-133.67
1362,-319.14
1363,-140.29
1364,-156.1
1365,-172.57
1366,-253.31
1367,-188.23
1368,-250.08
1369,-267.6
1370,-197.78
1371,-286.99
1372,-148.37
1373,-188.98
1374,-198.76
1375,-198.57
1376,-147.14
1377,-216.83
1378,-52.24
1379,-217.17
1380,-245.91
1381,-170.63
1382,-136.42
1383,-152.29
1384,-234.24
1385,-259.73
1386,-260.14
1387,-168.15
1388,-162.53
1389,187.33
1390,180.36
1391,-194.95
1392,-143.81
1393,-186.24
1394,-171.75
1395,-220.4
1396,-190.72
1397,-47.27
1398,-66.12
1399,-196.5
1400,-136.72
1401,-172.99
1402,-154.62
1403,-152.53
1404,-169.84
1405,-261.72
1406,-198.42
1407,-172.06
1408,-245.1
1409,-139.9
1410,-200.43
1411,-212.99
1412,-206.14
1413,-169.88
1414,-159.8
1415,-185.62
1416,-367.51
1417,-345.71
1418,-164.68
1419,-176.35
1420,-166.31
1421,-243.79
1422,-206.83
1423,-185.17
1424,-146.31
1425,-161.43
1426,-228.64
1427,-252.89
1428,-147.08
1429,-222.59
1430,-147.42
1431,-155.7
1432,-127.63
1433,-208.7
1434,-231.66
1435,-184.03
1436,-247.02
1437,-141.99
1438,-154.42
1439,-145.22
1440,-33.8
1441,-148.63
1442,-154.2
1443,-320.72
1444,-213.86
1445,-148.21
1446,-68.12
1447,-157.21
1448,-333.7
1449,-191.67
1450,-144.06
1451,-193.47
1452,-213.81
1453,-392.74
1454,-146.41
1455,-195.15
1456,-64.76
1457,-221.85
1458,-232.3
1459,-311.57
1460,-371.02
1461,-302.8
1462,-165.07
1463,-248.42
1464,-171.56
1465,-230.92
1466,-268.76
1467,-210.75
1468,-162.53
1469,-237.01
1470,-237.09
1471,-178.92
1472,-154.37
1473,-203.76
1474,-162.36
1475,-39.56
1476,-327.57
1477,-124.84
1478,-185.35
1479,-203.43
1480,-185.04
1481,-260.58
1482,-148.83
1483,-167.49
1484,-142.31
1485,-187.31
1486,-131.31
1487,-283.39
1488,-175.65
1489,-211.36
1490,-183.43
1491,-191.04
1492,-196.8
1493,-343.21
1494,-164.02
1495,-172.79
1496,-215.66
1497,-146.8
1498,-238.8
1499,-190.74
1500,-177.47
1501,-186.81
1502,-338.75
1503,-158.35
1504,-56.8
1505,-174.31
1506,-186.21
1507,-161.0
1508,-202.06
1509,-188.24
1510,-161.63
1511,-131.12
1512,-245.12
1513,-172.99
1514,-155.57
1515,-198.84
1516,-507.78
1517,-171.46
1518,-167.29
1519,-235.67
1520,-223.2
1521,-190.99
1522,-197.51
1523,-108.56
1524,-160.13
1525,-125.3
1526,-159.11
1527,-158.06
1528,-148.18
1529,-156.63
1530,-181.47
1531,-320.82
1532,-178.39
1533,-101.53
1534,-185.78
1535,-425.69
1536,-157.51
1537,-388.37
1538,-181.64
1539,-256.91
1540,-248.54
1541,-254.76
1542,-169.77
1543,-189.05
1544,-176.33
1545,-161.76
1546,-183.99
1547,-198.54
1548,-166.36
1549,-65.27
1550,-197.54
1551,-167.27
1552,-157.99
1553,-128.02
1554,-172.99
1555,-159.89
1556,-219.56
1557,-191.45
1558,-207.21
1559,-163.55
1560,-572.06
1561,-150.51
1562,-157.25
1563,-225.67
1564,-211.4
1565,-166.54
1566,-339.59
1567,-167.76
1568,-265.23
1569,-171.24
1570,-155.09
1571,-171.55
1572,-187.03
1573,-209.53
1574,-260.1
1575,-155.35
1576,-270.82
1577,-166.58
1578,-212.8
1579,-121.48
1580,-224.01
1581,-182.89
1582,-141.23
1583,-131.55
1584,-175.74
1585,-121.25
1586,-184.72
1587,-167.18
1588,-287.58
1589,-163.79
1590,-211.24
1591,-253.26
1592,-135.45
1593,-145.89
1594,-227.72
1595,-338.02
1596,-155.95
1597,-148.1
1598,-157.67
1599,-180.34
1600,-165.74
1601,-141.78
1602,-120.71
1603,-282.38
1604,-361.23
1605,-275.69
1606,-140.82
1607,-183.71
1608,-121.93
1609,-190.69
1610,-154.21
1611,-160.04
1612,-117.6
1613,-185.66
1614,-198.66
1615,-218.31
1616,-156.65
1617,-172.2
1618,-190.53
1619,-161.53
1620,-274.75
1621,-168.4
1622,-205.28
1623,-189.4
1624,-200.14
1625,-366.06
1626,-218.53
1627,-133.82
1628,-199.94
1629,-292.92
1630,-168.41
1631,-177.64
1632,-215.4
1633,-172.18
1634,-172.38
1635,-352.66
1636,-168.6
1637,-180.33
1638,-143.87
1639,-179.26
1640,-163.18
1641,-166.74
1642,-149.66
1643,-185.94
1644,-150.81
1645,-182.38
1646,-202.5
1647,-208.75
1648,-286.59
1649,-169.56
1650,-191.61
1651,-198.9
1652,-281.05
1653,-147.03
1654,-192.7
1655,-180.11
1656,-209.01
1657,-187.07
1658,-371.79
1659,-149.68
1660,-229.46
1661,-202.38
1662,-152.8
1663,-203.74
1664,-110.42
1665,-252.04
1666,-182.86
1667,-150.84
1668,-142.54
1669,-148.54
1670,-147.64
1671,-131.59
1672,-326.9
1673,-175.22
1674,-228.49
1675,-120.33
1676,-170.36
1677,-160.96
1678,-165.35
1679,-164.02
1680,-158.27
1681,-192.12
1682,-152.3
1683,-152.05
1684,-152.93
1685,-170.97
1686,-187.71
1687,-145.38
1688,-171.34
1689,-136.7
1690,-273.65
1691,-250.32
1692,-227.98
1693,-185.03
1694,-203.4
1695,-163.63
1696,-164.09
1697,-176.37
1698,-145.8
1699,-149.46
1700,-227.61
1701,-164.11
1702,-156.34
1703,-187.08
1704,-186.29
1705,-141.34
1706,-144.22
1707,-151.95
1708,-163.11
1709,-164.34
1710,-238.41
1711,-157.39
1712,-146.87
1713,-182.9
1714,-169.44
1715,-118.77
1716,-155.54
1717,-222.52
1718,-201.85
1719,-168.56
1720,-161.05
1721,-160.42
1722,-159.56
1723,-172.84
1724,-171.32
1725,-185.36
1726,-320.29
1727,-197.69
1728,-167.45
1729,-148.47
1730,-128.25
1731,-243.51
1732,-173.98
1733,-199.83
1734,-200.43
1735,-178.87
1736,-182.5
1737,-159.05
1738,-167.89
1739,-170.5
1740,-160.78
1741,-289.22
1742,-152.09
1743,-176.53
1744,-197.02
1745,-146.11
1746,-176.56
1747,-133.58
1748,-221.15
1749,-186.69
1750,-154.29
1751,-179.82
1752,-138.22
1753,-148.31
1754,-238.95
1755,-192.93
1756,-191.79
1757,-135.15
1758,-285.79
1759,-161.83
1760,-177.46
1761,-145.52
1762,-59.38
1763,-194.59
1764,-169.81
1765,-188.81
1766,-137.61
1767,-172.14
1768,-164.69
1769,-137.9
1770,-233.88
1771,-218.43
1772,-228.77
1773,-15.91
1774,-149.66
1775,-167.52
1776,-332.49
1777,-158.92
1778,-275.72
1779,-54.03
1780,-251.87
1781,-257.95
1782,-161.09
1783,-224.16
1784,-171.62
1785,-187.92
1786,-400.84
1787,-211.39
1788,-225.2
1789,-155.24
1790,-175.99
1791,-270.11
1792,-224.38
1793,-220.49
1794,-130.57
1795,-271.59
1796,-158.07
1797,-208.81
1798,-353.64
1799,-144.1
1800,-150.49
1801,-166.38
1802,-146.54
1803,-152.97
1804,-172.81
1805,-48.17
1806,-127.23
1807,-156.51
1808,-161.48
1809,-142.8
1810,-203.64
1811,-166.46
1812,-178.07
1813,-194.7
1814,-166.7
1815,-201.94
1816,-254.6
1817,-223.66
1818,-172.54
1819,-144.54
1820,-220.21
1821,-135.97
1822,-158.81
1823,-208.99
1824,-203.6
1825,-149.58
1826,-196.49
1827,-191.85
1828,-172.61
1829,-331.85
1830,-209.95
1831,-148.22
1832,-163.46
1833,-64.75
1834,-243.93
1835,-148.57
1836,-160.87
1837,-159.29
1838,-191.9
1839,-189.85
1840,-141.4
1841,-171.91
1842,-152.85
1843,-160.77
1844,-235.93
1845,-186.68
1846,-231.1
1847,-273.57
1848,-158.83
1849,-180.07
1850,-140.27
1851,-221.98
1852,-179.95
1853,-212.4
1854,-182.61
1855,-188.87
1856,-169.43
1857,-239.13
1858,-244.8
1859,-181.86
1860,-436.51
1861,-342.24
1862,-191.37
1863,-405.94
1864,-120.44
1865,-152.8
1866,-168.85
1867,-196.96
1868,-138.19
1869,-188.26
1870,-192.81
1871,-193.88
