Ep,Ep_r,epsilon
0,-398.997022,1.0
1,-349.517588,1.0
2,-250.303412,1.0
3,-127.446427,1.0
4,-196.240752,1.0
5,-315.88943,1.0
6,-128.816646,1.0
7,-128.405354,1.0
8,-190.289856,1.0
9,-195.832022,1.0
10,-194.087611,1.0
11,-340.143296,1.0
12,-199.165562,1.0
13,-164.682416,1.0
14,-422.013815,1.0
15,-289.328786,1.0
16,-217.168212,1.0
17,-193.743323,1.0
18,-224.684119,1.0
19,-145.753754,1.0
20,-216.412042,1.0
21,-183.89893,1.0
22,-137.498002,1.0
23,-231.843632,1.0
24,-159.941888,1.0
25,-164.944019,1.0
26,-619.422368,1.0
27,-115.178668,1.0
28,-434.577538,1.0
29,-208.010949,1.0
30,-140.7348,1.0
31,-281.786405,1.0
32,-199.455963,1.0
33,-261.420945,1.0
34,-317.466107,1.0
35,-236.290182,1.0
36,-335.886286,1.0
37,-232.912149,1.0
38,-324.806999,1.0
39,-151.694555,1.0
40,-58.33357,1.0
41,-320.640436,1.0
42,-161.730461,1.0
43,-221.277867,1.0
44,-132.330465,1.0
45,-204.670297,1.0
46,-115.251798,1.0
47,-354.538137,1.0
48,-199.525085,1.0
49,-354.039219,1.0
50,-257.153057,1.0
51,-170.338465,1.0
52,-98.275107,1.0
53,-262.118929,1.0
54,-159.352015,1.0
55,-358.062222,1.0
56,-161.352653,1.0
57,-272.024691,1.0
58,-230.515477,1.0
59,-252.351843,1.0
60,-186.949671,1.0
61,-232.103282,1.0
62,-113.503809,1.0
63,-194.15914,1.0
64,-145.729558,1.0
65,-169.360109,1.0
66,-329.082587,1.0
67,-299.734325,1.0
68,-208.001887,1.0
69,-85.367821,1.0
70,-351.286851,1.0
71,-324.891915,1.0
72,-133.542734,1.0
73,-340.845524,1.0
74,-186.438721,1.0
75,-312.68954,1.0
76,-354.217027,1.0
77,-279.039483,1.0
78,-181.661683,1.0
79,-443.793032,1.0
80,-269.513332,1.0
81,-278.369841,1.0
82,-382.164014,1.0
83,-348.340857,1.0
84,-127.614494,1.0
85,-195.807962,1.0
86,-181.223737,1.0
87,-340.010959,1.0
88,-278.475915,1.0
89,-118.932368,1.0
90,-191.765978,1.0
91,-331.049863,1.0
92,-287.976867,1.0
93,-142.765078,1.0
94,-150.312922,1.0
95,-453.613814,1.0
96,-266.153346,1.0
97,-130.561755,1.0
98,-69.417803,1.0
99,-155.073406,1.0
100,-171.319243,1.0
101,-302.852322,1.0
102,-120.595245,1.0
103,-148.462595,1.0
104,-177.049921,1.0
105,-184.89878,1.0
106,-180.141362,1.0
107,-341.791632,1.0
108,-394.222686,1.0
109,-171.938964,1.0
110,-141.06556,1.0
111,-204.441148,1.0
112,-134.624816,1.0
113,-301.721408,1.0
114,-145.221045,1.0
115,-298.643332,1.0
