Ep,Ep_r,epsilon
0,-420.861017,1.0
1,-221.447347,1.0
2,-158.6417,1.0
3,-406.770841,1.0
4,-161.656468,1.0
5,-219.245873,1.0
6,-174.041647,1.0
7,-131.156052,1.0
8,-226.39955,1.0
9,-208.770649,1.0
10,-121.873479,1.0
11,-149.982351,1.0
12,-296.648172,1.0
13,-312.556433,1.0
14,-533.829284,1.0
15,-336.788613,1.0
16,-394.54101,1.0
17,-175.508391,1.0
18,-172.805696,1.0
19,-165.03611,1.0
20,-301.994903,1.0
21,-183.831715,1.0
22,-132.485957,1.0
23,-171.231146,1.0
24,-295.548297,1.0
25,-193.287365,1.0
26,-470.670698,1.0
27,-214.200116,1.0
28,-204.084757,1.0
29,-116.428226,1.0
30,-214.679742,1.0
31,-269.280152,1.0
32,-183.3709,1.0
33,-157.168922,1.0
34,-154.681275,1.0
35,-135.78834,1.0
36,-321.004895,1.0
37,-486.974937,1.0
38,-152.477565,1.0
39,-177.242125,1.0
40,-388.337793,1.0
41,-226.83729,1.0
42,-300.436583,1.0
43,-180.797327,1.0
44,-127.812854,1.0
45,-339.929989,1.0
46,-281.240691,1.0
47,-154.621043,1.0
48,-236.673663,1.0
49,-125.60986,1.0
50,-284.965033,1.0
51,-157.745516,1.0
52,-206.431153,1.0
53,-272.588866,1.0
54,-184.184098,1.0
55,-87.914312,1.0
56,-442.674141,1.0
57,-160.43509,1.0
58,-147.180522,1.0
59,-251.719975,1.0
60,-356.880898,1.0
61,-642.890738,1.0
62,-348.042324,1.0
63,-158.578222,1.0
64,-155.985287,1.0
65,-244.142001,1.0
66,-326.025227,1.0
67,-161.487108,1.0
68,-183.054481,1.0
69,-95.347924,1.0
70,-160.407136,1.0
71,-294.645471,1.0
72,-369.579386,1.0
73,-211.268707,1.0
74,-279.104999,1.0
75,-148.699124,1.0
76,-289.3573,1.0
77,-265.553171,1.0
78,-143.614241,1.0
79,-125.265047,1.0
80,-116.311422,1.0
81,-168.41331,1.0
82,-250.814752,1.0
83,-153.63851,1.0
84,-358.878013,1.0
85,-192.170162,1.0
86,-191.354005,1.0
87,-223.321259,1.0
88,-140.391929,1.0
89,-121.871625,1.0
90,-313.981097,1.0
91,-329.464215,1.0
92,-256.326059,1.0
93,-190.612519,1.0
94,-385.74847,1.0
95,-555.437186,1.0
96,-105.942834,1.0
97,-141.120611,1.0
98,-169.167729,1.0
99,-533.146156,1.0
100,-237.153062,1.0
101,-122.940561,1.0
102,-122.00323,1.0
103,-123.250287,1.0
104,-180.016749,1.0
105,-186.133485,1.0
106,-328.932584,1.0
107,-127.67827,1.0
108,-210.256186,1.0
109,-368.208932,1.0
110,-572.327665,1.0
111,-325.562197,1.0
112,-173.482296,1.0
113,-296.134291,1.0
114,-249.257985,1.0
115,-151.028567,1.0
116,-152.26646,1.0
117,-140.961494,1.0
118,-277.027273,1.0
119,-76.598598,1.0
120,-377.950109,1.0
121,-361.880241,1.0
122,-212.573067,1.0
123,-214.252925,1.0
124,-157.026352,1.0
125,-327.302173,1.0
126,-142.313465,1.0
127,-268.839267,1.0
128,-234.092392,0.994164
129,-361.860371,0.988363
130,-176.739779,0.982595
131,-174.12825,0.976862
132,-180.179688,0.971161
133,-300.203816,0.965495
134,-591.390982,0.959861
135,-158.75024,0.954261
136,-355.338519,0.948694
137,-160.605237,0.943159
138,-142.264296,0.937656
139,-49.219483,0.932186
140,-265.67967,0.926748
141,-138.729753,0.921342
142,-228.27716,0.915968
143,-405.515724,0.910625
144,-531.582546,0.905313
145,-127.251088,0.900033
146,-141.901585,0.894783
147,-274.357814,0.889565
148,-327.242086,0.884377
149,-118.769743,0.879219
150,-137.814473,0.874092
151,-226.848058,0.868994
152,-341.818636,0.863927
153,-145.719076,0.858889
154,-383.080285,0.853881
155,-394.03008,0.848902
156,-219.893358,0.843953
157,-109.556622,0.839032
158,-316.930584,0.834141
159,-38.724367,0.829278
160,-272.986551,0.824443
161,-195.523429,0.819637
162,-112.744961,0.814859
163,-361.538312,0.810109
164,-175.005981,0.805387
165,-113.540823,0.800693
166,-152.468194,0.796026
167,-402.705611,0.791387
168,-137.896734,0.786774
169,-518.921897,0.782189
170,-165.522877,0.777631
171,-321.693642,0.773099
172,-202.038515,0.768594
173,-144.95762,0.764116
174,-154.965266,0.759664
175,-553.54614,0.755237
176,-507.286972,0.750837
177,-415.793168,0.746463
178,-272.608685,0.742114
179,-283.125708,0.737791
180,-93.173001,0.733493
181,-411.940223,0.72922
182,-161.48746,0.724973
183,-518.872124,0.72075
184,-157.35582,0.716552
185,-48.640731,0.712379
186,-130.782676,0.70823
187,-70.745297,0.704105
188,-117.904559,0.700005
189,-221.879534,0.695929
190,-259.608345,0.691876
191,-213.760888,0.687848
192,-328.308999,0.683843
193,-361.102131,0.679861
194,-340.471042,0.675903
195,-95.509412,0.671968
196,3.518518,0.668057
197,-352.416057,0.664168
198,-307.500913,0.660302
199,-290.647434,0.656458
200,-169.704965,0.652637
201,-211.268032,0.648839
202,-186.001335,0.645063
203,-116.147999,0.641309
204,-205.598512,0.637577
205,-240.254041,0.633867
206,-192.801535,0.630178
207,-166.175485,0.626512
208,-180.513434,0.622866
209,-232.850374,0.619242
210,-66.932664,0.61564
211,-225.794587,0.612058
212,-181.549375,0.608498
213,-176.736194,0.604958
214,-141.752607,0.60144
215,-87.041456,0.597941
216,-100.714014,0.594464
217,-74.778437,0.591007
218,-77.660967,0.58757
219,-66.370494,0.584153
220,-106.884223,0.580756
221,-89.226904,0.577379
222,-152.630406,0.574022
223,-136.388527,0.570685
224,-72.544513,0.567367
225,-107.172384,0.564069
226,-65.405973,0.56079
227,-109.244593,0.55753
228,-198.220438,0.554289
229,-108.417708,0.551068
230,-95.529246,0.547865
231,-40.614775,0.544681
232,-107.803145,0.541516
233,-67.765535,0.538369
234,-106.132826,0.535241
235,-95.536082,0.532131
236,-78.362582,0.529039
237,-87.559464,0.525966
238,-44.735527,0.52291
239,-322.406992,0.519872
240,-29.996937,0.516853
241,-64.744834,0.513851
242,-88.637686,0.510866
243,-145.640659,0.507899
244,-143.33336,0.50495
245,-275.944667,0.502017
246,-118.556413,0.499102
247,-60.561643,0.496204
248,-129.303759,0.493323
249,-91.733793,0.490459
250,-144.405283,0.487612
251,-51.791246,0.484782
252,-82.91991,0.481968
253,-89.973828,0.47917
254,-117.963446,0.476389
255,-34.432992,0.473624
256,-87.987414,0.470876
257,-86.001093,0.468143
258,-248.644041,0.465427
259,-160.935678,0.462727
260,-100.896083,0.460042
261,-132.194703,0.457373
262,-139.453664,0.45472
263,30.631693,0.452082
264,-36.717617,0.44946
265,-113.603252,0.446853
266,-74.054864,0.444262
267,41.466502,0.441686
268,-31.894861,0.439124
269,-210.276285,0.436578
270,-3.948883,0.434047
271,-86.979182,0.431531
272,-166.418824,0.429029
273,-66.913565,0.426542
274,-84.881506,0.42407
275,-46.700016,0.421612
276,-7.989339,0.419168
277,-60.387305,0.416739
278,-32.344863,0.414324
279,-89.813139,0.411923
280,-119.159417,0.409537
281,-171.697754,0.407164
282,-31.688773,0.404805
283,-98.761216,0.402461
284,-62.259854,0.400129
285,-86.906982,0.397812
286,-62.116596,0.395508
287,-62.822315,0.393218
288,-33.762989,0.390941
289,-81.936452,0.388677
290,-103.648717,0.386427
291,-38.364699,0.38419
292,-137.884007,0.381966
293,-61.880372,0.379755
294,-78.431629,0.377557
295,36.693999,0.375372
296,-136.947419,0.3732
297,-37.082925,0.37104
298,-54.321255,0.368893
299,-60.883686,0.366759
300,-6.861257,0.364637
301,2.320721,0.362528
302,-206.112823,0.360431
303,9.386095,0.358346
304,-74.091212,0.356274
305,-25.857953,0.354214
306,-54.948605,0.352165
307,-122.377242,0.350129
308,-26.839874,0.348105
309,-65.020808,0.346093
310,-48.212084,0.344092
311,-151.622033,0.342103
312,-61.995907,0.340126
313,-108.965849,0.338161
314,-157.432357,0.336207
315,-103.222744,0.334264
316,-134.409574,0.332333
317,-58.269046,0.330413
318,-29.171705,0.328505
319,-174.447152,0.326607
320,-65.763806,0.324721
321,-83.867514,0.322846
322,-55.883451,0.320982
323,-44.63205,0.319128
324,-73.003616,0.317286
325,-47.79756,0.315454
326,-210.335471,0.313634
327,-172.292192,0.311823
328,-39.773255,0.310024
329,-40.076589,0.308235
330,-73.371208,0.306456
331,-38.023095,0.304688
332,-0.01522,0.302931
333,-46.913328,0.301183
334,-137.549509,0.299446
335,-61.645393,0.297719
336,-119.964423,0.296002
337,-56.668819,0.294295
338,-131.508417,0.292599
339,-40.196755,0.290912
340,-143.040326,0.289235
341,-202.333862,0.287568
342,-116.116239,0.285911
343,-149.325276,0.284263
344,-96.500345,0.282625
345,-114.051253,0.280997
346,-229.852943,0.279378
347,-276.040672,0.277769
348,-325.022214,0.276169
349,-190.343138,0.274579
350,-57.140474,0.272998
351,-219.807872,0.271426
352,-354.88316,0.269863
353,-118.554749,0.26831
354,-210.528738,0.266765
355,-30.182067,0.26523
356,-265.856183,0.263704
357,-56.748997,0.262187
358,-53.328908,0.260678
359,-247.689736,0.259179
360,-73.095254,0.257688
361,-92.151873,0.256206
362,19.285805,0.254732
363,-131.203743,0.253268
364,-245.718561,0.251812
365,-7.467277,0.250364
366,-60.368448,0.248925
367,-143.248797,0.247494
368,-59.674743,0.246072
369,-186.414296,0.244658
370,-80.375934,0.243252
371,-53.283436,0.241855
372,-239.92587,0.240466
373,-19.498503,0.239085
374,-412.776295,0.237712
375,-57.051208,0.236347
376,-42.122944,0.23499
377,-82.813888,0.233641
378,-25.602175,0.2323
379,-73.610428,0.230967
380,-152.869316,0.229642
381,-40.422935,0.228324
382,-302.356596,0.227015
383,-74.737114,0.225712
384,-278.676556,0.224418
385,-225.154588,0.223131
386,-41.742414,0.221852
387,-20.544013,0.22058
388,-204.340505,0.219315
389,85.541885,0.218058
390,-20.685315,0.216809
391,-260.860332,0.215567
392,-330.376929,0.214332
393,-293.458571,0.213104
394,-236.83349,0.211883
395,-285.768987,0.21067
396,-257.58615,0.209464
397,-237.904153,0.208264
398,-164.656939,0.207072
399,-177.068688,0.205887
400,-316.544563,0.204709
401,-277.673548,0.203538
402,-190.473357,0.202373
403,-238.675033,0.201215
404,-233.812155,0.200065
405,-236.179197,0.198921
406,-313.672926,0.197783
