Ep,Ep_r,epsilon
0,-211.849122,1.0
1,-454.263051,1.0
2,-52.348383,1.0
3,-148.156586,1.0
4,-214.586411,1.0
5,-223.602642,1.0
6,-347.902033,1.0
7,-92.363359,1.0
8,-329.293245,1.0
9,-144.124226,1.0
10,-178.735847,1.0
11,-193.230605,1.0
12,-372.010886,1.0
13,-280.985715,1.0
14,-151.591742,1.0
15,-156.075728,1.0
16,-135.224703,1.0
17,-149.933075,1.0
18,-160.475944,1.0
19,-310.405467,1.0
20,-29.262047,1.0
21,-136.639069,1.0
22,-158.99646,1.0
23,-306.077027,1.0
24,-175.146437,1.0
25,-177.783045,1.0
26,-203.60572,1.0
27,-118.916518,1.0
28,-182.814218,1.0
29,-126.474582,1.0
30,-274.371233,1.0
31,-134.456628,1.0
32,-278.912329,1.0
33,-141.734335,1.0
34,-353.266348,1.0
35,-382.714386,1.0
36,-96.972463,1.0
37,-408.388568,1.0
38,-111.113876,1.0
39,-195.862854,1.0
40,-467.290398,1.0
41,-154.908793,1.0
42,-124.276592,1.0
43,-443.600285,1.0
44,-142.675521,1.0
45,-366.34431,1.0
46,-117.193441,1.0
47,-179.761663,1.0
48,-211.754549,1.0
49,-109.523906,1.0
50,-137.061209,1.0
51,-378.686066,1.0
52,-268.76683,1.0
53,-429.175381,1.0
54,-456.775472,1.0
55,-311.935091,1.0
56,-142.664085,1.0
57,-206.397562,1.0
58,-154.832626,1.0
59,-233.761931,1.0
60,-228.918834,1.0
61,-171.700055,1.0
62,-230.183791,1.0
63,-413.714967,1.0
64,-509.613644,1.0
65,-513.911989,1.0
66,-426.936655,1.0
67,-454.505257,1.0
68,-183.583389,1.0
69,-195.065004,1.0
70,-217.736113,1.0
71,-135.809148,1.0
72,-95.669989,1.0
73,-197.931368,1.0
74,-363.071065,1.0
75,-229.325499,1.0
76,-180.645964,1.0
77,-139.491059,1.0
78,-114.374203,1.0
79,-140.230685,1.0
80,-148.560038,1.0
81,-182.583515,1.0
82,-22.984232,1.0
83,-325.089094,1.0
84,-184.738785,1.0
85,-157.768221,1.0
86,-179.058054,1.0
87,-332.09946,1.0
88,-182.113519,1.0
89,-448.854082,1.0
90,-266.284853,1.0
91,-288.609559,1.0
92,-92.732097,1.0
93,-57.395841,1.0
94,-319.364539,1.0
95,-412.706608,1.0
96,-152.860079,1.0
97,-284.232947,1.0
98,-171.974216,1.0
99,-320.601266,1.0
100,-155.784124,1.0
101,-162.22338,1.0
102,-456.502661,1.0
103,-330.850641,1.0
104,-384.519563,1.0
105,-199.482678,1.0
106,-147.066225,1.0
107,-142.940616,1.0
108,-339.642027,1.0
109,-471.774603,1.0
110,-287.976879,1.0
111,-347.871654,1.0
112,-246.188581,1.0
113,-365.3755,1.0
114,-137.804991,1.0
115,-42.846757,1.0
116,-228.116721,1.0
117,-207.227186,1.0
118,-500.508543,1.0
119,-138.289608,1.0
120,-360.612015,1.0
121,-204.847511,1.0
122,-196.878294,1.0
123,-275.391387,1.0
124,-246.888,1.0
125,-193.370867,1.0
126,-320.19694,1.0
127,-206.499838,1.0
128,-209.596934,1.0
129,-335.884593,1.0
130,-274.356637,1.0
131,-315.976793,1.0
132,-139.842446,0.994164
133,-400.389018,0.988363
134,-469.246358,0.982595
135,-258.293219,0.976862
136,-414.65353,0.971161
137,-181.487267,0.965495
138,-125.842267,0.959861
139,-209.943616,0.954261
140,-172.356186,0.948694
141,-142.28088,0.943159
142,-283.867851,0.937656
143,-142.712291,0.932186
144,-281.334773,0.926748
145,-253.598809,0.921342
146,-157.314058,0.915968
147,-288.222707,0.910625
148,-271.1924,0.905313
149,-316.702999,0.900033
150,-214.096059,0.894783
151,-192.581573,0.889565
152,-152.747698,0.884377
153,-273.068951,0.879219
154,-145.078213,0.874092
155,-104.714871,0.868994
156,-169.210853,0.863927
157,-108.493473,0.858889
158,-122.198737,0.853881
159,-168.959632,0.848902
160,-142.59388,0.843953
161,-82.117323,0.839032
162,-161.963229,0.834141
163,-177.146098,0.829278
164,-112.064991,0.824443
165,-261.923162,0.819637
166,-178.040504,0.814859
167,-146.403106,0.810109
168,-225.152208,0.805387
169,-125.706974,0.800693
170,-229.427982,0.796026
171,-167.101488,0.791387
172,-113.558369,0.786774
173,-175.29003,0.782189
174,-139.028268,0.777631
175,-85.393163,0.773099
176,-138.442471,0.768594
177,-107.095061,0.764116
178,-71.241661,0.759664
179,-216.714147,0.755237
180,-401.709752,0.750837
181,-154.091968,0.746463
182,-86.734551,0.742114
183,-237.25274,0.737791
184,-118.249908,0.733493
185,-136.222806,0.72922
186,-65.39354,0.724973
187,-104.541296,0.72075
188,-288.441799,0.716552
189,-92.567834,0.712379
190,-87.893333,0.70823
191,-112.459329,0.704105
192,-163.431804,0.700005
193,-135.456792,0.695929
194,-85.099376,0.691876
195,-109.810084,0.687848
196,-229.294389,0.683843
197,-108.845769,0.679861
198,-81.766238,0.675903
