Ep,Ep_r
577,-149.95
578,-238.15
579,-98.72
580,-181.58
581,-137.84
582,-189.6
583,-206.81
584,-235.92
585,-157.9
586,-185.0
587,-143.15
588,-150.99
589,-199.12
590,-168.62
591,-539.46
592,-143.6
593,-236.32
594,-144.24
595,-194.72
596,-285.63
597,-247.57
598,-131.69
599,-199.36
600,-44.46
601,-302.88
602,-179.06
603,-181.76
604,-138.32
605,-394.86
606,-155.07
607,-154.01
608,-50.12
609,-131.62
610,-3.48
611,-201.15
612,-162.6
613,-166.12
614,-196.95
615,-292.07
616,-251.07
617,-190.13
618,-184.2
619,-200.23
620,-151.94
621,-152.26
622,-270.8
623,-138.74
624,-184.91
625,-204.28
626,-164.98
627,-151.25
628,-257.62
629,-262.81
630,-329.9
631,-148.09
632,-144.92
633,-117.3
634,-177.76
635,-211.06
636,-177.93
637,-166.39
638,-259.98
639,-218.24
640,-204.03
641,-173.55
642,-125.34
643,-135.08
644,-442.73
645,-281.88
646,-214.47
647,-381.71
648,-250.3
649,-228.58
650,-190.33
651,-174.31
652,-267.81
653,-175.3
654,-253.18
655,-176.59
656,-164.77
657,14.59
658,-155.33
659,-169.9
660,-179.69
661,-108.2
662,-175.54
663,-275.96
664,-151.86
665,-120.89
666,-152.43
667,-161.23
668,-180.73
669,-109.82
670,-189.92
671,-163.54
672,-194.91
673,-152.98
674,-201.79
675,-235.42
676,-138.88
677,-130.52
678,-173.01
679,-40.47
680,-351.97
681,-188.31
682,-188.1
683,-148.06
684,-164.16
685,-276.18
686,-207.88
687,-176.04
688,-180.01
689,-207.74
690,-159.03
691,-308.17
692,-181.21
693,-146.97
694,-318.78
695,-132.17
696,-185.57
697,-146.7
698,-270.22
699,-156.39
700,-163.63
701,-311.09
702,-137.12
703,-119.7
704,-190.37
705,-126.58
706,-194.09
707,-258.91
708,-433.84
709,-202.26
710,-227.07
711,-422.57
712,-200.92
713,-245.49
714,-123.08
715,-150.22
716,-178.57
717,-137.75
718,-171.29
719,-211.29
720,-176.36
721,-155.83
722,-165.95
723,-175.33
724,-104.37
725,-217.23
726,-139.46
727,-155.37
728,-212.15
729,-443.1
730,-243.0
731,-158.0
732,-219.43
733,-142.45
734,-149.18
735,-228.52
736,-411.66
737,-298.64
738,-183.82
739,-217.95
740,-194.57
741,-174.73
742,-190.67
743,-370.05
744,-172.39
745,-193.16
746,-196.3
747,-160.17
748,-240.25
749,-362.71
750,-227.37
751,-176.42
752,-209.69
753,-246.89
754,-154.76
755,-307.42
756,-157.15
757,-509.79
758,-164.69
759,-180.25
760,-145.01
761,-310.78
762,-310.76
763,-192.93
764,-140.76
765,-121.34
766,-148.13
767,-182.22
768,-163.52
769,-216.16
770,-45.18
771,-139.24
772,-267.13
773,-302.57
774,-127.77
775,-177.32
776,-131.3
777,-292.18
778,-319.2
779,-189.75
780,-228.2
781,-112.32
782,-291.47
783,-153.93
784,-328.8
785,-83.74
786,-405.43
787,-183.14
788,-197.17
789,-139.33
790,-225.59
791,-320.85
792,-154.6
793,-173.67
794,-54.87
795,-140.98
796,-195.65
797,-339.0
798,-326.48
799,-172.81
800,-169.65
801,-194.08
802,-207.16
803,-291.51
804,-288.24
805,-169.34
806,-159.01
807,-117.69
808,-248.93
809,-183.78
810,-155.64
811,-175.58
812,-159.83
813,-166.25
814,-203.92
815,-159.85
816,-127.39
817,-105.9
818,-167.85
819,-296.65
820,-216.77
821,-160.08
822,-173.11
823,-182.8
824,-260.13
825,-181.65
826,-260.16
827,-174.93
828,-312.48
829,-256.61
830,-182.02
831,-132.62
832,-421.8
833,-24.04
834,-174.72
835,-29.39
836,-166.91
837,-239.03
838,-112.52
839,-194.1
840,-126.92
841,-183.58
842,-125.07
843,-298.14
844,-142.89
845,-192.2
846,-155.11
847,-161.1
848,-139.7
849,-53.94
850,-157.29
851,-200.93
852,-154.97
853,-205.03
854,-165.57
855,-159.36
856,-214.53
857,-155.42
858,-116.91
859,-171.2
860,-151.72
861,-158.3
862,-245.87
863,-177.65
864,-262.32
865,-147.53
866,-162.08
867,-93.91
868,-224.75
869,-222.53
870,-242.04
871,-200.36
872,-180.62
873,-472.2
874,-431.08
875,-153.05
876,-153.35
877,-156.5
878,-256.88
879,-263.11
880,-191.64
881,-150.18
882,-187.25
883,-180.5
884,-235.18
885,-164.88
886,-194.57
887,-218.75
888,-183.02
889,-159.46
890,-212.27
891,-208.59
892,-154.83
893,-151.94
894,-131.65
895,-195.43
896,-168.15
897,-213.24
898,-134.06
899,-179.06
900,-368.31
901,-208.26
902,-143.45
903,-176.97
904,-356.15
905,-244.64
906,-80.23
907,-169.41
908,-423.67
909,-165.03
910,-245.16
911,-225.23
912,-162.56
913,-175.26
914,-124.5
915,-231.69
916,-368.41
917,-191.97
918,-288.37
919,-134.77
920,-97.9
921,-156.16
922,-293.87
923,-187.97
924,-146.09
925,-159.79
926,-238.97
927,-143.03
928,-171.67
929,-235.97
930,-267.55
931,-161.89
932,-127.39
933,-228.21
934,-201.76
935,-130.87
936,-194.66
937,-370.88
938,-275.09
939,-219.14
940,-332.05
941,-182.94
942,-178.27
943,-162.98
944,-168.2
945,-168.88
946,-158.12
947,-149.55
948,-141.96
949,-242.83
950,-402.56
951,-144.29
952,-137.82
953,-192.56
954,-142.56
955,-134.89
956,-172.01
957,-150.36
958,-280.13
959,-225.69
960,-147.63
961,-247.31
962,-174.04
963,-129.76
964,-238.89
965,-162.54
966,-160.43
967,-361.82
968,-140.84
969,-181.93
970,-167.52
971,-64.8
972,-180.2
973,-391.0
974,-220.34
975,-158.11
976,-137.48
977,-154.77
978,-175.4
979,-183.07
980,-156.62
981,-310.15
982,-207.75
983,-195.51
984,-183.34
985,-126.59
986,-147.81
987,-165.68
988,-278.4
989,-197.04
990,-324.47
991,-145.39
992,-191.02
993,-238.0
994,-101.87
995,-181.17
996,-165.21
997,-121.43
998,-186.83
999,-178.58
1000,-165.0
1001,-200.36
1002,-249.42
1003,-72.03
1004,-225.37
1005,-136.3
1006,-149.14
1007,-153.77
1008,-144.04
1009,-204.26
1010,-151.18
1011,-164.24
1012,-156.91
1013,-150.83
1014,-178.54
1015,-198.24
1016,-163.75
1017,-135.57
1018,-163.97
1019,-404.61
1020,-147.43
1021,-205.39
1022,-157.15
1023,-275.09
1024,-231.31
1025,-155.83
1026,-175.81
1027,-293.17
1028,-330.63
1029,-297.85
1030,-253.65
1031,-195.48
1032,-337.39
1033,-155.95
1034,-219.13
1035,-184.39
1036,-192.1
1037,-305.91
1038,-194.07
1039,-149.45
1040,-138.71
1041,-165.09
1042,-311.92
1043,-155.48
1044,-221.9
1045,-194.43
1046,-196.2
1047,-211.56
1048,-168.55
1049,-263.41
1050,-210.26
1051,-67.96
1052,-245.25
1053,-162.76
1054,-123.88
1055,-240.23
1056,-226.53
1057,-167.79
1058,-183.27
1059,-407.71
1060,-142.58
1061,-197.69
1062,-199.99
1063,-60.04
1064,-117.41
1065,-487.1
1066,-188.57
1067,-158.35
1068,-82.43
1069,-156.47
1070,-198.5
1071,-203.11
1072,-239.53
1073,-181.55
1074,-205.26
1075,-139.74
1076,-408.16
1077,-151.25
1078,-247.91
1079,-200.74
1080,-175.41
1081,-174.27
1082,-162.37
1083,-170.73
1084,-400.15
1085,-137.33
1086,-122.78
1087,-186.79
1088,-192.14
1089,-170.05
1090,-241.67
1091,-201.55
1092,-187.19
1093,-156.16
1094,-222.79
1095,-168.61
1096,-168.39
1097,-132.05
1098,-178.43
1099,-177.7
1100,-221.09
1101,-186.1
1102,-260.27
1103,-185.72
1104,-181.29
1105,-85.17
1106,-164.48
1107,-147.9
1108,-151.55
1109,-214.87
1110,-239.57
1111,-174.38
1112,-180.2
1113,-141.38
1114,-154.0
1115,-360.43
1116,-208.09
1117,-138.55
1118,-174.39
1119,-208.58
1120,-68.66
1121,-175.68
1122,-267.93
1123,-205.84
1124,-155.81
1125,-246.17
1126,-155.01
1127,-136.67
1128,-381.0
1129,-148.57
1130,-189.77
1131,-134.49
1132,-247.05
1133,-151.17
1134,-230.21
1135,-179.64
1136,-272.0
1137,-167.99
1138,-187.43
1139,-182.39
1140,-166.52
1141,-152.7
1142,-463.14
1143,-157.11
1144,-142.38
1145,-352.42
1146,-153.27
1147,-76.7
1148,-166.66
1149,-161.93
1150,-182.07
1151,-135.25
1152,-189.83
1153,-145.23
1154,-176.21
1155,-195.13
1156,-163.98
1157,-139.32
1158,-195.75
1159,-175.78
1160,-208.41
1161,-137.71
1162,-170.7
1163,-256.47
1164,-147.14
1165,-222.09
1166,-288.83
1167,-158.24
1168,-191.28
1169,-164.5
1170,-375.01
1171,-128.06
1172,-181.21
1173,-226.46
1174,-217.96
1175,-126.14
1176,-146.93
1177,-170.26
1178,-200.09
1179,-127.29
1180,-138.85
1181,-131.37
1182,-139.77
1183,-477.74
1184,-155.84
1185,-226.28
1186,-223.81
1187,-266.99
1188,-116.06
1189,-271.44
1190,-156.15
1191,-128.56
1192,-171.27
1193,-151.38
1194,-247.84
1195,-186.66
1196,-185.81
1197,-314.5
1198,-338.8
1199,-350.58
1200,-218.61
1201,-273.59
1202,-300.83
1203,-148.83
1204,-177.14
1205,-89.8
1206,-143.33
1207,-165.71
1208,-195.52
1209,-229.7
1210,-120.9
1211,-422.42
1212,-294.24
1213,-238.54
1214,-155.02
1215,-147.2
1216,-124.61
1217,-339.4
1218,-134.54
1219,-148.46
1220,-157.16
1221,-205.56
1222,-95.22
1223,-126.75
1224,-211.74
1225,-115.67
1226,-178.99
1227,-116.05
1228,-144.18
1229,-327.37
1230,-131.83
1231,-128.67
1232,-303.36
1233,-175.69
1234,-200.1
1235,-174.02
1236,-400.03
1237,-159.36
1238,-159.57
1239,-168.52
1240,-167.37
1241,-400.81
1242,-450.61
1243,-196.2
1244,-203.3
1245,-43.65
1246,-160.43
1247,-150.81
1248,-187.96
1249,-155.7
1250,-161.4
1251,-397.67
1252,-197.65
1253,-279.14
1254,-197.31
1255,-169.55
1256,-199.97
1257,-185.86
1258,-127.78
1259,-337.32
1260,-258.37
1261,-170.69
1262,-55.55
1263,-166.41
1264,-191.9
1265,-170.6
1266,-314.19
1267,-146.75
1268,-222.54
1269,-199.18
1270,-181.03
1271,-416.67
1272,-166.09
1273,-157.06
1274,-214.89
1275,-240.01
1276,-175.98
1277,-222.23
1278,-387.44
1279,-182.71
1280,-265.3
1281,-230.44
1282,-149.91
1283,-153.0
1284,-133.94
1285,-163.94
1286,-185.58
1287,-78.88
1288,-192.03
1289,-187.96
1290,-244.47
1291,-214.33
1292,-594.89
1293,-157.05
1294,-150.61
1295,-205.11
1296,-406.49
1297,-152.43
1298,-50.45
1299,-203.93
1300,-420.98
1301,-140.2
1302,-137.03
1303,-177.48
1304,-180.13
1305,-233.3
1306,-239.31
1307,-362.96
1308,-243.29
1309,-250.29
1310,-227.7
1311,-207.86
1312,-157.78
1313,-200.35
1314,-181.17
1315,-173.74
1316,-165.33
1317,-178.11
1318,-166.51
1319,-197.86
1320,-139.79
1321,-154.69
1322,-80.75
1323,-168.41
1324,-191.04
1325,-219.01
1326,-151.1
1327,-146.73
1328,-155.19
1329,-252.57
1330,-58.61
1331,-107.96
1332,-227.66
1333,-144.93
1334,-234.97
1335,-176.92
1336,-173.56
1337,-185.87
1338,-201.43
1339,-175.05
1340,-180.74
1341,-150.14
1342,-164.23
1343,-170.99
1344,-120.22
1345,-271.95
1346,-172.14
1347,-158.39
1348,-193.39
1349,-159.0
1350,-168.35
1351,-159.9
1352,-180.72
1353,-196.68
1354,-189.62
1355,-147.56
1356,-156.28
1357,-166.65
1358,-155.71
1359,-189.5
1360,-156.73
1361,-203.74
1362,-173.48
1363,-191.67
1364,-371.28
1365,-200.43
1366,-162.64
1367,-132.6
1368,-182.49
1369,-635.61
1370,-148.12
1371,-158.95
1372,-180.61
1373,-156.04
1374,-147.4
1375,-177.31
1376,-215.55
1377,-240.88
1378,-128.21
1379,-155.39
1380,-193.43
1381,-351.64
1382,-177.93
1383,-178.29
1384,-145.31
1385,-217.58
1386,-183.29
1387,-169.38
1388,-189.93
1389,-131.92
1390,-273.64
1391,-218.96
1392,-206.03
1393,-142.13
1394,-281.45
1395,-218.81
1396,-119.32
1397,-240.16
1398,-209.37
1399,-302.45
1400,-211.25
1401,-190.88
1402,-423.52
1403,-154.28
1404,-191.5
1405,-154.42
1406,-165.99
1407,-119.21
1408,-206.66
1409,-151.27
1410,-156.06
1411,-146.17
1412,-190.46
1413,-195.89
1414,-186.4
1415,-44.6
1416,-220.19
1417,-177.88
1418,-145.47
1419,-181.73
1420,-190.22
1421,-231.84
1422,-141.27
1423,-383.77
1424,-153.29
1425,-136.94
1426,-182.46
1427,-187.09
1428,-184.0
1429,-320.07
1430,-193.1
1431,-219.77
1432,-183.0
1433,-177.61
1434,-181.8
1435,-100.36
1436,-196.72
1437,-148.84
1438,-281.9
1439,-369.38
1440,-109.42
1441,-208.44
1442,-162.44
1443,-129.49
1444,-222.76
1445,-165.96
1446,-316.66
1447,-149.74
1448,-232.98
1449,-175.26
1450,-52.63
1451,-182.36
1452,-149.59
1453,-148.36
1454,-64.26
1455,-285.54
1456,-389.21
1457,-135.34
1458,-164.23
1459,-208.55
1460,-254.59
1461,-182.34
1462,-132.63
1463,-202.28
1464,-188.45
1465,-236.09
1466,-179.67
1467,-307.76
1468,-209.37
1469,-160.25
1470,-109.27
1471,-169.68
1472,-371.41
1473,-187.06
1474,-206.16
1475,-161.01
1476,-176.42
1477,-172.46
1478,-165.63
1479,-192.78
1480,-136.51
1481,-259.12
1482,-172.03
1483,-172.53
1484,-183.36
1485,-154.57
1486,-231.69
1487,-154.35
1488,-174.04
1489,-169.03
1490,-168.85
1491,-275.21
1492,-204.33
1493,-191.62
1494,-211.28
1495,-214.81
1496,-217.03
1497,-171.21
1498,-147.17
1499,-259.02
1500,-159.36
1501,-159.91
1502,-170.23
1503,-358.54
1504,-120.84
1505,-186.33
1506,-184.23
1507,-188.19
1508,-193.83
1509,-179.76
1510,-176.3
1511,-162.12
1512,-239.24
1513,-167.8
1514,-418.28
1515,-173.34
1516,-51.15
1517,-150.41
1518,-178.42
1519,-176.31
1520,-189.33
1521,-186.74
1522,-164.76
1523,-261.59
1524,-108.87
1525,-196.22
1526,-179.06
1527,-203.92
1528,-147.86
1529,-145.77
1530,-174.91
1531,-157.69
1532,-229.52
1533,-141.25
1534,-173.26
1535,-209.27
1536,-143.59
1537,-100.03
1538,-157.44
1539,-136.53
1540,-150.85
1541,-158.54
1542,-211.25
1543,-167.86
1544,-161.78
1545,-333.78
1546,-192.28
1547,-199.38
1548,-166.57
1549,-203.28
1550,-178.89
1551,-251.19
1552,-163.58
1553,-187.05
1554,-142.43
1555,-152.63
1556,-248.34
1557,-189.87
1558,-236.63
1559,-264.38
1560,-148.39
1561,-39.45
1562,-174.7
1563,-179.77
1564,-188.09
1565,-142.95
1566,-136.84
1567,-189.8
1568,-165.21
1569,-160.75
1570,-165.07
1571,-227.45
1572,-207.04
1573,-147.88
1574,-186.34
1575,-247.73
1576,-233.65
1577,-193.46
1578,-326.05
1579,-187.1
1580,-189.77
1581,-147.46
1582,-126.21
1583,-146.07
1584,-150.71
1585,-191.09
1586,-318.12
1587,-202.26
1588,-123.68
1589,-195.45
1590,-168.71
1591,-223.35
1592,-170.2
1593,-184.41
1594,-313.08
1595,-153.44
1596,-152.41
1597,-138.78
1598,-150.36
1599,-81.09
1600,-134.25
1601,-271.59
1602,-216.27
1603,-265.79
1604,-57.4
1605,-180.09
1606,-162.94
1607,-166.67
1608,-180.82
1609,-144.51
1610,-247.06
1611,-173.47
1612,-225.68
1613,-270.69
1614,-168.21
1615,-337.78
1616,-164.1
1617,-193.0
1618,-203.22
1619,-180.58
1620,-177.58
1621,-193.36
1622,-187.7
1623,-158.57
1624,-252.66
1625,-248.19
1626,-118.0
1627,-156.04
1628,-164.19
1629,-136.29
1630,-175.02
1631,-27.57
1632,-26.96
1633,-153.18
1634,-242.1
1635,-191.74
1636,-198.34
1637,-140.3
1638,-200.85
1639,-173.41
1640,-211.46
1641,-188.86
1642,-197.87
1643,-280.92
1644,-147.28
1645,-195.57
1646,-154.26
1647,-274.15
1648,-240.57
1649,-31.26
1650,-199.54
1651,-227.09
1652,-154.0
1653,-199.91
1654,-182.96
1655,-176.2
1656,-163.6
1657,-178.7
1658,-225.83
1659,-181.66
1660,-239.65
1661,-265.64
1662,-365.31
1663,-313.1
1664,-171.83
1665,-187.32
1666,-127.47
1667,-135.82
1668,-284.18
1669,-128.03
1670,-157.41
1671,-159.45
1672,-426.43
1673,-506.66
1674,-189.6
1675,-195.03
1676,-150.55
1677,-185.93
1678,-155.3
1679,-163.76
1680,-157.74
1681,-166.12
1682,-201.47
1683,-185.47
1684,-193.01
1685,-195.39
1686,-168.98
1687,-170.26
1688,-221.17
1689,-158.76
1690,-157.95
1691,-132.54
1692,-191.82
1693,-215.33
1694,-168.8
1695,-43.16
1696,-187.97
1697,-238.75
1698,-201.15
1699,-155.13
1700,-215.45
1701,-183.9
1702,-140.37
1703,-153.34
1704,-212.91
1705,-178.79
1706,-199.8
1707,-187.73
1708,-189.28
1709,-150.77
1710,-211.17
1711,-149.87
1712,-109.52
1713,-154.37
1714,-168.24
1715,-162.55
1716,-158.23
1717,-71.67
1718,-181.4
1719,-200.26
1720,-151.74
1721,-172.26
1722,-148.43
1723,-165.17
1724,-189.59
1725,-160.95
1726,-163.72
1727,-356.28
1728,-146.41
1729,-199.33
1730,-198.87
1731,-170.95
1732,-206.22
1733,-189.09
1734,-223.63
1735,-154.54
1736,-148.46
1737,-206.4
1738,-127.45
1739,-163.62
1740,-220.53
1741,-198.99
1742,-130.35
1743,-141.31
1744,-143.03
1745,-175.39
1746,-135.85
1747,-197.52
1748,-188.68
1749,-168.91
1750,-170.69
1751,-128.1
1752,-148.83
1753,-164.29
1754,-149.23
1755,-217.91
1756,-131.5
1757,-166.84
1758,-168.63
1759,-205.04
1760,-177.14
1761,-176.1
1762,-131.19
1763,-367.9
1764,-139.41
1765,-199.63
1766,-196.38
1767,-226.19
1768,-163.61
1769,-260.24
1770,-167.33
1771,-230.32
1772,-182.44
1773,-345.96
1774,-195.66
1775,-171.13
1776,-84.89
1777,-138.66
1778,-146.61
1779,-156.45
1780,-262.5
1781,-220.35
1782,-195.25
1783,-135.55
1784,-150.15
1785,-198.57
1786,-90.7
1787,-172.15
1788,-164.59
1789,-262.37
1790,-142.27
1791,-171.32
1792,-137.77
1793,-149.88
1794,-194.81
1795,-335.33
1796,-212.2
1797,-170.53
1798,-140.63
1799,-207.1
1800,-165.74
1801,-196.63
1802,-233.89
1803,-213.6
1804,-193.88
1805,-160.8
1806,-164.36
1807,-171.09
1808,-265.47
1809,-143.81
1810,-249.29
1811,-89.11
1812,-152.88
1813,-230.28
1814,-59.76
1815,-176.04
1816,-179.98
1817,-207.35
1818,-146.66
1819,-133.91
1820,-216.24
1821,-165.15
1822,-159.8
1823,-165.68
1824,-168.09
1825,-156.01
1826,-152.01
1827,-151.62
1828,-218.94
1829,-171.69
1830,-193.02
1831,-171.99
1832,-174.46
1833,-146.53
1834,-143.53
1835,-195.94
1836,-168.31
1837,-188.6
1838,-141.92
1839,-175.08
1840,-345.06
1841,-190.12
1842,-223.09
1843,-138.48
1844,-177.13
1845,-199.77
1846,-172.63
1847,-183.89
1848,-161.24
1849,-236.56
1850,-153.57
1851,-170.56
1852,-137.93
1853,-233.03
1854,-70.56
1855,-210.33
1856,-221.36
1857,-128.15
1858,-119.48
1859,-153.34
1860,-242.51
1861,-159.84
1862,-185.45
1863,-204.69
1864,-173.0
1865,-172.05
1866,-70.14
1867,-182.3
1868,-170.89
1869,-253.44
1870,-238.69
1871,-165.88
