Ep,Ep_r,epsilon
0,-72.59201,1.0
1,-135.08298,1.0
2,-66.673999,1.0
3,-98.592183,1.0
4,-135.803606,1.0
5,-142.288988,1.0
6,-326.003994,1.0
7,-137.176056,1.0
8,-229.396976,1.0
9,-189.593226,1.0
10,-127.420277,1.0
11,-209.078243,1.0
12,-179.437136,1.0
13,-175.769778,1.0
14,-351.769236,1.0
15,-189.25793,1.0
16,-298.257166,1.0
17,-147.419914,1.0
18,-224.570912,1.0
19,-468.952182,1.0
20,-204.48662,1.0
21,-133.665698,1.0
22,-138.733565,1.0
23,-169.187743,1.0
24,-221.474518,1.0
25,-303.378898,1.0
26,-168.151818,1.0
27,-247.123283,1.0
28,-145.29874,1.0
29,-168.708357,1.0
30,-140.614611,1.0
31,-205.504791,1.0
32,-283.577864,1.0
33,-173.030778,1.0
34,-181.057858,1.0
35,-271.175731,1.0
36,-139.608849,1.0
37,-183.333934,1.0
38,-59.906195,1.0
39,-153.904794,1.0
40,-316.828424,1.0
41,-140.427451,1.0
42,-259.673553,1.0
43,-360.598579,1.0
44,-283.560744,1.0
45,-313.645691,1.0
46,-296.517522,1.0
47,-156.287327,1.0
48,-74.676945,1.0
49,-424.721279,1.0
50,-157.273315,1.0
51,-164.17673,1.0
52,-9.844659,1.0
53,-177.337312,1.0
54,-161.583761,1.0
55,-157.247183,1.0
56,-148.163861,1.0
57,-142.784063,1.0
58,-126.506577,1.0
59,-222.840045,1.0
60,-134.080103,1.0
61,-196.256983,1.0
62,-223.495575,1.0
63,-169.496913,1.0
64,-144.610399,1.0
65,-44.204115,1.0
66,-140.731829,1.0
67,-249.655579,1.0
68,-203.231341,1.0
69,-148.649062,1.0
70,-109.809197,1.0
71,-117.203434,1.0
72,-138.065409,1.0
73,-267.217669,1.0
74,-432.463672,1.0
75,-358.131921,1.0
76,-139.862538,1.0
77,-150.481464,1.0
78,-146.525058,1.0
79,-336.853341,1.0
80,-146.978027,1.0
81,-185.33494,1.0
82,-168.128981,1.0
83,-264.059261,1.0
84,-167.842891,1.0
85,-134.277976,1.0
86,-114.331662,1.0
87,-354.935941,1.0
88,-525.807882,1.0
89,-492.791745,1.0
90,-282.961474,1.0
91,-282.225353,1.0
92,-184.457342,1.0
93,-167.848695,1.0
94,-320.190128,1.0
95,-282.180661,1.0
96,-141.590464,1.0
97,-175.098589,1.0
98,-177.608053,1.0
99,-141.583327,1.0
100,-148.589289,1.0
101,-322.213567,1.0
102,-133.403929,1.0
103,-203.625162,1.0
104,-201.061425,1.0
105,-58.932171,1.0
106,-359.833123,1.0
107,-132.142192,1.0
108,-118.704633,1.0
109,-287.642292,1.0
110,-309.695537,1.0
111,-249.20031,1.0
112,-403.992692,1.0
113,-351.549642,1.0
114,-132.336997,1.0
115,-357.799744,1.0
116,-229.318261,1.0
117,-83.855923,1.0
118,-125.439257,1.0
119,-135.728023,1.0
120,-118.365575,1.0
121,-340.648598,1.0
122,-157.07801,1.0
123,-187.021537,1.0
124,-164.483287,1.0
125,-149.428896,1.0
126,-333.063094,1.0
127,-309.877362,1.0
128,-263.827051,1.0
129,-189.367848,1.0
130,-113.542665,1.0
131,-387.970641,1.0
132,-298.547664,1.0
133,-293.905101,1.0
134,-192.404805,1.0
135,-104.510299,0.994164
136,-451.263331,0.988363
137,-313.921045,0.982595
138,-134.671747,0.976862
139,-97.836603,0.971161
140,-307.341355,0.965495
141,-126.110881,0.959861
142,-347.099828,0.954261
143,-414.371274,0.948694
144,-154.444338,0.943159
145,-380.411855,0.937656
146,-294.429439,0.932186
147,-355.323168,0.926748
148,-97.475641,0.921342
149,-177.078846,0.915968
150,-418.108048,0.910625
151,-114.802684,0.905313
152,-215.469844,0.900033
153,-477.27545,0.894783
154,-128.50266,0.889565
155,-297.418391,0.884377
156,-148.63078,0.879219
157,-86.391355,0.874092
158,-215.817803,0.868994
159,-220.311157,0.863927
160,-245.678932,0.858889
161,-293.202717,0.853881
162,-356.701621,0.848902
163,-88.969095,0.843953
164,-124.19199,0.839032
165,-121.811372,0.834141
166,-564.312378,0.829278
167,-218.588415,0.824443
168,-139.859191,0.819637
169,-272.707057,0.814859
170,-327.822485,0.810109
171,-177.901076,0.805387
172,-258.165635,0.800693
173,-89.864369,0.796026
174,-223.476664,0.791387
175,-527.023182,0.786774
176,-484.899752,0.782189
177,-141.161547,0.777631
178,-349.101361,0.773099
179,-208.139048,0.768594
180,-132.467935,0.764116
181,-143.512131,0.759664
182,-464.858782,0.755237
183,-379.086923,0.750837
184,-329.356992,0.746463
185,-443.117649,0.742114
186,-380.590433,0.737791
187,-210.867434,0.733493
188,-96.038983,0.72922
189,-352.193933,0.724973
190,-450.384966,0.72075
191,-164.052558,0.716552
192,-187.223769,0.712379
193,-327.174057,0.70823
194,-495.240669,0.704105
195,-473.723774,0.700005
196,-305.419324,0.695929
197,-305.759148,0.691876
198,-248.076227,0.687848
199,-426.723385,0.683843
200,-512.927779,0.679861
201,-578.741554,0.675903
202,-312.328861,0.671968
203,-397.182941,0.668057
204,-329.245158,0.664168
205,-140.788185,0.660302
206,-301.602598,0.656458
207,-461.531433,0.652637
208,-319.791416,0.648839
209,-422.558056,0.645063
210,-64.791331,0.641309
211,-431.449946,0.637577
212,-370.729302,0.633867
213,-230.008198,0.630178
214,-431.243691,0.626512
215,-564.552448,0.622866
216,-406.156069,0.619242
217,-352.270685,0.61564
218,-662.302183,0.612058
219,-75.313464,0.608498
220,-367.935274,0.604958
221,-280.415784,0.60144
222,-291.216255,0.597941
223,-469.766367,0.594464
224,-280.592063,0.591007
225,-226.94789,0.58757
226,-487.142429,0.584153
227,-657.937804,0.580756
228,-488.658153,0.577379
229,-150.562829,0.574022
230,-137.171471,0.570685
231,-148.752942,0.567367
232,-50.385825,0.564069
233,-142.612453,0.56079
234,-209.965699,0.55753
235,-195.429618,0.554289
236,-252.686556,0.551068
237,-278.67089,0.547865
238,-129.427267,0.544681
239,-155.925821,0.541516
240,-395.157514,0.538369
241,-150.709162,0.535241
242,-217.144182,0.532131
243,-142.673797,0.529039
244,-182.041629,0.525966
245,-355.054711,0.52291
246,-355.561468,0.519872
247,-313.624208,0.516853
248,-471.431397,0.513851
249,-81.99555,0.510866
250,-187.006804,0.507899
251,-240.473777,0.50495
252,-265.708161,0.502017
253,-287.114003,0.499102
254,-250.416656,0.496204
255,-198.552741,0.493323
256,-282.009984,0.490459
257,-126.327368,0.487612
258,-287.19847,0.484782
259,-310.127932,0.481968
260,-318.797723,0.47917
261,-113.709198,0.476389
262,-132.921623,0.473624
263,-213.688393,0.470876
264,-123.732139,0.468143
265,-129.91292,0.465427
266,-96.924203,0.462727
267,-348.786518,0.460042
268,-116.259518,0.457373
269,-241.964697,0.45472
270,-187.143684,0.452082
271,-71.856952,0.44946
272,-245.781475,0.446853
273,-350.867009,0.444262
274,-75.115441,0.441686
275,-3.92261,0.439124
276,-72.6947,0.436578
277,-158.520944,0.434047
278,-89.679662,0.431531
279,-144.127054,0.429029
280,-87.000273,0.426542
281,-265.455602,0.42407
282,-15.911419,0.421612
283,-239.798088,0.419168
284,-86.721465,0.416739
285,-59.997237,0.414324
286,-30.658577,0.411923
287,-233.998152,0.409537
288,-254.91144,0.407164
289,-39.291645,0.404805
290,-45.421448,0.402461
291,-75.773567,0.400129
292,-174.479781,0.397812
293,-100.434464,0.395508
294,-158.779445,0.393218
295,-63.810849,0.390941
296,-55.269059,0.388677
297,-61.493467,0.386427
298,-99.725482,0.38419
299,-78.285327,0.381966
300,-133.979553,0.379755
301,-66.936368,0.377557
302,-68.77748,0.375372
303,-141.370857,0.3732
304,-246.93414,0.37104
305,-44.910996,0.368893
306,-116.195827,0.366759
307,-161.774762,0.364637
308,-283.776861,0.362528
309,-85.315705,0.360431
310,-149.251342,0.358346
311,-85.826996,0.356274
312,-91.798108,0.354214
313,-133.512353,0.352165
314,-118.310936,0.350129
315,-87.151796,0.348105
316,-120.595187,0.346093
317,-109.46498,0.344092
318,-105.031722,0.342103
319,-105.995905,0.340126
320,-210.443281,0.338161
321,-171.853319,0.336207
322,-231.720447,0.334264
323,-96.919631,0.332333
324,-118.988369,0.330413
325,-157.117303,0.328505
326,-150.014937,0.326607
327,-157.649923,0.324721
328,-105.624677,0.322846
329,-192.938808,0.320982
330,-225.828965,0.319128
331,-76.34603,0.317286
332,-61.343761,0.315454
333,-174.227794,0.313634
334,-180.118081,0.311823
335,-89.663086,0.310024
336,-152.026833,0.308235
337,-3.754581,0.306456
338,-53.130966,0.304688
339,-175.896867,0.302931
340,-54.24309,0.301183
341,-279.111603,0.299446
342,-86.268271,0.297719
343,-42.641904,0.296002
344,-175.480801,0.294295
345,-85.11799,0.292599
346,-375.352083,0.290912
347,-41.583901,0.289235
348,-319.124902,0.287568
349,-12.518816,0.285911
350,-34.54272,0.284263
351,-108.366776,0.282625
352,-99.899895,0.280997
353,-116.537251,0.279378
354,-324.72115,0.277769
355,-39.76629,0.276169
356,-23.014616,0.274579
357,-44.504004,0.272998
358,-63.82743,0.271426
359,-413.471829,0.269863
360,-33.221272,0.26831
361,-295.669482,0.266765
362,-38.513605,0.26523
363,-330.950887,0.263704
364,-192.57041,0.262187
365,-69.246306,0.260678
366,-368.905315,0.259179
367,-12.224373,0.257688
368,-349.965509,0.256206
369,-166.846544,0.254732
370,-306.709607,0.253268
371,-0.208907,0.251812
372,140.893899,0.250364
373,-22.243055,0.248925
374,-17.140206,0.247494
375,-311.272043,0.246072
376,-352.274158,0.244658
377,-329.196819,0.243252
378,-358.825847,0.241855
379,-324.506986,0.240466
380,-328.523194,0.239085
381,-306.193261,0.237712
382,-289.435295,0.236347
383,-294.900581,0.23499
384,-307.500381,0.233641
385,-262.464369,0.2323
386,-396.550238,0.230967
387,-423.500662,0.229642
388,-367.294255,0.228324
389,-271.5831,0.227015
390,-291.548896,0.225712
391,-282.409488,0.224418
392,-291.826492,0.223131
393,-291.366627,0.221852
394,-250.296475,0.22058
395,-292.872648,0.219315
396,-208.555163,0.218058
397,-227.008743,0.216809
398,-257.013377,0.215567
399,-137.924516,0.214332
400,-192.818296,0.213104
401,-269.724657,0.211883
402,-248.359452,0.21067
403,-246.2473,0.209464
404,-201.58473,0.208264
405,-204.294403,0.207072
406,-273.273169,0.205887
407,-265.810822,0.204709
408,-268.014026,0.203538
409,-182.976054,0.202373
410,-206.244599,0.201215
411,-6.754401,0.200065
412,-260.23003,0.198921
413,-87.20895,0.197783
414,-286.278335,0.196653
415,-146.913776,0.195528
416,-222.629379,0.194411
417,-289.456021,0.1933
418,-216.784433,0.192196
419,-151.821843,0.191098
420,-148.709337,0.190006
421,-274.302237,0.188921
422,-272.227462,0.187842
423,-292.755034,0.18677
424,-133.024007,0.185704
425,-137.241111,0.184644
426,-249.976976,0.183591
427,-202.520619,0.182543
428,-147.907654,0.181502
429,-200.933843,0.180467
430,-256.812934,0.179437
