Ep,Ep_r
902,-203.09
903,-142.05
904,-178.68
905,-183.83
906,-139.9
907,-177.82
908,-161.43
909,-211.51
910,-242.12
911,-146.63
912,-156.76
913,-153.88
914,-178.8
915,-210.31
916,-173.08
917,-194.02
918,-218.31
919,-170.23
920,-236.83
921,-186.13
922,-162.97
923,-346.41
924,-202.98
925,-333.36
926,-379.91
927,-372.65
928,-245.81
929,-156.78
930,-120.9
931,-151.96
932,-189.31
933,-170.26
934,-153.93
935,-172.34
936,-333.19
937,-248.65
938,-331.46
939,-39.07
940,-155.77
941,-222.5
942,-155.46
943,-157.04
944,-140.15
945,-133.74
946,-139.16
947,-173.84
948,-197.19
949,-147.25
950,-136.55
951,-287.48
952,-176.06
953,-179.72
954,-163.21
955,-179.32
956,-193.83
957,-416.08
958,-175.21
959,-357.71
960,-133.64
961,-131.87
962,-111.45
963,-247.48
964,-141.99
965,-148.96
966,-163.73
967,-146.26
968,-183.48
969,-165.42
970,-147.45
971,-151.14
972,-45.97
973,-171.26
974,-201.24
975,-176.11
976,-236.88
977,-150.1
978,-177.34
979,-206.39
980,-421.14
981,-132.01
982,-343.76
983,-194.27
984,-147.0
985,-159.16
986,-386.53
987,-260.28
988,-210.51
989,-123.17
990,-178.12
991,-198.22
992,-106.89
993,-178.19
994,-180.72
995,-142.37
996,-167.78
997,-155.2
998,-166.68
999,-297.16
1000,-213.4
1001,-142.58
1002,-178.18
1003,-131.54
1004,-315.51
1005,-132.5
1006,-142.26
1007,-152.19
1008,-50.14
1009,-196.97
1010,-235.31
1011,-171.22
1012,-431.51
1013,-234.38
1014,-175.87
1015,-150.64
1016,-364.36
1017,-157.5
1018,-165.39
1019,-148.75
1020,-170.18
1021,-144.46
1022,-216.55
1023,-192.74
1024,-155.81
1025,-138.33
1026,-259.02
1027,-175.19
1028,-161.96
1029,-315.18
1030,-158.13
1031,-183.37
1032,-190.83
1033,-428.61
1034,-145.87
1035,-185.86
1036,-188.03
1037,-168.47
1038,-203.61
1039,-172.21
1040,-170.42
1041,-180.64
1042,-181.16
1043,-108.56
1044,-124.29
1045,-176.11
1046,-158.24
1047,-147.3
1048,-187.48
1049,-186.77
1050,-164.15
1051,-196.89
1052,-217.92
1053,-218.9
1054,-231.49
1055,-268.96
1056,-136.6
1057,-226.28
1058,-264.16
1059,-142.46
1060,-167.32
1061,-266.48
1062,-156.81
1063,-191.19
1064,-191.58
1065,-353.71
1066,-189.44
1067,-148.54
1068,-158.42
1069,-285.29
1070,-159.09
1071,-201.6
1072,-172.12
1073,-175.73
1074,-176.05
1075,-214.19
1076,-213.45
1077,-58.7
1078,-109.7
1079,-143.57
1080,-183.83
1081,-151.7
1082,-195.47
1083,-51.86
1084,-144.07
1085,-191.46
1086,-298.89
1087,-164.02
1088,-232.39
1089,-228.66
1090,-248.08
1091,-197.82
1092,-166.37
1093,-355.93
1094,-201.92
1095,-206.15
1096,-174.1
1097,-178.03
1098,-123.77
1099,-140.25
1100,-221.94
1101,-127.94
1102,-103.39
1103,-53.79
1104,-163.8
1105,-194.62
1106,-187.84
1107,-142.07
1108,-394.27
1109,-166.6
1110,-208.43
1111,-180.35
1112,-167.42
1113,-155.9
1114,-203.54
1115,-214.67
1116,-147.02
1117,-353.11
1118,-177.67
1119,-171.25
1120,-216.29
1121,-255.4
1122,-279.77
1123,-190.27
1124,-212.22
1125,-175.24
1126,-164.3
1127,-181.7
1128,-243.71
1129,-213.95
1130,-131.52
1131,-160.91
1132,-172.5
1133,-246.92
1134,-180.33
1135,-145.47
1136,-201.79
1137,-185.22
1138,-182.78
1139,-119.32
1140,-339.73
1141,-188.93
1142,-178.54
1143,-170.28
1144,-180.09
1145,-202.95
1146,-210.19
1147,-148.75
1148,-174.36
1149,-178.24
1150,-351.85
1151,-190.72
1152,-262.3
1153,-175.65
1154,-208.45
1155,-148.32
1156,-229.59
1157,-216.79
1158,-135.94
1159,-141.89
1160,-241.7
1161,-184.46
1162,-202.13
1163,-143.35
1164,-214.03
1165,-172.78
1166,-181.05
1167,-53.31
1168,-136.34
1169,-153.16
1170,-215.81
1171,-181.94
1172,-145.99
1173,-151.51
1174,-257.5
1175,-174.04
1176,-154.08
1177,-178.26
1178,-165.04
1179,-400.47
1180,-238.75
1181,-156.44
1182,-144.47
1183,-207.89
1184,-192.42
1185,-152.47
1186,-144.36
1187,-152.38
1188,-236.93
1189,-146.68
1190,-289.97
1191,-160.48
1192,-187.98
1193,-421.33
1194,-61.85
1195,-135.2
1196,-194.18
1197,-143.44
1198,-274.5
1199,-154.32
1200,-184.11
1201,-167.09
1202,-162.85
1203,-163.03
1204,-172.67
1205,-180.22
1206,-104.31
1207,-294.44
1208,-200.82
1209,-133.25
1210,-171.49
1211,-204.82
1212,-166.52
1213,-154.53
1214,-178.03
1215,-288.22
1216,-169.88
1217,-168.85
1218,-199.82
1219,-236.53
1220,-299.03
1221,-175.35
1222,-176.93
1223,-203.56
1224,-192.92
1225,-170.09
1226,-169.74
1227,-161.83
1228,-114.2
1229,-191.15
1230,-131.84
1231,-186.92
1232,-371.36
1233,-216.69
1234,-255.9
1235,-150.29
1236,-167.26
1237,-47.83
1238,-426.14
1239,-218.88
1240,-163.49
1241,-128.99
1242,-199.56
1243,-126.73
1244,-51.21
1245,-183.95
1246,-451.06
1247,-338.85
1248,-184.78
1249,-165.6
1250,-150.21
1251,-159.48
1252,-76.62
1253,-375.69
1254,-219.96
1255,-148.12
1256,-150.28
1257,-206.68
1258,-183.23
1259,-354.45
1260,-210.37
1261,-177.9
1262,-153.85
1263,-172.45
1264,-174.63
1265,-147.63
1266,-428.0
1267,-158.71
1268,-241.25
1269,-189.57
1270,-57.65
1271,-148.15
1272,-160.38
1273,-199.86
1274,-253.94
1275,-203.2
1276,-367.29
1277,-170.68
1278,-397.79
1279,-194.84
1280,-206.73
1281,-175.93
1282,-170.06
1283,-200.7
1284,-202.22
1285,-158.08
1286,-243.0
1287,-190.66
1288,-185.83
1289,-140.81
1290,-236.06
1291,-187.16
1292,-163.89
1293,-255.08
1294,-229.51
1295,-153.03
1296,-145.93
1297,-171.26
1298,-162.29
1299,-190.63
1300,-266.39
1301,-149.43
1302,-266.56
1303,-392.15
1304,-159.47
1305,-202.62
1306,-192.36
1307,-222.02
1308,-158.26
1309,-207.13
1310,-247.57
1311,-179.08
1312,-238.98
1313,-198.83
1314,-244.97
1315,-170.69
1316,-152.68
1317,-130.86
1318,-239.91
1319,-63.18
1320,-148.66
1321,-170.41
1322,-147.12
1323,-160.39
1324,-256.69
1325,-158.26
1326,-151.2
1327,-172.0
1328,-221.55
1329,-164.65
1330,-199.75
1331,-174.98
1332,-138.49
1333,-158.65
1334,-182.07
1335,-115.77
1336,-155.3
1337,-217.9
1338,-115.48
1339,-177.61
1340,-170.26
1341,-202.12
1342,-17.68
1343,-172.37
1344,-183.61
1345,-227.73
1346,-169.93
1347,-180.21
1348,-160.27
1349,-164.52
1350,-376.6
1351,-306.83
1352,-182.55
1353,-159.23
1354,-246.35
1355,-238.04
1356,-96.41
1357,-89.13
1358,-141.75
1359,-210.5
1360,-171.29
1361,-161.48
1362,-175.55
1363,-28.71
1364,-247.42
1365,-160.97
1366,-313.58
1367,-126.05
1368,-174.97
1369,-209.07
1370,-217.33
1371,-176.56
1372,-193.19
1373,-154.56
1374,-404.71
1375,-171.25
1376,-151.53
1377,-229.51
1378,-162.86
1379,-162.22
1380,-195.31
1381,-280.09
1382,-374.0
1383,-184.38
1384,-137.77
1385,-148.09
1386,-157.43
1387,-185.75
1388,-224.26
1389,-360.66
1390,-204.71
1391,-123.48
1392,-133.54
1393,-162.9
1394,-235.34
1395,-179.92
1396,-129.25
1397,-220.4
1398,-167.67
1399,-175.92
1400,-166.3
1401,-240.27
1402,-356.8
1403,-150.56
1404,-159.57
1405,-207.05
1406,-129.33
1407,-274.84
1408,-142.46
1409,-63.65
1410,-102.82
1411,-206.84
1412,-253.62
1413,-157.0
1414,-144.27
1415,-338.46
1416,-149.56
1417,-173.68
1418,-172.13
1419,-202.69
1420,-22.16
1421,-193.64
1422,-160.35
1423,-153.49
1424,-152.35
1425,-155.29
1426,-146.21
1427,-163.99
1428,-153.76
1429,-160.16
1430,-163.48
1431,-121.93
1432,-169.62
1433,-173.33
1434,-122.04
1435,-147.04
1436,-208.58
1437,-150.42
1438,-177.19
1439,-183.59
1440,-39.6
1441,-192.46
1442,-195.75
1443,-128.75
1444,-157.02
1445,-211.81
1446,-179.35
1447,-139.78
1448,-175.0
1449,-164.73
1450,-152.97
1451,-160.81
1452,-115.82
1453,-191.9
1454,-172.22
1455,-181.56
1456,-176.06
1457,-191.55
1458,-177.41
1459,-176.75
1460,-190.49
1461,-211.61
1462,-131.33
1463,-177.6
1464,-212.15
1465,-220.24
1466,-168.9
1467,-160.5
1468,-210.71
1469,-156.93
1470,-175.39
1471,-239.25
1472,-189.55
1473,-169.05
1474,-191.0
1475,-154.08
1476,-24.69
1477,-213.54
1478,-139.8
1479,-253.63
1480,-190.92
1481,-145.42
1482,-216.0
1483,-191.73
1484,-187.72
1485,-218.32
1486,-149.32
1487,-172.53
1488,-177.68
1489,-173.04
1490,-162.13
1491,-80.61
1492,-197.46
1493,-140.9
1494,-138.47
1495,-202.13
1496,-225.46
1497,-164.31
1498,-230.18
1499,-156.16
1500,-158.11
1501,-164.16
1502,-162.7
1503,-165.28
1504,-182.83
1505,-175.82
1506,-481.44
1507,-37.87
1508,-172.65
1509,-245.62
1510,-213.02
1511,-165.14
1512,-234.99
1513,-164.9
1514,-239.81
1515,-152.37
1516,-207.88
1517,-184.66
1518,-158.37
1519,-201.89
1520,-199.88
1521,-148.2
1522,-181.97
1523,-161.3
1524,-183.89
1525,-174.93
1526,-243.68
1527,-276.27
1528,-180.43
1529,-197.64
1530,-36.43
1531,-171.18
1532,-196.09
1533,-178.62
1534,-126.94
1535,-161.76
1536,-189.41
1537,-227.53
1538,-181.16
1539,-142.61
1540,-261.93
1541,-162.37
1542,-212.36
1543,-171.47
1544,-69.87
1545,-183.65
1546,-263.24
1547,-205.03
1548,-221.37
1549,-179.26
1550,-160.24
1551,-157.26
1552,-171.74
1553,-180.86
1554,-189.12
1555,-67.62
1556,-191.92
1557,-162.05
1558,-294.23
1559,-131.29
1560,-140.32
1561,-155.75
1562,-85.4
1563,-201.51
1564,-164.47
1565,-215.66
1566,-160.62
1567,-244.49
1568,-214.16
1569,-184.29
1570,-183.82
1571,-156.8
1572,-217.23
1573,-55.92
1574,-176.1
1575,-184.65
1576,-188.53
1577,-159.99
1578,-142.81
1579,-144.4
1580,-145.87
1581,-184.79
1582,-188.57
1583,-233.6
1584,-191.27
1585,-242.85
1586,-146.51
1587,-164.07
1588,-238.32
1589,-197.23
1590,-205.63
1591,-181.76
1592,-194.49
1593,-169.14
1594,-198.22
1595,-144.92
1596,-110.21
1597,-353.87
1598,-175.83
1599,-181.8
1600,-134.0
1601,-196.01
1602,-176.45
1603,-228.0
1604,-128.39
1605,-138.68
1606,-218.16
1607,-160.56
1608,-359.25
1609,-204.67
1610,-243.74
1611,-149.61
1612,-231.68
1613,-222.27
1614,-220.41
1615,-169.7
1616,-158.97
1617,-214.17
1618,-181.01
1619,-220.4
1620,-154.0
1621,-179.12
1622,-154.96
1623,-130.0
1624,-167.66
1625,-186.73
1626,-149.77
1627,-131.16
1628,-174.81
1629,-174.18
1630,-219.96
1631,-213.82
1632,-167.04
1633,-228.22
1634,-178.01
1635,-173.77
1636,-204.37
1637,-65.65
1638,-198.52
1639,-158.86
1640,-62.07
1641,-195.6
1642,-179.32
1643,-280.71
1644,-181.59
1645,-75.23
1646,-183.6
1647,-161.94
1648,-157.52
1649,-191.72
1650,-141.05
1651,-186.92
1652,-177.67
1653,-186.44
1654,-147.47
1655,-221.1
1656,-240.44
1657,-195.79
1658,-260.58
1659,-142.99
1660,-129.31
1661,-149.83
1662,-213.12
1663,-36.83
1664,-184.7
1665,-150.65
1666,-165.66
1667,-187.63
1668,-246.8
1669,-183.06
1670,-257.5
1671,-219.5
1672,-166.4
1673,-177.91
1674,-259.13
1675,-179.6
1676,-149.91
1677,-196.68
1678,-30.59
1679,-244.29
1680,-205.45
1681,-193.61
1682,-201.96
1683,-156.9
1684,-182.0
1685,-147.56
1686,-105.32
1687,-152.58
1688,-186.84
1689,-210.61
1690,-174.7
1691,-179.18
1692,-200.79
1693,-194.34
1694,-404.17
1695,-145.83
1696,-191.29
1697,-168.33
1698,-167.34
1699,-157.85
1700,-175.28
1701,-282.43
1702,-170.12
1703,-88.41
1704,-222.29
1705,-198.44
1706,-227.73
1707,-168.34
1708,-165.78
1709,-150.29
1710,-169.34
1711,-222.96
1712,-181.14
1713,-169.87
1714,-246.56
1715,-151.05
1716,-182.24
1717,-199.6
1718,-186.68
1719,-323.18
1720,-284.32
1721,-204.5
1722,-204.7
1723,-184.24
1724,-150.11
1725,-338.52
1726,-138.61
1727,-143.16
1728,-168.5
1729,-219.41
1730,-388.51
1731,-149.68
1732,-196.7
1733,-290.7
1734,-119.58
1735,-190.48
1736,-175.22
1737,-174.82
1738,-187.95
1739,-242.46
1740,-196.25
1741,-161.69
1742,-148.61
1743,-151.28
1744,-165.57
1745,-444.18
1746,-192.49
1747,-205.36
1748,-148.65
1749,-205.57
1750,-200.65
1751,-199.33
1752,-147.41
1753,-171.54
1754,-79.46
1755,-147.88
1756,-231.48
1757,-353.08
1758,-169.53
1759,-165.17
1760,-142.58
1761,-132.72
1762,-141.78
1763,-215.01
1764,-218.23
1765,-178.85
1766,-199.74
1767,-133.93
1768,-178.38
1769,-147.83
1770,-25.22
1771,-183.52
1772,-342.94
1773,-161.3
1774,-153.96
1775,-158.29
1776,-166.23
1777,-218.42
1778,-205.51
1779,-199.59
1780,-169.53
1781,-258.76
1782,-401.24
1783,-163.65
1784,-184.56
1785,-171.88
1786,-185.36
1787,-185.96
1788,-194.11
1789,-154.83
1790,-158.65
1791,-158.35
1792,-171.21
1793,-194.82
1794,-190.9
1795,-214.57
1796,-161.15
1797,-126.74
1798,-211.77
1799,-198.88
1800,-178.81
1801,-193.99
1802,-139.23
1803,-154.87
1804,-270.3
1805,-140.47
1806,-188.01
1807,-233.76
1808,-158.01
1809,-140.86
1810,-136.28
1811,-139.0
1812,-187.29
1813,-153.05
1814,-125.1
1815,-30.94
1816,-218.03
1817,-261.19
1818,-59.25
1819,-148.38
1820,-39.78
1821,-192.98
1822,-154.08
1823,-196.74
1824,-282.36
1825,-262.04
1826,-136.03
1827,-136.31
1828,-178.67
1829,-87.22
1830,-166.88
1831,-98.59
1832,-205.13
1833,-44.88
1834,-173.67
1835,-194.41
1836,-145.29
1837,-160.95
1838,-161.62
1839,-212.98
1840,-178.07
1841,-233.68
1842,-184.6
1843,-257.55
1844,-192.67
1845,-171.17
1846,-169.4
1847,-126.7
1848,-201.69
1849,-160.6
1850,-517.72
1851,-169.33
1852,-25.88
1853,-153.9
1854,-187.06
1855,-129.83
1856,-172.44
1857,-195.59
1858,-213.17
1859,-183.2
1860,-248.29
1861,-169.62
1862,-159.55
1863,-144.09
1864,-176.42
1865,-204.97
1866,-190.72
1867,-127.8
1868,-176.53
1869,-172.04
1870,-297.96
1871,-163.17
