Ep,Ep_r,epsilon
0,-135.461745,1.0
1,-232.079782,1.0
2,-159.724385,1.0
3,-189.032756,1.0
4,-269.27324,1.0
5,-266.816277,1.0
6,-266.232797,1.0
7,-148.012352,1.0
8,-124.091075,1.0
9,-598.949047,1.0
10,-122.957542,1.0
11,-243.241787,1.0
12,-130.3782,1.0
13,-158.535677,1.0
14,-153.77512,1.0
15,-283.654347,1.0
16,-288.404735,1.0
17,-382.89624,1.0
18,-157.168562,1.0
19,-256.973113,1.0
20,-191.305271,1.0
21,-141.014585,1.0
22,-329.311948,1.0
23,-174.903598,1.0
24,-142.855614,1.0
25,-153.558408,1.0
26,-131.269811,1.0
27,-140.071393,1.0
28,-197.945906,1.0
29,-222.748279,1.0
30,-150.976404,1.0
31,-431.324792,1.0
32,-133.102351,1.0
33,-44.571422,1.0
34,-162.698906,1.0
35,-168.751674,1.0
36,-126.737551,1.0
37,-309.310566,1.0
38,-173.466294,1.0
39,-109.970534,1.0
40,-173.399241,1.0
41,-415.293022,1.0
42,-348.447587,1.0
43,-249.476194,1.0
44,-285.165796,1.0
45,-138.281315,1.0
46,-226.832254,1.0
47,-142.716087,1.0
48,-293.408054,1.0
49,-465.289213,1.0
50,-453.990452,1.0
51,-315.377113,1.0
52,-135.340678,1.0
53,-177.331248,1.0
54,-412.014287,1.0
55,-134.049036,1.0
56,-92.193244,1.0
57,-389.031568,1.0
58,-324.649539,1.0
59,-189.190863,1.0
60,-148.717034,1.0
61,-165.149869,1.0
62,-132.955584,1.0
63,-147.435368,1.0
64,-162.815014,1.0
65,-310.255879,1.0
66,-178.727636,1.0
67,-408.35291,1.0
68,-263.848313,1.0
69,-131.208425,1.0
70,-167.423065,1.0
71,-154.124028,1.0
72,-284.158428,1.0
73,-150.07891,1.0
74,-151.636593,1.0
75,-154.571478,1.0
76,-110.336826,1.0
77,-200.251176,1.0
78,-429.478404,1.0
79,-177.033179,1.0
80,-468.215118,1.0
81,-200.974965,1.0
82,-304.089378,1.0
83,-72.917573,1.0
84,-160.855747,1.0
85,-304.949428,1.0
86,-193.859267,1.0
87,-169.304929,1.0
88,-440.406161,1.0
89,-197.666505,1.0
90,-291.782686,1.0
91,-169.111342,1.0
92,-454.375545,1.0
93,-187.088221,1.0
94,-182.70473,1.0
95,-217.660461,1.0
