Ep,Ep_r,epsilon
253,-121.526782,0.493323
254,-90.784483,0.490459
255,-192.577404,0.487612
256,-141.910909,0.484782
257,-72.832115,0.481968
258,-232.166914,0.47917
259,-155.529136,0.476389
260,-54.421593,0.473624
261,-163.312669,0.470876
262,-185.098265,0.468143
263,-108.001043,0.465427
264,-18.796156,0.462727
265,-45.287331,0.460042
266,-7.432174,0.457373
267,-236.275015,0.45472
268,-87.691049,0.452082
269,-107.171847,0.44946
270,-79.577881,0.446853
271,-34.870873,0.444262
272,-53.081579,0.441686
273,-103.68772,0.439124
274,-249.176562,0.436578
275,-127.717021,0.434047
276,-164.394405,0.431531
277,-54.559872,0.429029
278,-68.901941,0.426542
279,-33.767845,0.42407
280,-66.869983,0.421612
281,-35.644665,0.419168
282,-117.613461,0.416739
283,-68.815196,0.414324
284,-80.790418,0.411923
285,-37.30584,0.409537
286,-87.065766,0.407164
287,-161.89109,0.404805
288,-70.495966,0.402461
289,-176.376181,0.400129
290,-186.753462,0.397812
291,-69.088783,0.395508
292,-152.843831,0.393218
293,-147.760704,0.390941
294,-183.059204,0.388677
295,-99.408952,0.386427
296,-184.184966,0.38419
297,-109.950896,0.381966
298,-160.626198,0.379755
299,-141.175234,0.377557
300,-18.646919,0.375372
301,-192.100373,0.3732
302,-127.905747,0.37104
303,-106.735633,0.368893
304,-157.370947,0.366759
305,-210.980088,0.364637
306,-142.298591,0.362528
307,-106.462479,0.360431
308,-106.011112,0.358346
309,-228.867001,0.356274
310,-163.791387,0.354214
311,-175.19743,0.352165
312,-11.575959,0.350129
313,-159.424855,0.348105
314,-53.894355,0.346093
315,-155.503384,0.344092
316,-91.245626,0.342103
317,-258.373312,0.340126
318,-159.605473,0.338161
319,-330.123972,0.336207
320,-237.09141,0.334264
321,-163.423499,0.332333
322,-152.817142,0.330413
323,-151.797434,0.328505
324,-114.369693,0.326607
325,-146.150839,0.324721
326,-189.550646,0.322846
327,-163.023348,0.320982
328,-339.412982,0.319128
329,-288.869525,0.317286
330,-189.64876,0.315454
331,-182.14091,0.313634
332,-86.650702,0.311823
333,1.986771,0.310024
334,-150.106598,0.308235
335,-126.349114,0.306456
336,-35.823088,0.304688
337,-164.477819,0.302931
338,-45.402685,0.301183
339,-133.457084,0.299446
340,-233.698995,0.297719
341,-304.115146,0.296002
342,-114.537186,0.294295
343,-122.072264,0.292599
344,-328.672649,0.290912
345,-184.220005,0.289235
346,-130.512478,0.287568
347,-256.417545,0.285911
348,-59.808339,0.284263
349,-42.530527,0.282625
350,-226.92632,0.280997
351,-262.644306,0.279378
352,-137.849729,0.277769
353,-267.317215,0.276169
354,-359.134754,0.274579
355,-293.068288,0.272998
356,-90.13537,0.271426
357,-184.549582,0.269863
358,-285.8235,0.26831
359,-271.15964,0.266765
360,-183.005898,0.26523
361,-218.840331,0.263704
362,-237.469052,0.262187
363,-70.674276,0.260678
364,-256.613996,0.259179
365,-211.096234,0.257688
366,-178.252982,0.256206
367,-265.007748,0.254732
368,-237.742918,0.253268
369,0.826033,0.251812
370,-219.732317,0.250364
371,-236.624619,0.248925
372,-229.465013,0.247494
373,-266.896049,0.246072
374,-79.008991,0.244658
375,-245.831276,0.243252
376,-240.472377,0.241855
377,-236.693445,0.240466
378,-238.835414,0.239085
379,-238.705601,0.237712
380,-261.215787,0.236347
381,-251.530451,0.23499
382,-149.661293,0.233641
383,-209.620955,0.2323
384,-305.38815,0.230967
385,-282.486611,0.229642
386,-205.469473,0.228324
387,-224.463903,0.227015
388,-261.037987,0.225712
389,10.473585,0.224418
390,-212.687603,0.223131
391,-235.304625,0.221852
392,-192.960962,0.22058
393,-266.025425,0.219315
394,-201.140126,0.218058
395,-249.271203,0.216809
396,-240.818241,0.215567
397,-272.71758,0.214332
398,5.579527,0.213104
399,-248.899571,0.211883
400,-199.251317,0.21067
401,-236.364022,0.209464
402,129.994577,0.208264
403,-254.511562,0.207072
404,-275.910593,0.205887
405,-52.591461,0.204709
406,-258.82208,0.203538
407,-210.890177,0.202373
408,-290.803668,0.201215
409,-265.764122,0.200065
410,-265.551248,0.198921
411,-367.525445,0.197783
412,-315.579099,0.196653
413,-153.644806,0.195528
414,54.995885,0.194411
415,-123.38617,0.1933
416,-241.998416,0.192196
417,-253.605206,0.191098
418,-232.512467,0.190006
419,-227.58015,0.188921
420,-258.432619,0.187842
421,-205.593617,0.18677
422,24.26376,0.185704
423,-143.534159,0.184644
424,-87.74233,0.183591
425,45.670362,0.182543
426,-247.708948,0.181502
427,-223.658938,0.180467
428,-200.253447,0.179437
429,-220.72618,0.178414
430,-136.962036,0.177397
431,-212.929197,0.176386
432,-33.474098,0.175381
433,-162.897661,0.174382
434,-229.294511,0.173388
435,-211.995435,0.172401
436,-220.355607,0.171419
437,-164.260442,0.170443
438,-51.638061,0.169472
439,-38.88101,0.168508
440,-4.946902,0.167549
441,-85.129473,0.166595
442,-224.199362,0.165648
443,-58.50774,0.164705
444,-202.699335,0.163769
445,-240.353767,0.162838
446,-227.83619,0.161912
447,-25.705041,0.160992
448,-49.382891,0.160077
449,-211.448702,0.159167
450,32.756908,0.158263
451,-284.107357,0.157364
452,-16.852922,0.15647
453,-130.508002,0.155582
454,-285.516394,0.154699
455,-51.220565,0.153821
456,-193.249905,0.152948
457,-239.748663,0.15208
458,-205.725694,0.151218
459,-105.611112,0.15036
460,-262.903964,0.149507
461,-149.748755,0.14866
462,-88.620531,0.147817
463,115.11552,0.14698
464,6.300115,0.146147
465,-68.396122,0.145319
466,6.156541,0.144496
467,-245.946862,0.143678
468,57.9141,0.142865
469,-150.393607,0.142056
470,20.573936,0.141252
471,-41.623373,0.140453
472,-44.336371,0.139659
473,-186.091777,0.138869
474,118.214198,0.138084
475,160.609525,0.137303
476,163.328452,0.136527
477,-50.843486,0.135756
478,229.841132,0.134989
479,-243.971328,0.134226
480,-278.186566,0.133469
481,-234.05125,0.132715
482,-232.888171,0.131966
483,-275.974292,0.131221
484,-265.072967,0.130481
485,-270.677998,0.129745
486,-290.381899,0.129013
487,-267.409106,0.128286
488,-108.185409,0.127563
489,-12.73109,0.126844
490,-294.129604,0.12613
491,-145.053036,0.125419
492,-278.443758,0.124713
493,-294.402724,0.124011
494,-298.519474,0.123313
495,-188.671697,0.122619
496,-235.89271,0.121929
497,83.360155,0.121243
498,-300.762151,0.120561
499,-283.525539,0.119884
500,-93.769695,0.11921
501,-198.519501,0.11854
502,-290.967532,0.117874
503,-110.41872,0.117212
504,197.650269,0.116554
505,-305.003378,0.1159
506,-74.055658,0.115249
507,86.212139,0.114603
508,-293.345576,0.11396
509,-94.586322,0.113321
510,132.688061,0.112685
511,137.767955,0.112054
512,134.907947,0.111426
513,35.889842,0.110802
514,-135.188892,0.110181
515,-70.692753,0.109564
516,127.458341,0.108951
517,-108.032722,0.108341
518,-183.798825,0.107735
519,-99.07939,0.107133
520,-148.647474,0.106534
521,-114.47429,0.105938
522,-152.078362,0.105346
523,-169.382484,0.104758
524,-184.163696,0.104172
525,-371.608846,0.103591
526,-145.722322,0.103013
527,-159.736797,0.102438
528,-145.277541,0.101866
529,-118.007524,0.101298
530,-69.513332,0.100733
531,-133.38706,0.100172
532,-125.377227,0.099614
533,-253.360557,0.099059
534,-237.441731,0.098507
535,-157.885159,0.097959
536,-235.264925,0.097413
537,-101.316721,0.096871
538,-274.66256,0.096333
539,-126.60265,0.095797
540,-108.767383,0.095264
541,-198.804427,0.094735
542,-273.755792,0.094209
543,-137.204648,0.093685
544,18.849602,0.093165
545,-169.36537,0.092648
546,-70.003849,0.092134
547,-120.219372,0.091623
548,-205.946014,0.091115
549,-163.783477,0.09061
550,-151.896551,0.090108
551,-276.335491,0.089609
552,-183.21238,0.089112
553,50.396044,0.088619
554,-73.903774,0.088129
555,103.393041,0.087641
556,-159.646836,0.087156
557,-77.984046,0.086675
558,-200.824407,0.086196
559,-174.426107,0.085719
560,74.55395,0.085246
561,-173.761973,0.084775
562,-151.57632,0.084307
563,-145.466014,0.083842
564,137.853166,0.08338
565,-234.031715,0.08292
566,-200.38259,0.082463
567,-155.332014,0.082009
568,171.667068,0.081557
569,-99.689408,0.081108
570,-135.636859,0.080662
571,-140.107904,0.080218
572,180.82457,0.079777
573,-96.544643,0.079338
574,182.923882,0.078902
575,-288.937994,0.078469
576,-212.466804,0.078038
577,-123.817791,0.077609
578,-302.37694,0.077184
579,-128.72953,0.07676
580,-156.879555,0.076339
581,-152.778507,0.075921
582,-215.935679,0.075505
583,134.875062,0.075092
584,136.5473,0.07468
585,-104.607177,0.074272
586,-156.049269,0.073865
587,-129.624991,0.073462
588,-116.705854,0.07306
589,-120.084634,0.072661
590,-115.016259,0.072264
591,-146.130585,0.071869
592,115.392741,0.071477
593,-115.383563,0.071087
594,-9.234803,0.0707
595,-137.229456,0.070314
596,-118.562143,0.069931
597,-315.219089,0.069551
598,-143.359138,0.069172
599,-128.170827,0.068796
600,-209.835806,0.068421
601,-98.39806,0.068049
602,-152.180725,0.06768
603,-108.715416,0.067312
604,-99.817689,0.066947
605,-188.149168,0.066583
606,-141.947171,0.066222
607,-143.274615,0.065863
608,-113.462864,0.065506
609,-64.398392,0.065151
610,-116.199843,0.064798
611,-263.496331,0.064448
612,-115.685933,0.064099
613,-84.160958,0.063752
614,-233.781003,0.063408
615,-174.342554,0.063065
616,-74.111563,0.062725
617,-116.987009,0.062386
618,-86.124583,0.062049
619,112.064889,0.061715
620,-124.197654,0.061382
621,-69.496901,0.061052
622,-134.604615,0.060723
623,-129.253128,0.060396
624,-188.052438,0.060071
625,157.399472,0.059748
626,-37.758823,0.059427
627,-96.055085,0.059108
628,-70.918595,0.05879
629,-149.722988,0.058475
630,-81.387861,0.058161
631,-247.705571,0.05785
632,-217.985311,0.05754
633,-91.309137,0.057231
634,-55.45023,0.056925
635,-270.934981,0.056621
636,-134.152811,0.056318
637,-109.905773,0.056017
638,-97.404088,0.055718
639,-244.127519,0.05542
640,134.909383,0.055124
641,-302.750039,0.05483
642,-89.708207,0.054538
643,-460.332731,0.054248
644,-219.027719,0.053959
645,-587.519995,0.053672
646,-98.431504,0.053386
647,-185.813969,0.053102
648,-199.416144,0.05282
649,-151.514059,0.05254
650,-302.317015,0.052261
651,-121.663345,0.051984
652,-135.673798,0.051708
653,-348.637802,0.051434
654,-53.998418,0.051162
655,-259.721963,0.050891
656,-96.734707,0.050622
657,-104.53734,0.050354
658,-357.112871,0.050088
659,-269.499525,0.049824
660,-26.543025,0.049561
661,-235.252351,0.0493
662,-111.921801,0.04904
663,-257.951961,0.048782
664,-260.198189,0.048525
665,-243.483073,0.04827
666,-350.519568,0.048016
667,-149.616212,0.047763
668,-345.757258,0.047513
669,-206.894721,0.047263
670,-378.193774,0.047015
671,-103.306794,0.046769
672,-132.571315,0.046524
673,-327.75848,0.04628
674,-246.709234,0.046038
675,-320.463086,0.045798
676,-257.327245,0.045558
677,-283.30658,0.045321
678,-191.973181,0.045084
679,-357.373983,0.044849
680,-275.538521,0.044615
681,-306.549621,0.044383
682,-270.421481,0.044152
683,-375.604589,0.043922
684,-415.565784,0.043694
685,-206.992596,0.043467
686,-272.671931,0.043241
687,-172.349232,0.043017
688,-204.968202,0.042794
689,-224.299008,0.042572
690,-226.457626,0.042352
691,-159.641859,0.042133
692,-275.887929,0.041915
693,-196.366818,0.041699
694,-302.325142,0.041484
695,-309.67353,0.04127
696,-75.058266,0.041057
697,-128.113734,0.040845
698,-307.169261,0.040635
699,-176.487868,0.040426
700,-144.788133,0.040218
701,-115.033445,0.040012
702,-142.964562,0.039806
703,-127.184552,0.039602
704,-107.770419,0.039399
705,-391.668499,0.039198
706,-268.290358,0.038997
707,-129.482365,0.038798
708,-126.680627,0.038599
709,-140.721453,0.038402
710,-202.792234,0.038206
711,-349.364647,0.038012
712,-354.09288,0.037818
713,-339.20409,0.037626
714,-369.339604,0.037434
715,-195.076445,0.037244
716,-160.094827,0.037055
717,-132.230995,0.036867
718,-281.554809,0.03668
719,-102.667164,0.036494
720,-137.224726,0.036309
721,-109.93584,0.036126
722,-287.347682,0.035943
723,-223.307324,0.035762
724,-125.951342,0.035581
725,-300.91436,0.035402
726,-121.38952,0.035224
727,-256.443765,0.035046
728,-261.961771,0.03487
729,-280.386324,0.034695
730,-283.184908,0.034521
731,-258.268771,0.034348
732,-317.850874,0.034176
733,-297.005234,0.034004
734,-278.23648,0.033834
735,-145.930193,0.033665
736,-155.951766,0.033497
737,-67.792479,0.03333
738,-299.912177,0.033164
739,-284.178315,0.032999
740,-282.133772,0.032834
741,-284.479268,0.032671
742,-283.103404,0.032509
743,-288.615331,0.032347
744,-206.923023,0.032187
745,-149.531335,0.032028
746,-268.855307,0.031869
747,-127.482938,0.031712
748,-295.894174,0.031555
749,-138.510422,0.031399
750,-136.077564,0.031244
751,-242.54685,0.03109
752,-276.768232,0.030937
753,-292.739026,0.030785
754,-312.70527,0.030634
755,-365.535433,0.030484
756,-287.844262,0.030334
757,-336.575235,0.030186
758,-374.878544,0.030038
759,-133.132508,0.029891
760,-154.013562,0.029745
761,-166.321347,0.0296
762,-300.441754,0.029456
763,-340.839847,0.029312
764,-179.288655,0.02917
765,-186.005988,0.029028
766,-147.351003,0.028887
767,-319.207007,0.028747
768,-103.258942,0.028608
769,-352.744349,0.028469
770,-123.829635,0.028331
771,-281.056502,0.028195
772,-298.099202,0.028059
773,-283.376201,0.027923
774,-300.925248,0.027789
775,-277.728273,0.027655
776,-121.026594,0.027522
777,-270.647629,0.02739
778,-173.069263,0.027259
779,-279.215495,0.027128
780,-213.385589,0.026999
781,-258.278306,0.02687
782,-310.370998,0.026741
783,-353.592032,0.026614
784,-139.315354,0.026487
785,-192.055845,0.026361
786,-328.792563,0.026236
787,-320.399698,0.026111
788,-288.898028,0.025987
789,-333.417031,0.025864
790,-296.890117,0.025742
791,-329.316612,0.02562
792,-150.968272,0.025499
793,-314.321584,0.025379
794,-317.421884,0.02526
795,-275.754525,0.025141
796,-255.775974,0.025023
797,-315.749607,0.024905
798,-295.613685,0.024788
799,-350.307136,0.024672
800,-298.709879,0.024557
801,-253.981861,0.024442
802,-257.251826,0.024328
803,-311.202417,0.024215
804,-149.581262,0.024102
805,-296.120242,0.02399
806,-305.738261,0.023879
807,-136.824432,0.023768
808,-254.635949,0.023658
809,-300.248686,0.023549
810,-97.169058,0.02344
811,-408.863998,0.023332
812,-288.037145,0.023224
813,-201.742233,0.023117
814,-115.231158,0.023011
815,-135.958684,0.022905
816,-296.29674,0.0228
817,-123.302191,0.022696
818,-329.176197,0.022592
819,-316.454591,0.022489
820,-322.090944,0.022386
821,-137.132471,0.022284
822,-138.523149,0.022183
823,-282.657389,0.022082
824,-122.189889,0.021982
825,-377.232117,0.021882
826,-121.875538,0.021783
827,-118.299214,0.021685
828,-139.451775,0.021587
829,-105.923669,0.02149
830,-126.968656,0.021393
831,-140.680999,0.021297
832,-438.867737,0.021201
833,-152.715522,0.021106
834,-473.064858,0.021012
835,-126.563498,0.020918
836,-358.616317,0.020825
837,-121.904358,0.020732
838,-131.33587,0.02064
839,-378.587132,0.020548
840,-131.127474,0.020457
841,-364.447916,0.020366
842,-344.293233,0.020276
843,-144.702926,0.020186
844,-300.566165,0.020097
845,-350.761445,0.020009
846,-360.299715,0.019921
847,-148.973348,0.019833
848,-303.755503,0.019746
849,-329.888491,0.01966
850,-139.350201,0.019574
851,-375.181803,0.019488
852,-103.747149,0.019403
853,-332.678295,0.019319
854,-267.764724,0.019235
855,-110.91472,0.019151
856,-177.505879,0.019068
857,-116.069297,0.018986
858,-324.595179,0.018904
859,-145.007517,0.018822
860,-369.779588,0.018741
861,-361.760038,0.01866
862,-295.574799,0.01858
863,-320.437271,0.018501
864,-156.868428,0.018422
865,-397.313893,0.018343
866,-188.929406,0.018265
867,-338.891908,0.018187
868,-441.226265,0.018109
869,-302.142434,0.018033
870,-147.241701,0.017956
871,-183.617741,0.01788
872,-244.002794,0.017805
873,-191.138205,0.017729
874,-142.549494,0.017655
875,-143.500994,0.017581
876,-298.645974,0.017507
877,-141.447516,0.017433
878,-128.994727,0.017361
879,-122.943498,0.017288
880,-142.276794,0.017216
881,-348.411902,0.017144
882,-110.161668,0.017073
883,-338.742772,0.017002
884,-151.482176,0.016932
885,-114.83978,0.016862
886,-191.382215,0.016792
887,-217.637946,0.016723
888,-359.766136,0.016654
889,-105.419808,0.016586
890,-334.520042,0.016518
891,-266.171678,0.016451
892,-106.13834,0.016383
893,-250.917345,0.016317
894,-117.446123,0.01625
895,-121.799459,0.016184
896,-439.830047,0.016119
897,-337.527518,0.016053
898,-244.838167,0.015989
899,-295.613776,0.015924
900,-427.282191,0.01586
901,-158.147619,0.015796
902,-78.059752,0.015733
903,-427.34679,0.01567
904,-344.833553,0.015608
905,-116.422961,0.015545
906,-301.556622,0.015483
907,-129.140724,0.015422
908,-239.320609,0.015361
909,-148.638879,0.0153
910,-298.62154,0.01524
911,-268.660634,0.01518
912,-400.267005,0.01512
913,-386.98814,0.015061
914,-127.742196,0.015002
915,-365.841249,0.014943
916,-255.157925,0.014885
917,-273.543537,0.014827
918,-204.44816,0.014769
919,-335.562497,0.014712
920,-344.881276,0.014655
921,-225.864442,0.014598
922,-126.135669,0.014542
923,-109.811704,0.014486
924,-162.158636,0.01443
925,-257.643178,0.014375
926,-203.991287,0.01432
927,-153.205582,0.014265
928,-356.683728,0.014211
929,-144.492683,0.014157
930,-119.905259,0.014103
931,-332.490611,0.01405
932,-261.228597,0.013997
933,-110.632228,0.013944
934,-167.08592,0.013891
935,-351.451661,0.013839
936,-340.085678,0.013788
937,-181.439048,0.013736
938,-379.792811,0.013685
939,-151.788926,0.013634
940,-306.809559,0.013583
941,-149.112805,0.013533
942,-296.9639,0.013483
943,-380.043728,0.013433
944,-159.438141,0.013384
945,-132.652913,0.013334
946,-160.509416,0.013286
947,-164.471509,0.013237
948,-150.92387,0.013189
949,-318.331513,0.013141
950,-328.870927,0.013093
951,-181.044652,0.013045
952,-119.038749,0.012998
953,-156.223504,0.012951
954,-320.54024,0.012905
955,-194.335072,0.012858
956,-105.508365,0.012812
957,-123.022936,0.012766
958,-95.058871,0.012721
959,-168.890716,0.012676
960,-335.005499,0.012631
961,-119.291194,0.012586
962,-184.499535,0.012541
963,-108.024709,0.012497
964,-86.105251,0.012453
965,-142.045723,0.012409
966,-138.723335,0.012366
967,-191.734153,0.012323
968,-100.999549,0.01228
969,-315.670844,0.012237
970,-129.964451,0.012195
971,-158.48381,0.012152
972,-107.325552,0.01211
973,-273.264326,0.012069
974,-326.777104,0.012027
975,-180.000399,0.011986
976,-87.062283,0.011945
977,-133.577045,0.011904
978,-76.92158,0.011864
979,-105.754213,0.011824
980,-76.713455,0.011784
981,-107.921055,0.011744
982,-114.446053,0.011704
983,-132.392063,0.011665
984,-195.32011,0.011626
985,-94.236724,0.011587
986,-101.503639,0.011548
987,-112.205004,0.01151
988,-101.416429,0.011472
989,-71.458585,0.011434
990,-164.459245,0.011396
991,-342.710562,0.011359
992,-106.665107,0.011321
993,-196.436302,0.011284
994,-89.536161,0.011247
995,-103.924977,0.011211
996,-120.802093,0.011174
997,-150.406032,0.011138
998,-108.443357,0.011102
999,-119.323281,0.011066
1000,-190.616217,0.011031
1001,-119.803586,0.010995
1002,-184.11582,0.01096
1003,-149.335399,0.010925
1004,-98.320508,0.01089
1005,-304.691277,0.010856
1006,-396.637824,0.010822
1007,-171.773544,0.010787
1008,-118.689928,0.010753
1009,-178.241648,0.01072
1010,-106.443216,0.010686
1011,-133.077158,0.010653
1012,-201.090201,0.01062
1013,-161.908127,0.010587
1014,-327.629901,0.010554
1015,-89.687851,0.010521
1016,-117.391189,0.010489
1017,-111.236495,0.010457
1018,-190.701147,0.010425
1019,-245.502372,0.010393
1020,-292.290901,0.010361
1021,-295.300304,0.01033
1022,-125.439188,0.010299
1023,-162.058215,0.010268
1024,-120.833348,0.010237
1025,-378.237498,0.010206
1026,-279.222544,0.010175
1027,-181.073817,0.010145
1028,-354.115805,0.010115
1029,-113.668431,0.010085
1030,-230.49113,0.010055
1031,-203.118268,0.010025
1032,-145.393219,0.009996
1033,-186.788215,0.009967
1034,-140.880815,0.009938
1035,-375.369223,0.009909
1036,-163.901242,0.00988
1037,-93.05892,0.009851
1038,-349.007676,0.009823
1039,-178.169967,0.009794
1040,-414.422728,0.009766
1041,-109.063059,0.009738
1042,-131.138155,0.009711
1043,-102.152146,0.009683
1044,-115.965029,0.009655
1045,-174.67314,0.009628
1046,-124.142794,0.009601
1047,-87.914377,0.009574
1048,-189.390657,0.009547
1049,-173.756278,0.009521
1050,-232.979618,0.009494
1051,-114.32861,0.009468
1052,-275.20837,0.009441
1053,-135.917614,0.009415
1054,-113.838574,0.009389
1055,-93.369872,0.009364
1056,-157.598643,0.009338
1057,-233.280309,0.009313
1058,-226.927236,0.009287
1059,-323.133351,0.009262
1060,-114.141087,0.009237
1061,-225.752887,0.009212
1062,-193.79332,0.009188
1063,-147.304574,0.009163
1064,-178.727116,0.009139
1065,-174.058971,0.009114
1066,-76.707461,0.00909
1067,-173.208517,0.009066
1068,-111.551911,0.009042
1069,-31.14435,0.009019
1070,-132.293017,0.008995
1071,-59.004496,0.008972
1072,-42.549593,0.008948
1073,-145.812247,0.008925
1074,-72.154097,0.008902
1075,-49.24721,0.008879
1076,-171.081461,0.008857
1077,-95.072936,0.008834
1078,-136.07546,0.008812
1079,-118.526544,0.008789
1080,-77.127125,0.008767
