Ep,Ep_r,epsilon
304,-154.805982,0.358346
305,-187.982218,0.356274
306,-132.537944,0.354214
307,-180.597167,0.352165
308,-116.431663,0.350129
309,-79.414448,0.348105
310,-161.283531,0.346093
311,-46.210295,0.344092
312,-119.228208,0.342103
313,-212.67734,0.340126
314,-114.847781,0.338161
315,-114.206016,0.336207
316,-157.686756,0.334264
317,-100.487346,0.332333
318,-64.499939,0.330413
319,-90.696109,0.328505
320,-112.339057,0.326607
321,-115.732325,0.324721
322,-77.381852,0.322846
323,-59.000016,0.320982
324,-89.359739,0.319128
325,-70.073914,0.317286
326,4.714621,0.315454
327,-62.203663,0.313634
328,-31.77591,0.311823
329,-6.275359,0.310024
330,-57.998155,0.308235
331,25.996611,0.306456
332,-28.447446,0.304688
333,14.258123,0.302931
334,0.043895,0.301183
335,165.798985,0.299446
336,28.556891,0.297719
337,18.559851,0.296002
338,167.295251,0.294295
339,-32.049413,0.292599
340,28.134386,0.290912
341,50.737928,0.289235
342,-56.540925,0.287568
343,169.808501,0.285911
344,28.718962,0.284263
345,138.13574,0.282625
346,53.060738,0.280997
347,19.160782,0.279378
348,-113.322786,0.277769
349,-48.791728,0.276169
350,148.467148,0.274579
351,-70.723563,0.272998
352,152.631561,0.271426
353,200.632718,0.269863
354,-53.954283,0.26831
355,16.80815,0.266765
356,28.918087,0.26523
357,83.989411,0.263704
358,-32.532331,0.262187
359,220.555006,0.260678
360,28.520985,0.259179
361,118.423593,0.257688
362,109.642901,0.256206
363,-18.858592,0.254732
364,182.092925,0.253268
365,-0.387148,0.251812
366,-357.047706,0.250364
367,-495.013622,0.248925
368,11.655266,0.247494
369,95.79521,0.246072
370,-94.913459,0.244658
371,-114.847459,0.243252
372,132.430064,0.241855
373,181.784499,0.240466
374,134.970149,0.239085
375,220.210903,0.237712
376,156.433221,0.236347
377,166.106854,0.23499
378,166.712034,0.233641
379,127.942659,0.2323
380,166.794456,0.230967
381,118.69129,0.229642
382,-101.787165,0.228324
383,208.297741,0.227015
384,-0.939464,0.225712
385,124.997218,0.224418
386,155.653317,0.223131
387,183.519312,0.221852
388,76.817973,0.22058
389,172.947346,0.219315
390,62.354674,0.218058
391,176.912138,0.216809
392,186.171252,0.215567
393,168.779451,0.214332
394,84.904278,0.213104
395,207.55394,0.211883
396,72.48049,0.21067
397,53.356557,0.209464
398,210.686913,0.208264
399,209.249663,0.207072
400,194.609611,0.205887
401,228.706364,0.204709
402,206.961027,0.203538
403,154.135647,0.202373
404,200.161873,0.201215
405,215.491034,0.200065
406,162.195104,0.198921
407,214.81447,0.197783
408,-99.237603,0.196653
409,195.271517,0.195528
410,189.050855,0.194411
411,210.931461,0.1933
412,169.422174,0.192196
413,166.81762,0.191098
414,189.434558,0.190006
415,237.975033,0.188921
416,187.976252,0.187842
417,56.141615,0.18677
418,168.628884,0.185704
419,164.273169,0.184644
420,-70.945622,0.183591
421,195.438696,0.182543
422,195.99861,0.181502
423,201.82945,0.180467
424,206.3938,0.179437
425,234.573331,0.178414
426,211.285483,0.177397
427,192.296579,0.176386
428,194.147555,0.175381
429,153.005903,0.174382
430,198.512417,0.173388
431,180.358618,0.172401
432,192.481709,0.171419
433,222.896894,0.170443
434,165.53116,0.169472
435,167.699256,0.168508
436,180.242463,0.167549
437,183.014602,0.166595
438,196.076363,0.165648
439,186.961452,0.164705
440,186.059719,0.163769
441,116.557652,0.162838
442,186.200112,0.161912
443,174.045124,0.160992
444,-243.533754,0.160077
445,177.860095,0.159167
446,159.1429,0.158263
447,169.040086,0.157364
448,145.86436,0.15647
449,74.495211,0.155582
450,112.996097,0.154699
451,70.276228,0.153821
452,197.712943,0.152948
453,-148.850491,0.15208
454,191.775868,0.151218
455,144.301365,0.15036
456,213.133181,0.149507
457,191.064226,0.14866
458,169.050636,0.147817
459,143.84632,0.14698
460,191.55145,0.146147
461,193.58067,0.145319
462,161.209539,0.144496
463,28.293112,0.143678
464,113.332728,0.142865
465,-44.480461,0.142056
466,138.942838,0.141252
467,230.2131,0.140453
468,152.873791,0.139659
469,218.853478,0.138869
470,153.261087,0.138084
471,118.614592,0.137303
472,42.658534,0.136527
473,190.893756,0.135756
474,153.026741,0.134989
475,110.552506,0.134226
476,161.877602,0.133469
477,185.811087,0.132715
478,188.103735,0.131966
479,194.293782,0.131221
480,155.738643,0.130481
481,171.649165,0.129745
482,101.579205,0.129013
483,157.180766,0.128286
484,175.265166,0.127563
485,196.328561,0.126844
486,195.122626,0.12613
487,139.856517,0.125419
488,181.513578,0.124713
489,166.874999,0.124011
490,1.06972,0.123313
491,-196.721403,0.122619
492,175.552572,0.121929
493,177.772223,0.121243
494,176.415539,0.120561
495,199.592199,0.119884
496,172.839812,0.11921
497,223.851868,0.11854
498,190.157603,0.117874
499,43.241728,0.117212
500,218.31631,0.116554
501,5.987054,0.1159
502,187.803076,0.115249
503,201.84938,0.114603
504,219.518002,0.11396
505,185.907246,0.113321
506,184.661524,0.112685
507,176.985073,0.112054
508,183.774268,0.111426
509,188.191733,0.110802
510,190.886899,0.110181
511,208.887797,0.109564
512,210.730677,0.108951
513,170.285272,0.108341
514,199.82907,0.107735
515,211.116314,0.107133
516,211.622802,0.106534
517,220.261096,0.105938
518,239.655869,0.105346
519,182.1812,0.104758
520,170.385268,0.104172
521,194.611786,0.103591
522,233.545499,0.103013
523,207.473833,0.102438
524,167.528677,0.101866
525,217.473193,0.101298
526,203.772104,0.100733
527,224.558744,0.100172
528,198.643014,0.099614
529,196.917153,0.099059
530,-194.048031,0.098507
531,256.164952,0.097959
532,-53.037393,0.097413
533,204.201728,0.096871
534,170.812548,0.096333
535,191.986624,0.095797
536,237.512298,0.095264
537,224.535224,0.094735
538,207.74018,0.094209
539,188.215943,0.093685
540,188.438853,0.093165
541,224.552655,0.092648
542,227.674351,0.092134
543,241.18423,0.091623
544,187.119389,0.091115
545,201.089043,0.09061
546,196.377248,0.090108
547,218.718115,0.089609
548,200.321001,0.089112
549,213.609167,0.088619
550,226.08338,0.088129
551,211.450481,0.087641
552,224.923887,0.087156
553,196.992018,0.086675
554,240.44719,0.086196
555,166.351457,0.085719
556,224.649262,0.085246
557,-31.326203,0.084775
558,220.036374,0.084307
559,251.620128,0.083842
560,216.318498,0.08338
561,219.596448,0.08292
562,217.477084,0.082463
563,222.970303,0.082009
564,232.571563,0.081557
565,-53.624453,0.081108
566,184.013266,0.080662
567,218.934005,0.080218
568,173.290594,0.079777
569,134.58215,0.079338
570,208.823564,0.078902
571,252.38601,0.078469
572,189.649798,0.078038
573,214.183765,0.077609
574,210.224069,0.077184
575,220.180758,0.07676
576,199.408414,0.076339
577,177.758964,0.075921
578,169.906813,0.075505
579,228.076923,0.075092
580,228.776778,0.07468
581,196.526605,0.074272
582,261.780275,0.073865
583,183.707526,0.073462
584,218.957507,0.07306
585,178.940766,0.072661
586,243.962915,0.072264
587,188.054077,0.071869
588,168.181777,0.071477
589,128.606758,0.071087
590,256.123789,0.0707
591,146.750153,0.070314
592,-60.553018,0.069931
593,235.616867,0.069551
594,208.50193,0.069172
595,123.906351,0.068796
596,209.442431,0.068421
597,181.759261,0.068049
598,192.481423,0.06768
599,175.875998,0.067312
600,204.775352,0.066947
601,193.577519,0.066583
602,208.541981,0.066222
603,-79.52294,0.065863
604,244.853062,0.065506
605,232.629144,0.065151
606,240.569734,0.064798
607,185.270144,0.064448
608,184.349748,0.064099
609,243.069496,0.063752
610,213.218286,0.063408
611,246.987745,0.063065
612,212.021807,0.062725
613,178.216459,0.062386
614,210.891385,0.062049
615,165.576454,0.061715
616,185.747905,0.061382
617,186.886099,0.061052
618,176.309351,0.060723
619,194.047472,0.060396
620,-255.963973,0.060071
621,-47.862623,0.059748
622,176.253192,0.059427
623,188.158515,0.059108
624,194.395204,0.05879
625,212.382601,0.058475
626,184.756821,0.058161
627,103.835757,0.05785
628,199.842767,0.05754
629,192.011575,0.057231
630,-22.803221,0.056925
631,195.387743,0.056621
632,172.288895,0.056318
633,190.428433,0.056017
634,203.869202,0.055718
635,222.091324,0.05542
636,161.021819,0.055124
637,-51.368381,0.05483
638,-25.267043,0.054538
639,-713.513076,0.054248
640,173.811085,0.053959
641,172.06147,0.053672
642,188.100123,0.053386
643,183.830347,0.053102
644,210.96056,0.05282
645,190.584528,0.05254
646,177.604689,0.052261
647,-199.104623,0.051984
648,-47.61432,0.051708
649,-508.651203,0.051434
650,-576.400898,0.051162
651,199.452256,0.050891
652,146.004448,0.050622
653,138.81206,0.050354
654,187.715714,0.050088
655,215.578937,0.049824
656,179.836964,0.049561
657,140.477939,0.0493
658,234.153737,0.04904
659,180.792411,0.048782
660,195.330224,0.048525
661,115.808943,0.04827
662,267.280626,0.048016
663,138.489672,0.047763
664,201.06984,0.047513
665,170.568943,0.047263
666,148.611012,0.047015
667,-787.069744,0.046769
668,161.917483,0.046524
669,-446.733285,0.04628
670,165.196226,0.046038
671,250.803516,0.045798
672,224.421857,0.045558
673,201.297526,0.045321
674,256.573707,0.045084
675,180.219837,0.044849
676,255.457287,0.044615
677,198.104658,0.044383
678,173.975491,0.044152
679,204.186934,0.043922
680,149.970259,0.043694
681,186.154767,0.043467
682,173.833787,0.043241
683,207.55175,0.043017
684,197.275554,0.042794
685,181.138059,0.042572
686,114.626694,0.042352
687,172.881112,0.042133
688,-9.444914,0.041915
689,233.59235,0.041699
690,193.088926,0.041484
691,191.063218,0.04127
692,201.802117,0.041057
693,197.228205,0.040845
694,188.521114,0.040635
695,235.975284,0.040426
696,230.896183,0.040218
697,181.860773,0.040012
698,211.213602,0.039806
699,191.414358,0.039602
700,190.622942,0.039399
701,-576.41305,0.039198
702,178.196863,0.038997
703,-2.734381,0.038798
704,213.432284,0.038599
705,-29.653558,0.038402
706,203.603581,0.038206
707,213.160961,0.038012
708,224.305202,0.037818
709,223.767994,0.037626
710,222.842515,0.037434
711,171.565383,0.037244
712,200.330176,0.037055
713,199.044694,0.036867
714,180.134843,0.03668
715,188.318196,0.036494
716,207.792442,0.036309
717,211.706112,0.036126
718,177.704982,0.035943
719,202.709842,0.035762
720,159.448467,0.035581
721,219.667018,0.035402
722,154.845334,0.035224
723,189.769166,0.035046
724,217.791855,0.03487
725,180.963224,0.034695
726,236.004437,0.034521
727,173.251608,0.034348
728,203.566329,0.034176
729,205.288545,0.034004
730,211.509825,0.033834
731,200.947433,0.033665
732,177.301218,0.033497
733,253.075669,0.03333
734,186.20982,0.033164
735,212.129812,0.032999
736,181.465449,0.032834
737,197.774803,0.032671
738,247.679939,0.032509
739,179.640537,0.032347
740,190.592383,0.032187
741,212.694526,0.032028
742,230.173982,0.031869
743,217.576559,0.031712
744,198.461844,0.031555
745,215.214457,0.031399
746,206.766635,0.031244
747,204.580249,0.03109
748,241.519849,0.030937
749,199.766549,0.030785
750,245.291511,0.030634
751,204.082212,0.030484
752,211.813383,0.030334
753,180.403526,0.030186
754,227.246368,0.030038
755,221.177651,0.029891
756,225.446643,0.029745
757,209.770147,0.0296
758,234.960939,0.029456
759,255.305212,0.029312
760,241.01938,0.02917
761,221.39438,0.029028
762,192.246892,0.028887
763,232.134779,0.028747
764,187.875995,0.028608
765,200.337133,0.028469
766,225.190144,0.028331
767,192.780286,0.028195
768,213.796578,0.028059
769,194.028413,0.027923
770,247.90275,0.027789
771,203.643585,0.027655
772,228.859327,0.027522
773,207.818625,0.02739
774,208.52082,0.027259
775,246.19798,0.027128
776,223.543149,0.026999
777,199.391884,0.02687
778,187.31854,0.026741
779,234.191301,0.026614
780,181.549146,0.026487
781,235.807101,0.026361
782,250.041217,0.026236
783,224.053432,0.026111
784,218.480183,0.025987
785,216.6188,0.025864
786,241.442156,0.025742
787,230.07917,0.02562
788,229.848519,0.025499
789,248.720261,0.025379
790,242.903632,0.02526
791,219.981138,0.025141
792,202.668188,0.025023
793,216.43899,0.024905
794,195.510906,0.024788
795,244.696061,0.024672
796,228.113967,0.024557
797,219.431891,0.024442
798,236.834625,0.024328
799,236.742451,0.024215
800,241.9496,0.024102
801,199.378283,0.02399
802,199.296922,0.023879
803,237.41308,0.023768
804,199.678431,0.023658
805,217.242499,0.023549
806,210.319388,0.02344
807,207.450906,0.023332
808,222.127813,0.023224
809,215.627601,0.023117
810,198.752702,0.023011
811,235.050737,0.022905
812,197.602222,0.0228
813,203.755548,0.022696
814,215.577033,0.022592
815,248.944194,0.022489
816,208.339409,0.022386
817,201.870195,0.022284
818,219.791126,0.022183
819,236.13937,0.022082
820,223.389976,0.021982
821,212.523872,0.021882
822,197.612806,0.021783
823,244.236694,0.021685
824,231.687346,0.021587
825,157.132445,0.02149
826,223.695445,0.021393
827,205.914753,0.021297
828,270.641822,0.021201
829,231.084519,0.021106
830,223.516604,0.021012
831,226.973545,0.020918
832,208.635403,0.020825
833,237.702196,0.020732
834,197.960861,0.02064
835,207.064634,0.020548
836,237.501306,0.020457
837,245.577326,0.020366
838,239.752121,0.020276
839,220.168557,0.020186
840,208.458238,0.020097
841,236.526021,0.020009
842,223.591708,0.019921
843,201.302535,0.019833
844,231.675402,0.019746
845,235.503784,0.01966
846,183.719415,0.019574
847,-5.735847,0.019488
848,227.170003,0.019403
849,-18.925696,0.019319
850,256.710639,0.019235
851,159.514384,0.019151
852,226.927664,0.019068
853,235.067534,0.018986
854,178.496162,0.018904
855,212.316444,0.018822
856,217.427592,0.018741
857,213.945452,0.01866
858,238.416199,0.01858
859,216.710478,0.018501
860,232.232108,0.018422
861,223.459351,0.018343
862,211.840699,0.018265
863,243.255929,0.018187
864,234.84043,0.018109
865,224.679712,0.018033
866,184.609818,0.017956
867,206.536101,0.01788
868,215.313666,0.017805
869,224.626447,0.017729
870,247.27439,0.017655
871,213.728069,0.017581
872,214.317509,0.017507
873,214.570842,0.017433
874,231.279491,0.017361
875,222.602967,0.017288
876,219.767334,0.017216
877,230.624645,0.017144
878,221.595601,0.017073
879,239.314672,0.017002
880,87.784816,0.016932
881,4.898555,0.016862
882,228.444955,0.016792
883,212.149341,0.016723
884,253.00173,0.016654
885,238.982194,0.016586
886,233.046345,0.016518
887,222.925194,0.016451
888,98.096341,0.016383
889,213.94817,0.016317
890,209.363653,0.01625
891,213.784963,0.016184
892,219.453674,0.016119
893,211.707416,0.016053
894,204.086468,0.015989
895,207.54081,0.015924
896,-9.5217,0.01586
897,209.954995,0.015796
898,247.049237,0.015733
899,250.820433,0.01567
900,213.842928,0.015608
901,-52.518954,0.015545
902,233.989025,0.015483
903,229.302686,0.015422
904,220.388794,0.015361
905,200.63397,0.0153
906,230.317219,0.01524
907,210.937977,0.01518
908,218.456064,0.01512
909,242.502372,0.015061
910,148.795203,0.015002
911,240.982194,0.014943
912,231.117199,0.014885
913,264.629177,0.014827
914,246.530051,0.014769
915,223.901454,0.014712
916,195.046374,0.014655
917,245.024988,0.014598
918,207.22647,0.014542
919,226.754498,0.014486
920,-43.495121,0.01443
921,235.007177,0.014375
922,234.525449,0.01432
923,208.483457,0.014265
924,-13.967842,0.014211
925,216.142872,0.014157
926,226.432034,0.014103
927,207.106643,0.01405
928,203.93518,0.013997
929,213.993773,0.013944
930,220.401334,0.013891
931,214.842543,0.013839
932,204.071921,0.013788
933,202.409475,0.013736
934,233.126639,0.013685
935,222.488018,0.013634
936,234.054445,0.013583
937,222.746491,0.013533
938,225.067558,0.013483
939,222.095309,0.013433
940,213.089164,0.013384
941,201.460602,0.013334
942,-267.723138,0.013286
943,260.04954,0.013237
944,238.81054,0.013189
945,188.988769,0.013141
946,229.550462,0.013093
947,119.381909,0.013045
948,193.986029,0.012998
949,242.97927,0.012951
950,257.51328,0.012905
951,-213.856728,0.012858
952,-243.655431,0.012812
953,236.024066,0.012766
954,-15.129848,0.012721
955,226.881108,0.012676
956,206.091513,0.012631
957,-1.401213,0.012586
958,214.311963,0.012541
959,241.921356,0.012497
960,204.926563,0.012453
961,196.644698,0.012409
962,-275.714235,0.012366
963,208.976642,0.012323
964,276.307584,0.01228
965,251.236401,0.012237
966,197.699295,0.012195
967,203.854575,0.012152
968,214.610425,0.01211
969,209.534249,0.012069
970,207.559247,0.012027
971,221.729951,0.011986
972,230.724913,0.011945
973,239.625183,0.011904
974,192.330747,0.011864
975,201.913224,0.011824
976,158.081247,0.011784
977,232.423343,0.011744
978,135.399819,0.011704
979,236.810894,0.011665
980,219.602254,0.011626
981,211.820977,0.011587
982,275.281897,0.011548
983,222.574095,0.01151
984,11.159123,0.011472
985,223.063932,0.011434
986,220.603751,0.011396
987,194.762679,0.011359
988,218.064249,0.011321
989,210.138961,0.011284
990,245.16163,0.011247
991,213.793514,0.011211
992,190.505792,0.011174
993,-13.958862,0.011138
994,235.479753,0.011102
995,-66.044656,0.011066
996,236.716092,0.011031
997,-70.498395,0.010995
998,197.684028,0.01096
999,222.678327,0.010925
1000,-319.563967,0.01089
1001,229.563196,0.010856
1002,228.854927,0.010822
1003,228.386511,0.010787
1004,-185.460023,0.010753
1005,209.215073,0.01072
1006,227.792361,0.010686
1007,-164.290958,0.010653
1008,236.709301,0.01062
1009,-3.784672,0.010587
1010,266.462258,0.010554
1011,234.933342,0.010521
1012,219.92959,0.010489
1013,217.991863,0.010457
1014,219.032136,0.010425
1015,178.069214,0.010393
1016,143.845366,0.010361
1017,240.177782,0.01033
1018,230.60978,0.010299
1019,237.051417,0.010268
1020,15.660489,0.010237
1021,227.640573,0.010206
1022,222.2842,0.010175
1023,193.575195,0.010145
1024,214.50429,0.010115
1025,220.725382,0.010085
1026,228.835143,0.010055
1027,218.95981,0.010025
1028,217.362289,0.009996
1029,205.983843,0.009967
1030,227.530929,0.009938
1031,217.645942,0.009909
1032,243.669798,0.00988
1033,261.739653,0.009851
1034,235.646917,0.009823
1035,216.859841,0.009794
1036,27.867248,0.009766
1037,232.87287,0.009738
1038,221.337129,0.009711
1039,209.686102,0.009683
1040,204.637032,0.009655
1041,199.189656,0.009628
1042,129.957836,0.009601
1043,218.927231,0.009574
1044,237.779605,0.009547
1045,2.675423,0.009521
1046,234.495506,0.009494
1047,230.737689,0.009468
1048,191.451647,0.009441
1049,247.101067,0.009415
1050,78.925996,0.009389
1051,221.310751,0.009364
1052,222.093553,0.009338
1053,230.27026,0.009313
1054,196.996804,0.009287
1055,228.808317,0.009262
1056,220.278998,0.009237
1057,204.146717,0.009212
1058,1.247764,0.009188
1059,45.262354,0.009163
1060,216.600042,0.009139
1061,203.068572,0.009114
1062,222.417099,0.00909
1063,237.358428,0.009066
1064,244.306181,0.009042
1065,232.119733,0.009019
1066,255.72629,0.008995
1067,190.846091,0.008972
1068,246.64949,0.008948
1069,236.006413,0.008925
1070,242.982939,0.008902
1071,227.331725,0.008879
1072,225.068773,0.008857
1073,215.635159,0.008834
1074,191.85921,0.008812
1075,240.121649,0.008789
1076,51.520857,0.008767
1077,215.365228,0.008745
1078,248.590095,0.008723
1079,217.653713,0.008701
1080,218.410639,0.008679
1081,187.148705,0.008658
1082,249.916605,0.008636
1083,209.27116,0.008615
1084,263.293895,0.008594
1085,231.116443,0.008573
1086,216.674655,0.008552
1087,234.275391,0.008531
1088,227.455652,0.00851
1089,225.952015,0.00849
1090,203.258723,0.008469
1091,221.545652,0.008449
1092,223.142973,0.008429
1093,187.407841,0.008408
1094,19.556219,0.008389
1095,229.584396,0.008369
1096,220.972278,0.008349
1097,237.387078,0.008329
1098,228.125096,0.00831
1099,237.011895,0.00829
1100,229.552692,0.008271
1101,157.782444,0.008252
1102,237.325427,0.008233
1103,207.381216,0.008214
1104,233.307071,0.008195
1105,205.786136,0.008176
1106,226.834903,0.008158
1107,267.594662,0.008139
1108,224.776099,0.008121
1109,239.451216,0.008102
1110,249.184349,0.008084
1111,220.186327,0.008066
1112,233.146695,0.008048
1113,242.894094,0.00803
1114,259.785889,0.008012
1115,191.284685,0.007995
1116,254.417415,0.007977
1117,254.637693,0.00796
1118,218.769714,0.007942
1119,244.543404,0.007925
1120,193.371509,0.007908
1121,221.442873,0.007891
1122,242.907637,0.007874
1123,1.32718,0.007857
1124,240.705493,0.00784
1125,248.366133,0.007824
1126,213.639537,0.007807
1127,230.896343,0.007791
1128,227.614904,0.007774
1129,18.230843,0.007758
1130,231.305523,0.007742
