Ep,Ep_r,epsilon
0,-256.357462,1.0
1,-167.073239,1.0
2,-151.19827,1.0
3,-167.210183,1.0
4,-411.33104,1.0
5,-162.65228,1.0
6,-116.480164,1.0
7,-157.286648,1.0
8,-322.148952,1.0
9,-419.631499,1.0
10,-195.25636,1.0
11,-203.936958,1.0
12,-118.052872,1.0
13,-211.996256,1.0
14,-476.070985,1.0
15,-172.455817,1.0
16,-224.958633,1.0
17,-203.936997,1.0
18,-199.230799,1.0
19,-347.390061,1.0
20,-214.607789,1.0
21,-125.790055,1.0
22,-383.756184,1.0
23,-162.022766,1.0
24,-49.930492,1.0
25,-181.698694,1.0
26,-204.598166,1.0
27,-376.417596,1.0
28,-103.767807,1.0
29,-332.483685,1.0
30,-184.093774,1.0
31,-106.064117,1.0
32,-311.174494,1.0
33,-361.74967,1.0
34,-137.249655,1.0
35,-163.05323,1.0
36,-250.108028,1.0
37,-330.258554,1.0
38,-205.245901,1.0
39,-347.273419,1.0
40,-181.315747,1.0
41,-151.136348,1.0
42,-129.865661,1.0
43,-258.678929,1.0
44,-204.215272,1.0
45,-256.067314,1.0
46,-125.731708,1.0
47,-154.375329,1.0
48,-373.791649,1.0
49,-413.118721,1.0
50,-165.717693,1.0
51,-73.755672,1.0
52,-302.181907,1.0
53,-164.22558,1.0
54,-356.956379,1.0
55,-198.981386,1.0
56,-148.15407,1.0
57,-143.540847,1.0
58,-107.67042,1.0
59,-177.61202,1.0
60,-237.550339,1.0
61,-141.151942,1.0
62,-165.921249,1.0
63,-326.11969,1.0
64,-96.908576,1.0
65,-162.547177,1.0
66,-370.870161,1.0
67,-168.885578,1.0
68,-89.702728,1.0
69,-276.515569,1.0
70,-147.657044,1.0
71,-253.443712,1.0
72,-222.96286,1.0
73,-127.010483,1.0
74,-134.607827,1.0
75,-136.384927,1.0
76,-162.08298,1.0
77,-247.964817,1.0
78,-314.615122,1.0
79,-153.596692,1.0
80,-112.377578,1.0
81,-150.685095,1.0
82,-184.579907,1.0
83,-109.698305,1.0
84,-77.393099,1.0
85,-202.823005,1.0
86,-110.638169,1.0
87,-317.338486,1.0
88,-128.213162,1.0
89,-163.818046,1.0
90,-136.033338,1.0
91,-189.199134,1.0
92,-148.925161,1.0
93,-248.041526,1.0
94,-127.599246,1.0
95,-161.34028,1.0
96,-311.682381,1.0
97,-101.212504,1.0
98,-639.941677,1.0
99,-275.848105,1.0
100,-520.840499,1.0
101,-125.649059,1.0
102,-122.201816,1.0
103,-171.112654,1.0
104,-187.136865,1.0
105,-181.568888,1.0
106,-360.939829,0.997628
107,-168.261454,0.995262
108,-237.027225,0.992902
109,-220.535807,0.990547
110,-165.229502,0.988199
111,-166.893166,0.985856
112,-221.196848,0.98352
113,-268.373832,0.981189
114,-172.428407,0.978864
115,-152.657818,0.976544
116,-399.351426,0.974231
117,-161.930513,0.971923
118,-519.576791,0.969621
119,-162.486083,0.967325
120,-141.904152,0.965035
121,-554.587324,0.96275
122,-106.18871,0.960471
123,-454.782414,0.958198
124,-130.198251,0.95593
125,-203.6573,0.953668
126,-340.384081,0.951412
127,-178.459579,0.949161
128,-340.100213,0.946916
129,-127.202127,0.944676
130,-181.453864,0.942442
131,-379.451043,0.940214
132,-193.558038,0.937991
133,-316.934694,0.935774
134,-193.943611,0.933562
135,-164.204403,0.931356
136,-220.057068,0.929156
137,-183.742953,0.926961
138,-119.269858,0.924771
139,-413.963145,0.922587
140,-326.146558,0.920408
141,-122.83976,0.918235
142,-130.715339,0.916067
143,-168.920587,0.913904
144,-277.904898,0.911747
145,-271.039486,0.909596
146,-200.644929,0.907449
147,-141.298153,0.905308
148,-178.847583,0.903173
149,-167.7732,0.901042
150,-163.37427,0.898917
151,-76.134143,0.896798
152,-118.455956,0.894683
153,-273.58052,0.892574
154,-159.398869,0.890471
155,-390.41192,0.888372
156,-168.284407,0.886279
157,-210.364013,0.884191
158,-179.098565,0.882108
159,-119.993454,0.88003
160,-88.402646,0.877958
161,-163.014956,0.87589
162,-256.003158,0.873828
163,-182.203591,0.871771
164,-111.220287,0.869719
165,-156.544972,0.867673
166,-68.907445,0.865631
167,-145.612149,0.863594
168,-305.00409,0.861563
169,-42.676254,0.859537
170,-182.353927,0.857515
171,-133.778823,0.855499
172,-120.132546,0.853488
173,-257.668125,0.851482
174,-128.881872,0.84948
175,-156.423906,0.847484
