Ep,Ep_r,epsilon
0,-364.223436,1.0
1,-511.315633,1.0
2,-392.588603,1.0
3,-204.495734,1.0
4,-148.194172,1.0
5,-222.606208,1.0
6,-378.70174,1.0
7,-112.629663,1.0
8,-304.583209,1.0
9,-116.024564,1.0
10,-184.858125,1.0
11,-389.327511,1.0
12,-370.326796,1.0
13,-140.362847,1.0
14,-140.854068,1.0
15,-246.044166,1.0
16,-367.5853,1.0
17,-146.771098,1.0
18,-345.20956,1.0
19,-114.01325,1.0
20,-153.189051,1.0
21,-148.611592,1.0
22,-205.760898,1.0
23,-218.323961,1.0
24,-305.787395,1.0
25,-182.138756,1.0
26,-253.503216,1.0
27,-322.241742,1.0
28,-167.628011,1.0
29,-159.223669,1.0
30,-137.621107,1.0
31,-146.209528,1.0
32,-196.972091,1.0
33,-224.350694,1.0
34,-178.307551,1.0
35,-269.918622,1.0
36,-470.594926,1.0
37,-206.474272,1.0
38,-145.20187,1.0
39,-157.98707,1.0
40,-280.87769,1.0
41,-125.923117,1.0
42,-365.6558,1.0
43,-208.037595,1.0
44,-149.602795,1.0
45,-366.696146,1.0
46,-169.713912,1.0
47,-155.181269,1.0
48,-519.094303,1.0
49,-192.525616,1.0
50,-248.016161,1.0
51,-357.526635,1.0
52,-179.771824,1.0
53,-318.649058,1.0
54,-446.289925,1.0
55,-151.130087,1.0
56,-466.974568,1.0
57,-182.487786,1.0
58,-411.125336,1.0
59,-346.894702,1.0
60,-276.317997,1.0
61,-145.58426,1.0
62,-335.836111,1.0
63,-96.265044,1.0
64,-147.902447,1.0
65,-249.153272,1.0
66,-241.343163,1.0
67,-420.538602,1.0
68,-233.11054,1.0
69,-129.851981,1.0
70,-312.802517,1.0
71,-147.404878,1.0
72,-85.639977,1.0
73,-213.190326,1.0
74,-158.07154,1.0
75,-443.208099,1.0
76,-377.343944,1.0
77,-451.693729,1.0
78,-145.061429,1.0
79,-149.110255,1.0
80,-168.614955,1.0
81,-151.598141,1.0
82,-144.4722,1.0
83,-209.632038,1.0
84,-115.870744,1.0
85,-163.143152,1.0
86,-292.774546,1.0
87,-287.245563,1.0
88,-210.94628,1.0
89,-267.465152,1.0
90,-223.178586,1.0
91,-160.710286,1.0
92,-163.136021,1.0
93,-200.211776,1.0
94,-253.313003,1.0
95,-211.501617,1.0
96,-181.420059,1.0
97,-341.534215,1.0
98,-144.024459,1.0
99,-252.460095,1.0
100,-152.08346,1.0
101,-168.506487,1.0
102,-390.234235,1.0
103,-285.534364,1.0
104,-80.244241,1.0
105,-202.146416,1.0
106,-156.460779,1.0
107,-133.601348,1.0
108,-164.835285,1.0
109,-235.703887,1.0
110,-469.736526,1.0
111,-515.197548,1.0
112,-215.675582,1.0
113,-349.388656,1.0
114,-134.771558,1.0
115,-51.977258,1.0
116,-323.645547,1.0
117,-365.074516,1.0
118,-259.106063,1.0
119,-192.193385,1.0
120,-105.360473,1.0
121,-406.309183,1.0
122,-116.760494,1.0
123,-279.209786,1.0
124,-356.650449,1.0
125,-123.339926,1.0
126,-201.378794,1.0
127,-149.049911,1.0
128,-475.092144,1.0
129,-249.277711,1.0
130,-439.830859,1.0
131,-180.137163,1.0
132,-178.391302,0.994164
133,-250.211396,0.988363
134,-174.912109,0.982595
135,-290.597305,0.976862
