Ep,Ep_r,epsilon
466,-194.29842,0.144496
467,-443.471977,0.143678
468,-473.419426,0.142865
469,-415.193215,0.142056
470,-225.10632,0.141252
471,-410.01974,0.140453
472,-400.00938,0.139659
473,-344.787582,0.138869
474,-426.248831,0.138084
475,-263.420784,0.137303
476,-257.730536,0.136527
477,-307.246565,0.135756
478,-555.56783,0.134989
479,-332.907204,0.134226
480,-439.080338,0.133469
481,-453.35626,0.132715
482,127.337154,0.131966
483,-165.077302,0.131221
484,-526.989221,0.130481
485,-447.153713,0.129745
486,-128.467732,0.129013
487,-288.678937,0.128286
488,-248.328679,0.127563
489,-226.285807,0.126844
490,-231.447915,0.12613
491,-199.391105,0.125419
492,-455.339254,0.124713
493,-486.789941,0.124011
494,-280.785889,0.123313
495,-238.89715,0.122619
496,-287.855005,0.121929
497,-196.363894,0.121243
498,-429.718242,0.120561
499,-268.466834,0.119884
500,-270.882534,0.11921
501,-115.544428,0.11854
502,-186.895926,0.117874
503,-273.349981,0.117212
504,-247.224528,0.116554
505,-281.700831,0.1159
506,-275.696861,0.115249
507,-245.462416,0.114603
508,-319.744142,0.11396
509,-295.578456,0.113321
510,-347.67922,0.112685
511,-644.207823,0.112054
512,-307.092709,0.111426
513,-333.758982,0.110802
514,-368.23035,0.110181
515,-469.787737,0.109564
516,-387.857752,0.108951
517,-401.474445,0.108341
518,-335.970681,0.107735
519,-380.826333,0.107133
520,-396.493308,0.106534
521,-462.489949,0.105938
522,-349.336924,0.105346
523,-451.182675,0.104758
524,-485.270426,0.104172
525,-169.028132,0.103591
526,-387.206637,0.103013
527,-290.085995,0.102438
528,-230.806734,0.101866
529,-822.731653,0.101298
530,-389.05206,0.100733
531,-357.033268,0.100172
532,-250.389354,0.099614
533,-516.214632,0.099059
534,-573.376141,0.098507
535,-158.400351,0.097959
536,-340.342742,0.097413
537,-415.504584,0.096871
538,-210.900813,0.096333
539,-356.172948,0.095797
540,-340.960142,0.095264
541,-342.614676,0.094735
542,-387.099682,0.094209
543,-321.01606,0.093685
544,-390.753177,0.093165
545,-320.264812,0.092648
546,-341.766885,0.092134
547,-340.405507,0.091623
548,-348.369348,0.091115
549,-336.593624,0.09061
550,-371.150004,0.090108
551,-366.972139,0.089609
552,-347.786843,0.089112
553,-319.882306,0.088619
554,-298.610593,0.088129
555,-344.335945,0.087641
556,-223.856367,0.087156
557,-328.913185,0.086675
558,-311.896335,0.086196
559,-275.522887,0.085719
560,-369.658872,0.085246
561,-367.212469,0.084775
562,-406.310728,0.084307
563,-358.106098,0.083842
564,-338.709093,0.08338
565,-341.681855,0.08292
566,-346.208616,0.082463
567,-341.339542,0.082009
568,-389.068484,0.081557
569,-180.376574,0.081108
570,-179.716644,0.080662
571,-311.485435,0.080218
572,-337.635435,0.079777
573,-225.788691,0.079338
574,-380.210983,0.078902
575,-390.669847,0.078469
576,-323.650956,0.078038
577,-342.774188,0.077609
578,-95.024268,0.077184
579,-315.349943,0.07676
580,-328.912854,0.076339
581,-352.400801,0.075921
582,-359.986648,0.075505
583,-351.538222,0.075092
584,-351.330117,0.07468
