Ep,Ep_r,epsilon
0,-395.547666,1.0
1,-256.178063,1.0
2,-94.52822,1.0
3,-166.255285,1.0
4,-224.233971,1.0
5,-279.966055,1.0
6,-265.695379,1.0
7,-187.255018,1.0
8,-133.850658,1.0
9,-167.059476,1.0
10,-252.776827,1.0
11,-160.999903,1.0
12,-164.111353,1.0
13,-192.680269,1.0
14,-396.300697,1.0
15,-169.188724,1.0
16,-173.791159,1.0
17,-387.981143,1.0
18,-212.176301,1.0
19,-355.428982,1.0
20,-195.654755,1.0
21,-361.084726,1.0
22,-352.085714,1.0
23,-167.727775,1.0
24,-463.884731,1.0
25,-574.657447,1.0
26,-399.474093,1.0
27,-373.203313,1.0
28,-196.025006,1.0
29,-266.181097,1.0
30,-391.472585,1.0
31,-209.178238,1.0
32,-316.909597,1.0
33,-272.855496,1.0
34,-124.157216,1.0
35,-115.722487,1.0
36,-115.161617,1.0
37,-376.177701,1.0
38,-419.062206,1.0
39,-124.918095,1.0
40,-117.440387,1.0
41,-175.078768,1.0
42,-176.25114,1.0
43,-332.50305,1.0
44,-145.486004,1.0
45,-170.242479,1.0
46,-171.876516,1.0
47,-222.571681,1.0
48,-229.151204,1.0
49,-145.84959,1.0
50,-170.109728,1.0
51,-158.622604,1.0
52,-564.557679,1.0
53,-181.549278,1.0
54,-182.016715,1.0
55,-193.81502,1.0
56,-149.561859,1.0
57,-155.89808,1.0
58,-145.305486,1.0
59,-339.400913,1.0
60,-351.757564,1.0
61,-138.951,1.0
62,-71.888887,1.0
63,-146.856726,1.0
64,-186.437351,1.0
65,-408.855694,1.0
66,-299.788825,1.0
67,-303.363637,1.0
68,-138.898886,1.0
69,-184.539396,1.0
70,-190.570192,1.0
71,-399.882626,1.0
72,-129.485105,1.0
73,-196.301079,1.0
74,-112.631586,1.0
75,-223.312471,1.0
76,-368.951219,1.0
77,-134.808126,1.0
78,-145.526287,1.0
79,-181.838626,1.0
80,-366.175883,1.0
81,-371.389664,1.0
82,-184.529125,1.0
83,-363.704416,1.0
84,-441.016146,1.0
85,-58.343882,1.0
86,-157.177224,1.0
87,-345.96116,1.0
88,-200.344275,1.0
89,-86.601525,1.0
90,-121.871189,1.0
91,-302.259441,1.0
92,-242.944487,1.0
93,-112.826442,1.0
94,-121.128155,1.0
95,-129.01839,1.0
96,-189.576891,1.0
97,-305.682315,1.0
98,-225.290226,1.0
99,-153.912972,1.0
100,-449.791113,1.0
101,-86.239539,1.0
102,-478.608645,1.0
103,-389.590521,1.0
104,-443.977268,1.0
105,-351.748595,1.0
106,-251.602928,1.0
107,-385.435748,1.0
108,-193.338836,1.0
109,-186.429175,1.0
110,-449.566987,1.0
111,-112.71175,1.0
112,-370.453754,1.0
113,-445.0037,1.0
114,-576.396891,1.0
115,-202.026131,1.0
116,-126.553549,1.0
117,-307.98353,1.0
118,-321.508996,1.0
119,-347.673502,1.0
120,-422.902919,1.0
121,-153.69758,1.0
122,-578.486117,1.0
123,-146.432982,1.0
124,-172.087471,1.0
125,-143.935237,1.0
126,-161.620215,1.0
127,-168.610767,1.0
128,-185.002231,1.0
129,-389.807301,0.994164
130,-222.085564,0.988363
131,-164.618397,0.982595
132,-211.621367,0.976862
133,-8.211148,0.971161
134,-112.186321,0.965495
135,-184.751878,0.959861
136,-175.664341,0.954261
137,-422.949377,0.948694
138,-78.553411,0.943159
139,-353.505146,0.937656
140,-120.723199,0.932186
141,-158.9587,0.926748
142,-48.016943,0.921342
143,-334.288472,0.915968
144,-305.205577,0.910625
145,-218.564427,0.905313
146,-184.156551,0.900033
147,-614.164757,0.894783
148,-386.044259,0.889565
149,-214.986846,0.884377
150,-346.296967,0.879219
151,-103.945964,0.874092
152,-326.824363,0.868994
153,-121.033134,0.863927
154,-326.919947,0.858889
155,-326.180286,0.853881
156,-121.323019,0.848902
157,-141.902422,0.843953
158,-284.891649,0.839032
159,-141.130237,0.834141
160,-95.039005,0.829278
161,-292.313463,0.824443
162,-172.38045,0.819637
163,-143.482001,0.814859
164,-270.601947,0.810109
165,-166.283578,0.805387
166,-140.997395,0.800693
167,-236.343683,0.796026
168,-212.810235,0.791387
169,-144.135157,0.786774
170,-205.929541,0.782189
171,-144.639095,0.777631
172,-135.203938,0.773099
173,-110.412196,0.768594
174,-164.833514,0.764116
175,-209.621309,0.759664
176,-169.882974,0.755237
177,-156.853313,0.750837
178,-152.454986,0.746463
179,-40.960926,0.742114
180,-272.737698,0.737791
181,-238.548261,0.733493
182,-154.747448,0.72922
183,-235.672537,0.724973
184,-167.217905,0.72075
185,-119.755631,0.716552
186,-180.390729,0.712379
187,-150.900104,0.70823
188,-195.193503,0.704105
189,-169.784064,0.700005
190,-212.337351,0.695929
191,-210.341765,0.691876
192,-205.535485,0.687848
193,-121.190106,0.683843
194,-225.909039,0.679861
195,-181.684131,0.675903
196,-56.9473,0.671968
197,-152.807317,0.668057
198,-74.94474,0.664168
199,-175.648248,0.660302
200,-134.713892,0.656458
201,-82.58953,0.652637
202,-133.080323,0.648839
203,-175.620636,0.645063
204,-157.404933,0.641309
205,-106.79335,0.637577
206,-135.2973,0.633867
207,-230.334677,0.630178
208,-198.085181,0.626512
209,-71.184271,0.622866
210,-123.504842,0.619242
211,-202.186466,0.61564
212,-97.402514,0.612058
213,-139.239971,0.608498
214,-167.157838,0.604958
215,-145.634615,0.60144
216,-65.576352,0.597941
217,-192.664864,0.594464
218,-166.80144,0.591007
219,-87.26265,0.58757
220,-96.735895,0.584153
221,-196.569596,0.580756
222,-142.349767,0.577379
223,-230.496576,0.574022
224,-116.28236,0.570685
225,-53.245995,0.567367
226,-182.746114,0.564069
227,-107.664466,0.56079
228,-103.557113,0.55753
229,-156.400485,0.554289
230,-96.258274,0.551068
231,-322.094544,0.547865
232,-162.359099,0.544681
233,-142.227645,0.541516
234,-186.713226,0.538369
235,-95.155129,0.535241
236,-88.373363,0.532131
237,-163.389421,0.529039
238,-171.432105,0.525966
239,-173.998233,0.52291
240,-74.351668,0.519872
241,-185.894313,0.516853
242,-51.229798,0.513851
243,-108.222387,0.510866
244,-87.620165,0.507899
245,-168.533556,0.50495
246,-68.201867,0.502017
247,-77.415372,0.499102
248,-102.669348,0.496204
249,-68.285204,0.493323
250,-177.337069,0.490459
251,-193.209127,0.487612
252,-142.812583,0.484782
253,-188.656397,0.481968
254,-210.03208,0.47917
255,-69.208979,0.476389
256,-51.482723,0.473624
257,-98.793868,0.470876
258,-139.45771,0.468143
259,-162.014617,0.465427
260,-227.240036,0.462727
261,-274.499095,0.460042
262,-85.84976,0.457373
263,-73.373855,0.45472
264,-124.441793,0.452082
265,-260.974672,0.44946
266,-287.415943,0.446853
267,-18.625511,0.444262
268,-145.293383,0.441686
269,-282.035562,0.439124
270,-86.483342,0.436578
271,-285.486698,0.434047
272,-107.015739,0.431531
273,-0.170044,0.429029
274,-91.774512,0.426542
275,-29.314348,0.42407
276,-48.136201,0.421612
277,-298.957971,0.419168
278,-64.537137,0.416739
279,-65.789059,0.414324
280,-93.400744,0.411923
281,-247.897087,0.409537
282,-85.169724,0.407164
283,-182.388234,0.404805
284,-392.344588,0.402461
285,-131.675617,0.400129
286,-190.805766,0.397812
287,-278.546712,0.395508
288,-342.061865,0.393218
289,-139.031447,0.390941
290,-35.5461,0.388677
291,-212.298692,0.386427
292,-159.191224,0.38419
293,-342.032654,0.381966
294,-162.451113,0.379755
295,-203.443652,0.377557
296,-106.483078,0.375372
297,-60.017866,0.3732
298,-255.928093,0.37104
299,-316.440809,0.368893
300,-82.569505,0.366759
301,-234.986095,0.364637
302,-179.43047,0.362528
303,-65.273955,0.360431
304,-201.457656,0.358346
305,-201.385854,0.356274
306,-95.022083,0.354214
307,-75.319628,0.352165
308,-315.125057,0.350129
309,-210.953181,0.348105
310,-119.84935,0.346093
311,-169.985248,0.344092
312,-212.888485,0.342103
313,-74.697523,0.340126
314,-236.170554,0.338161
315,-172.153603,0.336207
316,-235.093104,0.334264
317,-233.17411,0.332333
318,-253.298788,0.330413
319,-112.701688,0.328505
320,-198.263617,0.326607
321,-79.557564,0.324721
322,-124.804044,0.322846
323,-132.440267,0.320982
324,-84.291146,0.319128
325,-31.566625,0.317286
326,-103.226585,0.315454
327,-302.627991,0.313634
328,-253.290414,0.311823
329,-70.525254,0.310024
330,-76.511413,0.308235
331,-276.588676,0.306456
332,-236.156277,0.304688
333,-280.517691,0.302931
334,-176.205558,0.301183
335,-63.580411,0.299446
336,-98.084817,0.297719
337,-184.051782,0.296002
338,-183.825128,0.294295
339,105.63843,0.292599
340,-531.195617,0.290912
341,-235.478845,0.289235
342,-29.500481,0.287568
343,39.665458,0.285911
344,-26.25864,0.284263
345,-275.749684,0.282625
346,-284.768911,0.280997
347,-164.623948,0.279378
348,-143.639134,0.277769
349,-276.266337,0.276169
350,81.070367,0.274579
351,-44.17276,0.272998
352,13.310873,0.271426
353,36.452201,0.269863
354,-158.884718,0.26831
355,10.464665,0.266765
356,36.904312,0.26523
357,-255.483948,0.263704
358,-54.225658,0.262187
359,121.78754,0.260678
360,-257.201031,0.259179
361,-253.786542,0.257688
362,-199.118876,0.256206
363,-302.94583,0.254732
364,-188.514108,0.253268
365,-112.216646,0.251812
366,-290.194381,0.250364
367,-289.061925,0.248925
368,-201.508473,0.247494
369,-171.551646,0.246072
370,-95.851453,0.244658
371,-151.42827,0.243252
372,-261.935431,0.241855
373,155.699577,0.240466
374,-61.407819,0.239085
375,-45.317126,0.237712
376,-264.129061,0.236347
377,-136.254304,0.23499
378,39.657561,0.233641
379,166.031031,0.2323
380,-296.0571,0.230967
381,-204.503853,0.229642
382,-208.767352,0.228324
383,-76.283551,0.227015
384,-278.568772,0.225712
385,14.950523,0.224418
386,-102.367543,0.223131
387,-259.462956,0.221852
388,-235.4477,0.22058
389,-40.108276,0.219315
390,-278.766376,0.218058
391,-260.28425,0.216809
392,-266.526152,0.215567
393,-271.64881,0.214332
394,-280.358794,0.213104
395,-157.701875,0.211883
396,-267.937608,0.21067
397,-237.654681,0.209464
398,-251.015639,0.208264
399,-86.907929,0.207072
400,-282.288207,0.205887
401,5.686415,0.204709
402,-213.294476,0.203538
403,-152.257595,0.202373
404,-309.639351,0.201215
405,-280.484402,0.200065
406,-286.813715,0.198921
407,-177.86226,0.197783
408,-274.795348,0.196653
409,-344.505588,0.195528
410,-65.001517,0.194411
411,-140.595503,0.1933
412,-243.995892,0.192196
413,-263.920345,0.191098
414,-76.746915,0.190006
415,-265.398236,0.188921
416,-265.156441,0.187842
417,-258.547995,0.18677
418,-274.829444,0.185704
419,-259.990042,0.184644
420,-229.385815,0.183591
421,125.568784,0.182543
422,-241.937437,0.181502
423,-270.014261,0.180467
424,-233.925381,0.179437
425,-267.251122,0.178414
426,-261.246956,0.177397
427,-229.253855,0.176386
428,-194.366566,0.175381
429,-236.271432,0.174382
430,-247.541352,0.173388
431,-274.905251,0.172401
432,64.961245,0.171419
433,-247.898279,0.170443
434,-248.371813,0.169472
435,-271.651186,0.168508
436,-245.700852,0.167549
437,-234.425531,0.166595
438,196.643596,0.165648
439,-245.159875,0.164705
440,-257.727192,0.163769
441,-239.61783,0.162838
442,-247.093998,0.161912
443,-12.917676,0.160992
444,-283.564726,0.160077
445,-252.179934,0.159167
446,-273.98163,0.158263
447,-262.199508,0.157364
448,-241.488211,0.15647
449,-264.531382,0.155582
450,-281.113892,0.154699
451,-77.885017,0.153821
452,-293.410201,0.152948
453,-264.265543,0.15208
454,74.377091,0.151218
455,78.767105,0.15036
456,-201.924238,0.149507
457,246.444086,0.14866
458,-283.394022,0.147817
459,-11.011911,0.14698
460,-285.370951,0.146147
461,-263.228397,0.145319
462,-240.222268,0.144496
463,-290.867094,0.143678
464,-240.399658,0.142865
465,-244.529722,0.142056
466,-273.563225,0.141252
467,-306.643352,0.140453
468,-256.951809,0.139659
469,-275.184926,0.138869
470,-300.123151,0.138084
471,-260.166555,0.137303
472,-258.773806,0.136527
473,-249.122412,0.135756
474,-60.212331,0.134989
475,-280.57075,0.134226
476,-265.269107,0.133469
477,-247.641773,0.132715
478,-212.898817,0.131966
479,-293.953949,0.131221
480,-296.529015,0.130481
481,-266.55084,0.129745
482,-299.982039,0.129013
483,-281.408684,0.128286
484,-244.214629,0.127563
485,-239.743628,0.126844
486,165.104869,0.12613
487,-255.431028,0.125419
488,-246.311991,0.124713
489,-301.064669,0.124011
490,-239.817614,0.123313
491,-280.689648,0.122619
492,-230.521628,0.121929
493,-254.692653,0.121243
494,-234.09036,0.120561
495,-271.787522,0.119884
496,-275.283147,0.11921
497,-301.127589,0.11854
498,-250.514126,0.117874
499,-224.223959,0.117212
500,-279.23889,0.116554
501,-299.403458,0.1159
502,-255.080043,0.115249
503,-43.521178,0.114603
504,6.124304,0.11396
505,-284.620551,0.113321
506,-268.117258,0.112685
507,-288.630129,0.112054
508,-280.337186,0.111426
509,-275.197221,0.110802
510,-265.531613,0.110181
511,-283.458559,0.109564
512,-272.550249,0.108951
513,-310.693549,0.108341
514,-234.394286,0.107735
515,-290.045555,0.107133
516,-219.642939,0.106534
517,-273.640267,0.105938
518,-274.509944,0.105346
519,-247.448889,0.104758
520,-245.778736,0.104172
521,-283.973639,0.103591
522,231.461804,0.103013
523,-300.842749,0.102438
524,-298.160949,0.101866
525,-271.899641,0.101298
526,-286.824332,0.100733
527,-259.712139,0.100172
528,-292.291385,0.099614
529,-262.519277,0.099059
530,-257.362098,0.098507
531,-258.146621,0.097959
532,-240.065198,0.097413
533,-299.435013,0.096871
534,-242.898931,0.096333
535,-231.300858,0.095797
536,-253.110458,0.095264
537,-287.392103,0.094735
538,-260.424331,0.094209
539,-252.217808,0.093685
540,-249.2613,0.093165
541,-60.065684,0.092648
542,-259.249892,0.092134
543,-236.451772,0.091623
544,-261.450549,0.091115
545,-257.764975,0.09061
546,-265.242896,0.090108
547,-266.794349,0.089609
548,-248.204593,0.089112
549,-265.620552,0.088619
550,-283.336538,0.088129
551,-264.33777,0.087641
552,-262.468842,0.087156
553,-253.912173,0.086675
554,-260.556639,0.086196
555,-242.287381,0.085719
556,-251.527758,0.085246
557,-343.53867,0.084775
558,-262.056175,0.084307
559,-291.59486,0.083842
560,-258.673913,0.08338
561,-261.730106,0.08292
562,-282.848054,0.082463
563,-265.232873,0.082009
564,-267.336451,0.081557
565,-261.731187,0.081108
566,-229.580913,0.080662
567,-291.251984,0.080218
568,-235.677748,0.079777
569,-196.73607,0.079338
570,-295.447809,0.078902
571,-274.909726,0.078469
572,-316.487439,0.078038
573,-341.486635,0.077609
574,-249.464694,0.077184
575,-377.758526,0.07676
576,-261.22388,0.076339
577,-280.372233,0.075921
578,-275.231334,0.075505
579,-300.908187,0.075092
580,-267.208205,0.07468
581,-431.869742,0.074272
582,-235.748147,0.073865
583,-241.830019,0.073462
584,-292.574599,0.07306
585,-261.887277,0.072661
586,-259.367516,0.072264
587,-196.940718,0.071869
588,-296.751296,0.071477
589,-322.285518,0.071087
590,-266.142716,0.0707
591,-272.327199,0.070314
592,-14.264724,0.069931
593,-262.596512,0.069551
594,-289.440035,0.069172
595,-278.992306,0.068796
596,-284.12929,0.068421
597,-289.829922,0.068049
598,-301.834898,0.06768
599,-256.587431,0.067312
600,-241.766074,0.066947
601,-273.750423,0.066583
602,-285.19921,0.066222
603,-283.107432,0.065863
604,-271.221353,0.065506
605,-247.61643,0.065151
606,-243.79707,0.064798
607,-249.270559,0.064448
608,-247.976149,0.064099
609,-268.793564,0.063752
610,-268.926648,0.063408
611,-249.700814,0.063065
612,-238.144848,0.062725
613,-278.46611,0.062386
614,-283.403655,0.062049
615,-261.595104,0.061715
616,-270.891696,0.061382
617,-261.531386,0.061052
618,-324.374579,0.060723
619,-266.03603,0.060396
620,-275.181148,0.060071
621,-290.994301,0.059748
622,-305.193694,0.059427
623,-262.730972,0.059108
624,-268.778161,0.05879
625,-269.331872,0.058475
626,-356.865405,0.058161
627,-278.613307,0.05785
628,-263.268527,0.05754
629,-306.833297,0.057231
630,-246.220617,0.056925
631,-261.602706,0.056621
632,-268.656464,0.056318
633,-272.468409,0.056017
634,-285.067232,0.055718
635,-261.721878,0.05542
636,-288.346457,0.055124
637,-267.062471,0.05483
638,-272.796846,0.054538
639,-284.21282,0.054248
640,-219.750264,0.053959
641,-233.687348,0.053672
642,-201.437953,0.053386
643,-291.030559,0.053102
644,-280.242509,0.05282
645,-261.251843,0.05254
646,-234.662599,0.052261
647,-298.674091,0.051984
648,-282.349945,0.051708
649,-270.678268,0.051434
650,-267.963748,0.051162
651,-283.98852,0.050891
652,-296.754916,0.050622
653,-248.103237,0.050354
654,-291.637066,0.050088
655,-263.777006,0.049824
656,-223.727652,0.049561
657,-286.290144,0.0493
658,-283.494416,0.04904
659,-265.931671,0.048782
660,-278.73865,0.048525
661,-240.901507,0.04827
662,-236.955989,0.048016
663,-239.057367,0.047763
664,-285.517368,0.047513
665,-265.627664,0.047263
666,-296.11944,0.047015
667,-335.389472,0.046769
668,-220.332863,0.046524
669,-229.657659,0.04628
670,-296.473147,0.046038
671,-254.002443,0.045798
672,-246.883774,0.045558
673,-255.322088,0.045321
674,-244.587403,0.045084
675,-247.620623,0.044849
676,-298.690895,0.044615
677,-283.877498,0.044383
678,-228.061962,0.044152
679,-301.909812,0.043922
680,-234.447505,0.043694
681,-300.083754,0.043467
682,-288.730277,0.043241
683,-226.55418,0.043017
684,-271.421018,0.042794
685,-246.174787,0.042572
686,-286.793003,0.042352
687,-232.259496,0.042133
688,-280.283701,0.041915
689,-260.736605,0.041699
