Ep,Ep_r,epsilon
0,-170.94033,1.0
1,-166.183917,1.0
2,-313.014579,1.0
3,-249.013561,1.0
4,-157.671495,1.0
5,-162.326084,1.0
6,-229.330228,1.0
7,-134.112423,1.0
8,-118.610094,1.0
9,-209.495868,1.0
10,-331.70039,1.0
11,-378.394116,1.0
12,-159.825951,1.0
13,-258.706316,1.0
14,-144.136374,1.0
15,-119.842819,1.0
16,-229.669131,1.0
17,-61.563466,1.0
18,-386.108706,1.0
19,-186.561299,1.0
20,-441.264871,1.0
21,-270.72087,1.0
22,-366.201912,1.0
23,-330.532281,1.0
24,-249.707097,1.0
25,-382.255327,1.0
26,-81.222336,1.0
27,-130.683539,1.0
28,-146.243343,1.0
29,-225.108656,1.0
30,-215.41907,1.0
31,-107.820295,1.0
32,-244.168604,1.0
33,-256.183267,1.0
34,-155.07049,1.0
35,-121.611875,1.0
36,-257.438615,1.0
37,-327.228447,1.0
38,-362.654683,1.0
39,-174.333466,1.0
40,-229.034914,1.0
41,-212.651528,1.0
42,-261.01239,1.0
43,-278.578744,1.0
44,-216.78711,1.0
45,-536.29799,1.0
46,-129.796361,1.0
47,-309.025626,1.0
48,-199.832277,1.0
49,-350.968837,1.0
50,-156.768705,1.0
51,-178.543959,1.0
52,-243.172607,1.0
53,-244.830008,1.0
54,-132.253092,1.0
55,-392.272185,1.0
56,-438.218686,1.0
57,-293.754105,1.0
58,-131.215746,1.0
59,-410.581979,1.0
60,-427.480947,1.0
61,-65.643131,1.0
62,-284.148558,1.0
63,-328.816907,1.0
64,-108.474496,1.0
65,-215.526914,1.0
66,-243.80464,1.0
67,-133.002176,1.0
68,-340.15425,1.0
69,-58.197396,1.0
70,-220.379182,1.0
71,-290.765052,1.0
72,-181.167071,1.0
73,-233.431116,1.0
74,-280.819249,1.0
75,-313.049083,1.0
76,-32.122012,1.0
77,-131.480829,1.0
78,-424.859893,1.0
79,-149.134193,1.0
80,-194.039695,1.0
81,-166.476444,1.0
82,-165.905933,1.0
83,-145.366272,1.0
84,-310.972057,1.0
85,-196.358531,1.0
86,-167.279583,1.0
87,-152.439285,1.0
88,-126.976984,1.0
89,-196.808116,1.0
90,-165.933341,1.0
91,-137.14325,1.0
92,-149.530278,1.0
93,-148.209552,1.0
94,-232.364928,1.0
95,-457.091938,1.0
96,-177.887155,1.0
97,-355.244056,1.0
98,-165.684782,1.0
99,-193.646093,1.0
100,-128.435919,1.0
101,-203.386973,1.0
102,-147.68968,1.0
103,-165.897,1.0
104,-306.012252,1.0
105,-219.861673,1.0
106,-66.992859,1.0
107,-318.290999,1.0
108,-215.14143,1.0
109,-195.009324,1.0
110,-216.868657,1.0
111,-440.248082,1.0
112,-16.719566,1.0
113,-176.722963,1.0
114,-393.492286,1.0
115,-474.917225,1.0
116,-172.470161,1.0
117,-396.556284,1.0
118,-404.468504,1.0
119,-212.852295,1.0
120,-370.769679,1.0
121,-117.550179,1.0
122,-168.24942,1.0
123,-277.011297,1.0
124,-321.704925,1.0
125,-253.63795,1.0
126,-156.183943,1.0
127,-134.740606,1.0
128,-476.378183,1.0
129,-408.241219,1.0
130,-156.474413,1.0
131,-76.384208,1.0
132,-170.364739,1.0
133,-127.574785,1.0
134,-152.367815,1.0
135,-198.447083,1.0
136,-334.846871,1.0
137,-524.319975,1.0
138,-120.717828,0.994164
139,-187.197992,0.988363
140,-329.4295,0.982595
141,-192.502608,0.976862
142,-236.473023,0.971161
143,-337.870341,0.965495
144,-249.283602,0.959861
145,-52.062145,0.954261
146,-303.877627,0.948694
147,-48.030762,0.943159
148,-238.285553,0.937656
149,-160.312717,0.932186
150,-370.985989,0.926748
151,-169.465561,0.921342
152,-157.05401,0.915968
153,-233.450695,0.910625
154,-378.057948,0.905313
155,-155.350301,0.900033
156,-168.495356,0.894783
157,-147.279763,0.889565
158,-168.079582,0.884377
159,-50.68187,0.879219
160,-141.800668,0.874092
161,-465.712134,0.868994
162,-213.073898,0.863927
