Ep,Ep_r,epsilon
0,-325.788255,1.0
1,-420.327219,1.0
2,-120.701073,1.0
3,-172.87726,1.0
4,-188.630005,1.0
5,-223.260739,1.0
6,-140.844248,1.0
7,-176.727581,1.0
8,-352.128707,1.0
9,-307.054226,1.0
10,-382.558796,1.0
11,-142.88244,1.0
12,-143.459086,1.0
13,-198.573044,1.0
14,-167.325394,1.0
15,-305.765737,1.0
16,-160.7854,1.0
17,-336.021769,1.0
18,-247.899455,1.0
19,-153.327087,1.0
20,-627.566094,1.0
21,-318.872586,1.0
22,-173.971412,1.0
23,-337.834909,1.0
24,-92.068492,1.0
25,-218.93622,1.0
26,-253.114629,1.0
27,-226.568169,1.0
28,-119.890752,1.0
29,-122.775352,1.0
30,-260.609873,1.0
31,-106.468667,1.0
32,-362.446805,1.0
33,-176.648604,1.0
34,-158.715171,1.0
35,-241.153109,1.0
36,-180.004924,1.0
37,-163.196543,1.0
38,-437.650773,1.0
39,-373.07533,1.0
40,-159.701693,1.0
41,-149.869977,1.0
42,-151.653668,1.0
43,-289.795335,1.0
44,-440.003663,1.0
45,-169.560072,1.0
46,-439.52819,1.0
47,-173.20182,1.0
48,-214.604798,1.0
49,-209.158951,1.0
50,-201.389322,1.0
51,-346.681117,1.0
52,-136.337939,1.0
53,-162.102886,1.0
54,-407.217628,1.0
55,-175.615283,1.0
56,-253.817523,1.0
57,-216.973927,1.0
58,-153.255593,1.0
59,-287.859376,1.0
60,-256.388937,1.0
61,-141.136723,1.0
62,-120.350147,1.0
63,-62.123425,1.0
64,-182.551805,1.0
65,-114.287338,1.0
66,-430.451906,1.0
67,-35.534883,1.0
68,-196.699596,1.0
69,-132.336225,1.0
70,-147.146593,1.0
71,-352.912672,1.0
72,-157.94411,1.0
73,-385.322292,1.0
74,-237.790386,1.0
75,-127.061441,1.0
76,-175.092176,1.0
77,-243.323616,1.0
78,-174.597202,1.0
79,-162.22079,1.0
80,-278.480334,1.0
81,-201.074528,1.0
82,-153.295617,1.0
83,-140.594891,1.0
84,-495.94333,1.0
85,-248.868001,1.0
86,-207.066263,1.0
87,-451.13125,1.0
88,-142.974982,1.0
89,-182.445466,1.0
90,-174.15415,1.0
91,-284.128829,1.0
92,-165.600776,1.0
93,-160.214028,1.0
94,-128.781912,1.0
95,-109.845315,1.0
96,-309.999955,1.0
97,-606.67757,1.0
98,-212.097108,1.0
99,-158.74125,1.0
100,-132.425686,1.0
101,-135.595299,1.0
102,-434.50706,1.0
103,-199.591366,1.0
104,-138.679998,1.0
105,-173.297166,1.0
106,-174.257432,1.0
107,-166.047439,1.0
108,-195.470917,1.0
109,-215.868055,1.0
110,-180.981756,1.0
111,-291.511179,1.0
112,-74.073743,1.0
113,-177.273847,1.0
114,-73.422671,1.0
115,-395.206306,1.0
116,-433.083987,1.0
117,-151.12374,1.0
118,-224.803944,1.0
119,-107.159281,1.0
120,-112.93251,1.0
121,-138.27277,1.0
122,-250.996918,1.0
123,-146.77793,1.0
124,-330.188183,1.0
125,-494.277298,1.0
126,-137.88885,1.0
127,-149.462602,1.0
128,-203.793951,1.0
129,-175.041162,1.0
130,-381.365294,1.0
131,-126.811577,1.0
132,-210.123794,1.0
133,-186.156367,1.0
134,-160.444925,1.0
135,-213.240382,1.0
136,-161.362553,1.0
137,-129.918709,1.0
138,-162.351201,1.0
139,-187.320544,1.0
140,-289.214528,0.994164
141,-89.318573,0.988363
142,-278.835138,0.982595
143,-102.712126,0.976862
144,-120.63257,0.971161
145,-246.675189,0.965495
146,-158.636387,0.959861
147,-126.939256,0.954261
148,-147.17274,0.948694
149,-193.545343,0.943159
150,-203.507842,0.937656
151,-378.21,0.932186
152,-235.471484,0.926748
153,-159.499118,0.921342
154,-323.922629,0.915968
155,-461.369266,0.910625
156,-141.053105,0.905313
157,-121.224767,0.900033
158,-224.700146,0.894783
159,-383.02994,0.889565
160,-295.053806,0.884377
161,-146.333932,0.879219
162,-363.476629,0.874092
163,-239.885897,0.868994
164,-318.221998,0.863927
165,-253.753245,0.858889
166,-171.071017,0.853881
167,-233.290665,0.848902
168,-655.034187,0.843953
169,-150.894867,0.839032
170,-453.927373,0.834141
171,-369.340143,0.829278
172,-153.568327,0.824443
173,-239.566607,0.819637
174,-218.060253,0.814859
175,-262.407079,0.810109
176,-295.463069,0.805387
177,-157.717816,0.800693
178,-128.80106,0.796026
179,-135.61496,0.791387
180,-316.37442,0.786774
181,-335.636299,0.782189
182,-112.602102,0.777631
183,-168.254173,0.773099
184,-152.757341,0.768594
185,-239.817351,0.764116
186,-323.655108,0.759664
187,-97.149067,0.755237
