Ep,Ep_r,epsilon
0,-209.084373,1.0
1,-168.86122,1.0
2,-172.732494,1.0
3,-145.136426,1.0
4,-180.516242,1.0
5,-135.668529,1.0
6,-128.653821,1.0
7,-352.602017,1.0
8,-153.660375,1.0
9,-150.798563,1.0
10,-255.87161,1.0
11,-271.970452,1.0
12,-243.507359,1.0
13,-242.057752,1.0
14,-346.097337,1.0
15,-301.409906,1.0
16,-253.926582,1.0
17,-470.118747,1.0
18,-173.223505,1.0
19,-156.83421,1.0
20,-140.122799,1.0
21,-37.678784,1.0
22,-204.951943,1.0
23,-378.850674,1.0
24,-144.490186,1.0
25,-243.414421,1.0
26,-181.96935,1.0
27,-242.808104,1.0
28,-170.024446,1.0
29,-309.19695,1.0
30,-515.889451,1.0
31,-153.481459,1.0
32,-408.613977,1.0
33,-150.598761,1.0
34,-357.432189,1.0
35,-358.005039,1.0
36,-130.32806,1.0
37,-281.256973,1.0
38,-122.47901,1.0
39,-143.682189,1.0
40,-480.503472,1.0
41,-441.565727,1.0
42,-239.815626,1.0
43,-303.669922,1.0
44,-244.717956,1.0
45,-217.244205,1.0
46,-244.377655,1.0
47,-236.02131,1.0
48,-76.911995,1.0
49,-386.05966,1.0
50,-30.255743,1.0
51,-150.20609,1.0
52,-212.981166,1.0
53,-181.133011,1.0
54,-157.473241,1.0
55,-196.313839,1.0
56,-41.659575,1.0
57,-123.579694,1.0
58,-349.591976,1.0
59,-343.882834,1.0
60,-30.295226,1.0
61,-231.672313,1.0
62,-167.621508,1.0
63,-153.388317,1.0
64,-277.093526,1.0
65,-350.305762,1.0
66,-527.35687,1.0
67,-242.098524,1.0
68,-133.288474,1.0
69,-480.887466,1.0
70,-333.564973,1.0
71,-274.239959,1.0
72,-324.347138,1.0
73,-136.774333,1.0
74,-186.32847,1.0
75,-341.562083,1.0
76,-437.369628,1.0
77,-213.665797,1.0
78,-136.057989,1.0
79,-126.308326,1.0
80,-207.631456,1.0
81,-190.674445,1.0
82,-174.708005,1.0
83,-152.384807,1.0
84,-195.457877,1.0
85,-242.281385,1.0
86,-196.473782,1.0
87,-273.209655,1.0
88,-263.702538,1.0
89,-103.366353,1.0
90,-342.229765,1.0
91,-279.872432,1.0
92,-235.240428,1.0
93,-199.5059,1.0
94,-109.792891,1.0
95,-152.710309,1.0
96,-196.663518,1.0
97,-240.474188,1.0
98,-233.603671,1.0
99,-193.896075,1.0
100,-200.399222,1.0
101,-157.206644,1.0
102,-244.705245,1.0
103,-124.673252,1.0
104,-139.466384,1.0
105,-306.546843,1.0
106,-179.856828,1.0
107,-224.10998,1.0
108,-477.840395,1.0
109,-299.128605,1.0
110,-91.935474,1.0
111,-372.439064,1.0
112,-356.903271,1.0
113,-148.078043,1.0
114,-228.412121,1.0
115,-120.611579,1.0
116,-150.566011,1.0
117,-145.09931,1.0
118,-185.709619,1.0
119,-411.883761,1.0
120,-141.297107,1.0
121,-248.137013,1.0
122,-165.104489,1.0
123,-153.127449,1.0
124,-260.143742,1.0
125,-264.061765,1.0
126,-456.06522,0.994164
127,-240.77024,0.988363
128,-157.221929,0.982595
129,-156.164355,0.976862
130,-57.617478,0.971161
131,-480.919264,0.965495
132,-152.312537,0.959861
133,-74.400455,0.954261
134,-219.613642,0.948694
135,-108.708236,0.943159
136,-87.500364,0.937656
137,-177.186037,0.932186
138,-171.144965,0.926748
139,-121.222241,0.921342
140,-302.655927,0.915968
141,-381.075917,0.910625
142,-500.572488,0.905313
143,-171.560391,0.900033
