Ep,Ep_r,epsilon
0,-183.329697,1.0
1,-474.05029,1.0
2,-137.268671,1.0
3,-162.138222,1.0
4,-157.103636,1.0
5,-456.21215,1.0
6,-219.657608,1.0
7,-148.909731,1.0
8,-288.240945,1.0
9,-173.760854,1.0
10,-126.294924,1.0
11,-109.779129,1.0
12,-270.235684,1.0
13,-161.772909,1.0
14,-167.866211,1.0
15,-246.203729,1.0
16,-217.857962,1.0
17,-299.886741,1.0
18,-256.151619,1.0
19,-445.057245,1.0
20,-159.120802,1.0
21,-240.41227,1.0
22,-342.679131,1.0
23,-371.960609,1.0
24,-233.176117,1.0
25,-191.66398,1.0
26,-135.790967,1.0
27,-255.065008,1.0
28,-216.126793,1.0
29,-132.297964,1.0
30,-28.202029,1.0
31,-202.687873,1.0
32,-159.290405,1.0
33,-175.744223,1.0
34,-17.929374,1.0
35,-187.0031,1.0
36,-350.33945,1.0
37,-184.506344,1.0
38,-336.454264,1.0
39,-132.70279,1.0
40,-111.662986,1.0
41,-204.702597,1.0
42,-368.909862,1.0
43,-378.247579,1.0
44,-311.307673,1.0
45,-196.916619,1.0
46,-277.817025,1.0
47,-205.705372,1.0
48,-74.595339,1.0
49,-330.790919,1.0
50,-143.523234,1.0
51,-192.01008,1.0
52,-322.96779,1.0
53,-176.504539,1.0
54,-431.726242,1.0
55,-366.160862,1.0
56,-289.423057,1.0
57,-146.938991,1.0
58,-187.570955,1.0
59,-143.885462,1.0
60,-189.209419,1.0
61,-332.873653,1.0
62,-414.979463,1.0
63,-164.481177,1.0
64,-55.221146,1.0
65,-343.615401,1.0
66,-238.836426,1.0
67,-87.701179,1.0
68,-143.552498,1.0
69,-188.018368,1.0
70,-139.625343,1.0
71,-153.512227,1.0
72,-274.396219,1.0
73,-155.416112,1.0
74,-273.187136,1.0
75,-157.021951,1.0
76,-153.349991,1.0
77,-122.002193,1.0
78,-62.376017,1.0
79,-464.872415,1.0
80,-112.088742,1.0
81,-86.954348,1.0
82,-127.171713,1.0
83,-358.022258,1.0
84,-164.75594,1.0
85,-473.001389,1.0
86,-165.363341,1.0
87,-79.131874,1.0
88,-327.209185,1.0
89,-377.35846,1.0
90,-136.487887,1.0
91,-189.185278,1.0
92,-137.110865,1.0
93,-1.14958,1.0
94,-183.075555,1.0
95,-128.344647,1.0
96,-140.319028,1.0
97,-152.192176,1.0
98,-96.518193,1.0
99,-147.128149,1.0
100,-143.131173,1.0
101,-154.880087,1.0
102,-23.036347,1.0
103,-123.011419,1.0
104,-195.464532,1.0
105,-184.404096,1.0
106,-168.698589,1.0
107,-322.594283,1.0
108,-150.032953,1.0
109,-220.863354,1.0
110,-281.77802,1.0
111,-344.495458,1.0
112,-193.236976,1.0
113,-134.258394,1.0
114,-453.67695,1.0
115,-421.449242,1.0
116,-129.157771,1.0
117,-457.850168,1.0
118,-252.0487,1.0
119,-265.254657,1.0
120,-288.181717,1.0
121,-228.869183,1.0
122,-260.841132,1.0
123,-352.404818,1.0
124,-251.720945,1.0
125,-482.69752,1.0
126,-391.080145,1.0
127,-145.204515,1.0
128,-140.079568,1.0
129,-152.714839,1.0
130,2.538684,1.0
131,-453.375457,1.0
132,-316.79142,1.0
133,-193.111657,1.0
134,-382.174846,0.994164
135,-178.738758,0.988363
136,-480.266398,0.982595
137,-145.914189,0.976862
138,-193.284358,0.971161
139,-137.980651,0.965495
140,-395.251017,0.959861
141,-190.798409,0.954261
142,-108.904558,0.948694
143,-138.286489,0.943159
144,-144.715031,0.937656
145,-320.441617,0.932186
146,-118.636628,0.926748
147,-337.595926,0.921342
148,-347.321203,0.915968
149,-145.11525,0.910625
150,-441.253404,0.905313
151,-167.522591,0.900033
152,-374.049368,0.894783
153,-262.682289,0.889565
154,-299.45662,0.884377
155,-126.845351,0.879219
