Ep,Ep_r
962,-193.89
963,-339.8
964,-145.6
965,-210.94
966,-175.72
967,-261.42
968,-248.53
969,-271.87
970,-141.84
971,-227.98
972,-168.95
973,-122.76
974,-167.9
975,-223.14
976,-47.62
977,-227.45
978,-161.09
979,-144.94
980,-191.05
981,-23.19
982,-164.37
983,-184.28
984,-154.22
985,-126.2
986,-147.0
987,-192.88
988,-217.42
989,-172.83
990,-272.03
991,-190.14
992,-126.43
993,-257.57
994,-278.52
995,-33.0
996,-135.09
997,-340.54
998,-172.71
999,-186.46
1000,-173.69
1001,-256.53
1002,-38.55
1003,-217.71
1004,-143.82
1005,-209.38
1006,-130.65
1007,-227.74
1008,-167.51
1009,-180.35
1010,-29.03
1011,-177.62
1012,-183.85
1013,-151.74
1014,-310.58
1015,-112.8
1016,-194.85
1017,-156.88
1018,-284.04
1019,-159.19
1020,-185.45
1021,-146.04
1022,-170.42
1023,-113.69
1024,-223.77
1025,-355.06
1026,-233.17
1027,-120.71
1028,-212.26
1029,-195.62
1030,-253.12
1031,-179.74
1032,-424.0
1033,-178.76
1034,-349.4
1035,-381.69
1036,-156.05
1037,-170.37
1038,-240.88
1039,-230.17
1040,-117.71
1041,-283.1
1042,-298.5
1043,-231.31
1044,-157.51
1045,-148.22
1046,-224.59
1047,-189.37
1048,-237.61
1049,-270.69
1050,-124.78
1051,-182.07
1052,-191.54
1053,-332.53
1054,-284.97
1055,-219.81
1056,-206.26
1057,-230.37
1058,-145.94
1059,-413.02
1060,-174.99
1061,-161.57
1062,-181.49
1063,-191.88
1064,-149.76
1065,-168.25
1066,-184.66
1067,-385.25
1068,-130.78
1069,-135.13
1070,-244.2
1071,-192.25
1072,-327.2
1073,-323.48
1074,-242.91
1075,-164.12
1076,-172.01
1077,-172.74
1078,-177.76
1079,-195.36
1080,-179.47
1081,-213.43
1082,-238.87
1083,-177.05
1084,-329.38
1085,-163.35
1086,-48.4
1087,-137.12
1088,-131.22
1089,-138.28
1090,-167.79
1091,-180.33
1092,-145.94
1093,-235.22
1094,-72.07
1095,-123.45
1096,-318.16
1097,-166.94
1098,-155.9
1099,-145.35
