Ep,Ep_r
496,-349.87
497,-173.38
498,-167.56
499,-160.91
500,-86.17
501,-222.31
502,-179.82
503,-301.31
504,-154.73
505,-111.42
506,-195.21
507,-167.46
508,-116.32
509,-147.95
510,-259.52
511,-282.55
512,34.91
513,-203.54
514,-187.61
515,-146.22
516,-169.08
517,-170.59
518,-142.99
519,-341.46
520,-187.4
521,-376.66
522,-181.19
523,-154.62
524,-186.78
525,-158.56
526,-190.26
527,-251.67
528,-44.95
529,-147.62
530,-164.48
531,-179.13
532,-133.88
533,-158.6
534,-441.36
535,-426.48
536,-160.54
537,-124.85
538,-411.17
539,-138.51
540,-191.37
541,-133.18
542,-241.11
543,-189.66
544,-160.34
545,-90.44
546,-149.85
547,-312.16
548,-406.09
549,-245.18
550,-117.78
551,-191.7
552,-141.72
553,-170.01
554,-149.37
555,-124.01
556,-250.19
557,-151.14
558,-136.77
559,-257.47
560,-160.9
561,-165.52
562,-187.01
563,-157.64
564,-264.31
565,-184.88
566,-210.96
567,-174.41
568,-195.64
569,-388.43
570,-133.96
571,-175.23
572,-267.02
573,-149.91
574,-171.58
575,-229.22
576,-114.98
577,-412.62
578,-158.38
579,-315.52
580,-181.01
581,-166.84
582,-196.49
583,-229.91
584,-132.3
585,-173.08
586,-176.76
587,-161.11
588,-302.55
589,-252.43
590,-146.66
591,-412.12
592,-131.39
593,-166.27
594,-128.59
595,-384.96
596,-165.37
597,-205.62
598,-200.96
599,-182.33
600,-260.03
601,-130.6
602,-175.39
603,-152.33
604,-17.74
605,-121.37
606,-224.49
607,-121.32
608,-189.88
609,-156.16
610,-130.16
611,-148.86
612,-188.72
613,-293.85
614,-234.94
615,-238.11
616,-433.45
617,-188.75
618,-164.86
619,-146.22
620,-166.06
621,-52.5
622,-321.42
623,-250.99
624,-167.21
625,-190.94
626,-391.3
627,-148.08
628,-233.35
629,-196.72
630,-337.42
631,-167.5
632,-122.37
633,-157.03
634,-316.65
635,-145.55
636,-282.36
637,-157.61
638,-122.05
639,-264.29
640,-136.52
641,-154.84
642,-354.29
643,-335.94
644,-264.59
645,-386.6
646,-172.87
647,-237.69
648,-166.03
649,-145.15
650,-308.4
651,-171.97
652,-209.96
653,-272.95
654,-128.03
655,-113.78
656,-48.17
657,-155.33
658,-159.95
659,-476.9
660,-193.57
661,-144.76
662,-150.15
663,-142.83
664,-177.73
665,-95.58
666,-235.33
667,-90.77
668,-378.39
669,-125.25
670,-248.44
671,-309.79
672,-172.27
673,-169.28
674,-246.41
675,-200.53
676,-152.58
677,-192.88
678,-174.69
679,-168.44
680,-173.79
681,-313.55
682,-123.98
683,-345.66
684,-163.54
685,-144.67
686,-196.89
687,-181.25
688,-182.33
689,-165.79
690,-311.23
691,-162.12
692,-134.39
693,-31.17
694,-273.58
695,-195.85
696,-177.54
697,-187.59
698,-48.02
699,-271.8
700,-391.45
701,-153.66
702,-165.25
703,-280.0
704,-214.18
705,-180.76
706,-184.55
707,-249.08
708,-272.3
709,-156.03
710,-186.38
711,-149.77
712,-131.45
713,-160.16
714,-152.85
715,-64.93
716,-198.31
717,-108.8
718,-255.93
719,-254.28
720,-148.71
721,-152.54
722,-180.27
723,-184.59
724,-201.94
725,-156.16
726,-161.37
727,-247.38
728,-295.46
729,-169.71
730,-205.0
731,-242.97
732,-169.93
733,-133.56
734,-168.84
735,-184.78
736,-407.86
737,-147.98
738,-246.96
739,-111.72
740,-290.12
741,-134.07
742,-194.48
743,-309.78
744,-193.58
745,-167.11
746,-292.82
747,-200.43
748,-406.29
749,-357.94
750,-179.71
751,-155.65
752,-218.42
753,-197.66
754,-50.51
755,-213.31
756,-298.56
757,-164.26
758,-132.35
759,-136.93
760,-331.83
761,-222.51
762,-130.79
763,-148.0
764,-304.52
765,-124.5
766,-197.72
767,-145.48
768,-275.23
769,-68.31
770,-17.35
771,-187.32
772,-132.88
773,-184.16
774,-125.11
775,-123.22
776,-196.09
777,-184.03
778,-37.49
779,-221.08
780,-459.29
781,-169.82
782,-268.29
783,-148.22
784,-252.92
785,-178.19
786,-143.88
787,-287.17
788,-163.59
789,-426.33
790,-176.14
791,-148.76
792,-185.49
793,-178.46
794,-175.92
795,-213.99
796,-158.93
797,-249.27
798,-177.83
799,-237.9
800,-214.92
801,-162.18
802,-252.83
803,-226.31
804,-201.47
805,-486.79
806,-46.66
807,-296.04
808,-187.31
809,-161.73
810,-139.42
811,-167.66
812,-283.38
813,-148.43
814,-432.94
815,-189.92
816,-179.65
817,-146.53
818,-196.46
819,-186.81
820,-154.6
821,-224.54
822,-145.04
823,-279.83
824,-424.55
825,-271.11
826,-208.33
827,-297.56
828,-165.3
829,-166.83
830,-291.21
831,-171.45
832,-167.94
833,-224.88
834,-164.43
835,-347.31
836,-39.1
837,-219.08
838,-179.8
839,-192.76
840,-275.3
841,-210.03
842,-217.96
843,-248.12
844,-155.28
845,-168.31
846,-170.69
847,-194.75
848,-208.17
849,-182.09
850,-143.24
851,-190.68
852,-155.77
853,-183.1
854,-252.77
855,-220.35
856,-202.08
857,-144.0
858,-393.56
859,-256.98
860,-249.89
861,-151.38
862,-184.8
863,-208.21
864,-197.89
865,-154.92
866,-145.04
867,-228.27
868,-290.62
869,-167.13
870,-169.04
871,-155.1
872,-179.1
873,-176.87
874,-172.05
875,-290.51
876,-161.59
877,-165.95
878,-132.66
879,-157.53
880,-131.91
881,-142.73
882,-143.97
883,-219.25
884,-148.47
885,-133.44
886,-146.66
887,-136.59
888,-155.51
889,-129.51
890,-267.84
891,-278.76
892,-250.82
893,-168.83
894,-142.09
895,-156.02
896,-163.76
897,-174.93
898,-158.23
899,-250.85
900,-71.58
901,-179.21
902,-240.72
903,-136.88
904,-126.12
905,-166.26
906,-325.49
907,-257.89
908,-140.34
909,-172.6
910,-206.0
911,-330.95
912,-299.36
913,-342.96
914,-318.95
915,-160.48
916,-153.71
917,-255.41
918,-141.62
919,-189.27
920,-147.46
921,-227.96
922,-176.86
923,-193.97
924,-128.15
925,-231.08
926,-142.86
927,-225.89
928,-224.86
929,-148.47
930,-202.81
931,-148.15
932,-134.07
933,-216.28
934,-177.31
935,-178.95
936,-166.49
937,-153.37
938,-203.35
939,-191.48
940,-182.96
941,-187.18
942,-145.73
943,-402.14
944,-208.78
945,-182.24
946,-90.53
947,-163.68
948,-164.81
949,-47.61
950,-159.58
951,-150.56
952,-145.08
953,-207.42
954,-230.57
955,-243.35
956,-150.58
957,-174.68
958,-246.34
959,-169.82
960,-148.86
961,-141.66
962,-128.95
963,-172.1
964,-148.86
965,-309.6
966,-216.28
967,-200.37
968,-231.95
969,-127.59
970,-318.89
971,-202.44
972,-186.37
973,-166.27
974,-210.65
975,-159.79
976,-163.36
977,-211.63
978,-185.97
979,-236.75
980,-218.52
981,-208.54
982,-166.11
983,-247.96
984,-155.81
985,-194.14
986,-393.15
987,-152.1
988,-146.11
989,-85.91
990,-168.9
991,-319.78
992,-124.58
993,-159.07
994,-378.37
995,-151.32
996,-46.54
997,-179.98
998,-145.75
999,-155.94
1000,-129.4
1001,-283.08
1002,-163.75
1003,-206.21
1004,-161.26
1005,-122.2
1006,-403.55
1007,-158.87
1008,-198.77
1009,-260.72
1010,-251.03
1011,-208.47
1012,-360.6
1013,-233.23
1014,-24.81
1015,-302.67
1016,-133.77
1017,-202.17
1018,-189.25
1019,-163.72
1020,-170.57
1021,-439.8
1022,-24.18
1023,-371.27
1024,-176.48
1025,-155.04
1026,-174.95
1027,-202.98
1028,-69.7
1029,-175.16
1030,-157.7
1031,-207.48
1032,-156.38
1033,-150.57
1034,-157.41
1035,-188.2
1036,-275.42
1037,-190.83
1038,-201.86
1039,-140.98
1040,-148.65
1041,-339.03
1042,-112.62
1043,-463.29
1044,-322.45
1045,-186.47
1046,-40.78
1047,-117.42
1048,-272.62
1049,-247.03
1050,-219.07
1051,-146.31
1052,-182.07
1053,-137.42
1054,-196.17
1055,-197.28
1056,-185.37
1057,-141.61
1058,-357.59
1059,-182.49
1060,-159.19
1061,-192.8
1062,-157.96
1063,-167.32
1064,-174.91
1065,-195.47
1066,-163.92
1067,-140.24
1068,-379.44
1069,-177.93
1070,-126.18
1071,-134.7
1072,-380.44
1073,-151.02
1074,-163.52
1075,-191.18
1076,-145.1
1077,-187.94
1078,-178.2
1079,-183.9
1080,-192.61
1081,-140.79
1082,-170.0
1083,-126.4
1084,-154.16
1085,-132.85
1086,-140.76
1087,-178.47
1088,-141.03
1089,-405.72
1090,-144.67
1091,-303.97
1092,-190.04
1093,-158.93
1094,-236.74
1095,-152.14
1096,-198.15
1097,-241.67
1098,-152.45
1099,-230.21
1100,-42.56
1101,-154.05
1102,-139.29
1103,-489.38
1104,-269.73
1105,-270.97
1106,-184.28
1107,-183.88
1108,-152.01
1109,-525.39
1110,-289.69
1111,-161.85
1112,-270.44
1113,-136.6
1114,-61.1
1115,-352.62
1116,-148.45
1117,-137.11
1118,-227.52
1119,-256.09
1120,-221.5
1121,-233.87
1122,-249.86
1123,-196.93
1124,-174.05
1125,-342.66
1126,-170.19
1127,-309.67
1128,-338.43
1129,-155.57
1130,-297.43
1131,-177.46
1132,-191.33
1133,-179.78
1134,-169.66
1135,-153.08
1136,14.7
1137,-237.21
1138,-121.26
1139,-192.24
1140,-126.14
1141,-177.13
1142,-144.74
1143,-166.93
1144,-150.15
1145,-232.17
1146,-143.88
1147,-351.43
1148,-220.15
1149,-245.12
1150,-329.1
1151,-165.84
1152,-147.23
1153,-148.28
1154,-171.23
1155,-164.1
1156,-274.3
1157,-167.21
1158,-156.31
1159,-226.79
1160,-70.38
1161,-150.13
1162,-162.08
1163,-163.46
1164,-199.61
1165,-313.85
1166,-170.06
1167,-286.76
1168,-263.65
1169,-200.6
1170,-134.44
1171,-157.65
1172,-157.42
1173,-370.57
1174,-186.01
1175,-161.82
1176,-115.04
1177,-172.07
1178,-196.01
1179,-148.4
1180,-179.48
1181,-138.73
1182,-142.91
1183,-225.66
1184,-190.38
1185,-121.37
1186,-154.22
1187,-240.47
1188,-65.27
1189,-269.22
1190,-47.21
1191,-170.12
1192,-172.78
1193,-158.94
1194,-29.21
1195,-193.96
1196,-189.32
1197,-202.6
1198,-161.85
1199,-171.28
1200,-152.58
1201,-228.31
1202,-180.0
1203,-215.19
1204,-266.38
1205,-219.2
1206,-76.46
1207,-226.34
1208,-187.97
1209,-192.37
1210,-153.24
1211,-149.22
1212,-178.79
1213,-162.64
1214,-161.09
1215,-159.54
1216,-165.77
1217,-130.36
1218,-187.0
1219,-163.96
1220,-220.56
1221,-228.87
1222,-226.26
1223,-206.82
1224,-148.26
1225,-36.91
1226,-179.97
1227,-217.14
1228,-169.18
1229,-152.99
1230,-243.8
1231,-208.22
1232,-200.05
1233,-206.91
1234,-186.53
1235,-166.19
1236,-193.06
1237,-156.6
1238,-150.52
1239,-309.26
1240,-396.31
1241,-237.74
1242,-323.76
1243,-150.14
1244,-129.78
1245,-158.37
1246,-131.44
1247,-150.59
1248,-131.63
1249,-96.44
1250,-267.29
1251,-165.7
1252,-174.89
1253,-203.59
1254,-302.65
1255,-264.94
1256,-133.89
1257,-164.11
1258,-246.49
1259,-323.62
1260,-179.42
1261,-189.54
1262,-257.2
1263,-307.35
1264,-114.03
1265,-147.75
1266,-284.17
1267,-202.84
1268,-191.51
1269,-196.99
1270,-171.99
1271,-243.1
1272,-224.23
1273,-162.94
1274,-185.56
1275,-135.96
1276,-147.48
1277,-127.73
1278,-137.17
1279,-283.66
1280,-173.54
1281,-263.42
1282,-183.82
1283,-198.32
1284,-169.68
1285,-164.31
1286,-185.05
1287,-173.26
1288,-209.73
1289,-147.25
1290,-191.52
1291,-138.6
1292,-424.3
1293,-186.34
1294,-160.89
1295,-160.99
1296,-149.25
1297,-142.11
1298,-230.84
1299,-224.09
1300,-292.73
1301,-200.09
1302,-155.32
1303,-276.17
1304,-170.29
1305,-228.9
1306,-142.92
1307,-196.49
1308,-291.55
1309,-251.75
1310,-150.17
1311,-211.85
1312,-242.48
1313,-180.72
1314,-8.25
1315,-143.63
1316,-228.33
1317,-119.98
1318,-174.51
1319,-187.42
1320,-407.62
1321,-28.7
1322,-207.99
1323,-174.06
1324,-135.29
1325,-149.4
1326,-137.45
1327,-161.69
1328,-150.23
1329,-253.18
1330,-143.93
1331,-194.74
1332,-176.02
1333,-174.77
1334,-181.86
1335,-208.12
1336,-332.5
1337,-169.01
1338,-206.49
1339,-152.2
1340,-137.81
1341,-171.94
1342,-74.13
1343,-202.68
1344,-87.41
1345,-130.21
1346,-248.38
1347,-369.98
1348,-275.14
1349,-59.3
1350,-125.54
1351,-167.7
1352,-164.05
1353,-186.89
1354,-127.9
1355,-62.54
1356,-186.09
1357,-176.86
1358,-152.84
1359,-167.79
1360,-199.68
1361,-199.08
1362,-207.83
1363,-110.77
1364,-139.35
1365,-156.91
1366,-218.32
1367,-156.45
1368,-143.52
1369,-182.78
1370,-437.29
1371,-183.3
1372,-195.14
1373,-162.03
1374,-154.23
1375,-128.12
1376,-232.67
1377,-215.71
1378,-65.0
1379,-166.76
1380,-137.56
1381,-154.02
1382,-64.37
1383,-187.68
1384,-151.87
1385,-152.83
1386,-209.21
1387,-109.19
1388,-181.78
1389,-178.12
1390,-155.44
1391,-191.57
1392,-75.56
1393,-194.93
1394,-149.93
1395,-252.02
1396,-196.49
1397,-275.79
1398,-372.31
1399,-136.36
1400,-144.61
1401,-0.76
1402,-199.48
1403,-171.16
1404,-180.59
1405,-90.39
1406,-265.82
1407,-123.32
1408,-152.64
1409,-190.01
1410,-152.57
1411,-314.74
1412,-94.99
1413,-276.98
1414,-189.72
1415,-130.12
1416,-218.29
1417,-348.71
1418,-193.52
1419,-214.88
1420,-255.69
1421,-380.41
1422,-359.59
1423,-17.82
1424,-186.42
1425,-190.68
1426,-124.26
1427,-200.03
1428,-189.34
1429,-193.35
1430,-223.15
1431,-138.12
1432,-313.84
1433,-224.58
1434,-140.26
1435,-173.8
1436,-157.23
1437,-185.8
1438,-158.74
1439,-169.65
1440,-141.54
1441,-410.9
1442,-176.55
1443,-196.58
1444,-186.18
1445,-157.02
1446,-195.32
1447,-523.05
1448,-97.52
1449,-224.17
1450,-189.94
1451,-161.18
1452,-176.7
1453,-150.86
1454,-173.78
1455,-210.4
1456,-148.13
1457,-171.33
1458,-168.24
1459,-148.87
1460,-208.31
1461,-145.56
1462,-137.38
1463,-197.3
1464,-137.09
1465,-278.72
1466,-151.96
1467,-126.64
1468,-149.39
1469,-125.58
1470,-172.05
1471,-196.48
1472,-345.89
1473,-173.37
1474,-172.05
1475,-217.23
1476,-173.92
1477,-24.57
1478,-249.86
1479,-159.77
1480,-37.96
1481,-189.13
1482,-524.71
1483,-262.83
1484,-179.24
1485,-142.53
1486,-207.36
1487,-203.65
1488,-192.18
1489,-152.28
1490,-164.45
1491,-283.63
1492,-206.9
1493,-202.43
1494,-191.74
1495,-203.55
1496,-158.03
1497,-125.65
1498,-163.27
1499,-342.05
1500,-129.46
1501,-163.38
1502,-284.41
1503,-333.33
1504,-338.66
1505,-46.45
1506,-176.25
1507,-73.93
1508,-313.71
1509,-159.63
1510,-168.32
1511,-222.5
1512,-284.21
1513,-195.19
1514,-147.02
1515,-227.52
1516,-151.51
1517,-171.89
1518,-199.5
1519,-205.08
1520,-223.41
1521,-156.56
1522,-169.13
1523,-279.41
1524,-172.13
1525,-169.45
1526,-181.18
1527,-256.0
1528,-36.43
1529,-189.95
1530,-455.14
1531,-147.51
1532,-127.41
1533,-183.97
1534,-378.66
1535,-200.98
1536,-203.54
1537,-264.73
1538,-178.54
1539,-188.53
1540,-131.21
1541,-168.82
1542,-136.65
1543,-197.11
1544,-136.77
1545,-287.3
1546,-199.18
1547,-166.16
1548,-54.83
1549,-168.32
1550,-156.68
1551,-177.36
1552,-160.43
1553,-152.13
1554,-180.74
1555,-156.11
1556,-161.83
1557,-177.85
1558,-186.12
1559,-154.68
1560,-175.16
1561,-164.64
1562,-272.03
1563,-196.32
1564,-140.61
1565,-178.3
1566,-177.23
1567,-190.06
1568,-392.85
1569,-151.49
1570,-240.23
1571,-189.69
1572,-199.99
1573,-174.77
1574,-182.82
1575,-176.13
1576,-179.39
1577,-19.75
1578,-162.74
1579,-348.85
1580,-172.59
1581,-175.83
1582,-148.2
1583,-170.53
1584,-145.48
1585,-197.61
1586,-188.07
1587,-167.42
1588,-228.61
1589,-178.93
1590,-210.8
1591,-153.1
1592,-170.52
1593,-178.53
1594,-199.79
1595,-190.98
1596,-164.61
1597,-125.19
1598,-169.67
1599,-176.39
1600,-320.52
1601,-186.33
1602,-210.66
1603,-243.3
1604,-159.6
1605,-154.95
1606,-154.06
1607,-164.77
1608,-219.56
1609,-261.78
1610,-152.78
1611,-258.86
1612,-194.14
1613,-143.42
1614,-155.22
1615,-56.33
1616,-226.38
1617,-124.1
1618,-162.34
1619,-183.98
1620,-168.94
1621,-86.2
1622,-94.62
1623,-179.84
1624,-160.91
1625,-213.43
1626,-224.67
1627,-157.41
1628,-171.06
1629,-184.81
1630,-245.14
1631,-171.56
1632,-141.08
1633,-253.22
1634,-186.2
1635,-111.44
1636,-260.22
1637,-177.68
1638,-152.62
1639,-143.91
1640,-254.28
1641,-163.92
1642,-157.64
1643,-174.83
1644,-161.21
1645,-33.39
1646,-145.12
1647,-286.08
1648,-203.52
1649,-116.98
1650,-163.79
1651,-196.62
1652,-191.85
1653,-382.06
1654,-203.83
1655,-235.37
1656,-294.88
1657,-159.12
1658,-151.68
1659,-211.45
1660,-174.85
1661,-200.01
1662,-212.56
1663,-212.17
1664,-196.07
1665,-67.79
1666,-165.97
1667,-187.55
1668,-254.66
1669,-149.62
1670,-220.83
1671,-225.83
1672,-156.34
1673,-216.87
1674,-174.03
1675,-143.52
1676,-150.78
1677,-168.68
1678,-166.72
1679,-163.9
1680,-208.92
1681,-181.76
1682,-166.01
1683,-255.77
1684,-308.55
1685,-160.8
1686,-149.15
1687,-213.01
1688,-277.97
1689,-143.68
1690,-163.04
1691,-178.43
1692,-150.3
1693,-246.75
1694,-16.95
1695,-188.75
1696,-181.09
1697,-65.57
1698,-31.96
1699,-155.37
1700,-191.82
1701,-171.21
1702,-209.26
1703,-196.61
1704,-154.87
1705,-193.85
1706,-214.62
1707,-184.54
1708,-276.43
1709,-175.3
1710,-200.06
1711,-200.43
1712,-220.06
1713,-193.52
1714,-128.01
1715,-167.65
1716,-177.13
1717,-172.63
1718,-172.7
1719,-223.93
1720,-232.23
1721,-199.06
1722,-338.88
1723,-153.79
1724,-162.78
1725,-236.38
1726,-168.11
1727,-54.51
1728,-213.86
1729,-173.6
1730,-174.9
1731,-115.77
1732,-166.54
1733,-235.34
1734,-46.06
1735,-155.67
1736,-168.9
1737,-177.68
1738,-223.1
1739,-179.59
1740,-157.11
1741,-384.53
1742,-182.41
1743,-170.67
1744,-192.0
1745,-170.1
1746,-141.01
1747,-178.45
1748,-162.74
1749,-183.31
1750,-124.49
1751,-187.0
1752,-157.19
1753,-269.65
1754,-132.23
1755,-218.61
1756,-186.54
1757,-133.81
1758,-198.4
1759,-201.6
1760,-164.43
1761,-186.78
1762,-156.95
1763,-169.42
1764,-224.82
1765,-189.98
1766,-235.75
1767,-189.84
1768,-178.41
1769,-208.23
1770,-162.46
1771,-245.04
1772,-260.93
1773,-149.71
1774,-168.44
1775,-164.47
1776,-157.64
1777,-155.81
1778,-201.54
1779,-191.01
1780,-191.37
1781,-292.21
1782,-161.85
1783,-250.26
1784,-142.53
1785,-211.74
1786,-161.93
1787,-373.36
1788,-264.23
1789,-177.94
1790,-175.5
1791,-160.97
1792,-38.03
1793,-166.15
1794,-163.98
1795,-219.44
1796,-155.33
1797,-218.76
1798,-182.6
1799,-296.54
1800,-119.54
1801,-183.47
1802,-166.67
1803,-204.35
1804,-344.64
1805,-193.04
1806,-182.39
1807,-205.16
1808,-136.61
1809,-213.34
1810,-212.4
1811,-130.41
1812,-181.95
1813,-379.66
1814,-173.75
1815,-187.88
1816,-164.55
1817,-31.6
1818,-258.95
1819,-199.6
1820,-109.89
1821,-166.38
1822,-225.96
1823,-147.28
1824,-190.87
1825,-224.14
1826,-86.71
1827,-120.52
1828,-150.02
1829,-187.02
1830,-209.85
1831,-165.85
1832,-359.65
1833,-164.77
1834,-162.25
1835,-282.23
1836,-230.54
1837,-81.07
1838,-204.64
1839,-137.42
1840,-194.58
1841,-61.19
1842,-19.48
1843,-201.93
1844,-140.51
1845,-173.91
1846,-177.02
1847,-188.66
1848,-273.46
1849,-169.53
1850,-212.44
1851,-390.21
1852,-277.89
1853,-265.86
1854,-226.75
1855,-188.2
1856,-183.59
1857,-216.39
1858,-196.51
1859,-150.32
1860,-164.23
1861,-152.54
1862,-221.47
1863,-294.01
1864,-163.45
1865,-189.96
1866,-96.82
1867,-237.11
1868,-134.75
1869,-200.23
1870,-297.89
1871,-152.92
