Ep,Ep_r,epsilon
0,-66.726557,1.0
1,-163.690784,1.0
2,-380.243003,1.0
3,-305.160263,1.0
4,-258.492218,1.0
5,-219.363266,1.0
6,-134.838682,1.0
7,-231.283436,1.0
8,-367.15163,1.0
9,-150.187864,1.0
10,-170.727434,1.0
11,-255.989121,1.0
12,-226.03192,1.0
13,-540.373604,1.0
14,-125.359424,1.0
15,-118.90849,1.0
16,-344.56135,1.0
17,-548.177106,1.0
18,-262.290753,1.0
19,-122.503161,1.0
20,-305.335736,1.0
21,-211.174634,1.0
22,-303.481816,1.0
23,-165.553103,1.0
24,-387.774726,1.0
25,-199.588905,1.0
26,-135.231557,1.0
27,-16.891712,1.0
28,-303.726962,1.0
29,-267.742405,1.0
30,-249.312002,1.0
31,-136.264531,1.0
32,-86.406823,1.0
33,-153.641211,1.0
34,-354.138232,1.0
35,-143.49965,1.0
36,-145.697095,1.0
37,-182.511378,1.0
38,-138.221704,1.0
39,-163.623482,1.0
40,-337.528881,1.0
41,-188.101773,1.0
42,-180.231189,1.0
43,-247.404961,1.0
44,-129.090204,1.0
45,-198.19662,1.0
46,-200.886255,1.0
47,-257.984131,1.0
48,-272.564544,1.0
49,-209.020808,1.0
50,-97.013581,1.0
51,-314.24029,1.0
52,-140.991535,1.0
53,-138.614568,1.0
54,-290.123338,1.0
55,-45.421823,1.0
56,-147.919223,1.0
57,-213.848235,1.0
58,-390.027439,1.0
59,-191.095964,1.0
60,-425.925973,1.0
61,-270.584873,1.0
62,-179.15344,1.0
63,-448.857063,1.0
64,-409.733174,1.0
65,-164.318444,1.0
66,-226.613285,1.0
67,-419.804642,1.0
68,-247.665222,1.0
69,-224.850569,1.0
70,-146.29906,1.0
71,-176.928729,1.0
72,-409.831112,1.0
73,-216.195191,1.0
74,-381.538541,1.0
75,-528.977704,1.0
76,-307.00524,1.0
77,-147.919375,1.0
78,-187.409717,1.0
79,-54.291432,1.0
80,-210.886266,1.0
81,-172.107011,1.0
82,-102.930777,1.0
83,-104.1465,1.0
84,-160.359767,1.0
85,-108.730649,1.0
86,-141.582627,1.0
87,-207.381513,1.0
88,-368.810373,1.0
89,-155.488484,1.0
90,-299.917185,1.0
91,-175.593797,1.0
92,-166.531925,1.0
93,-354.938144,1.0
94,-407.393741,1.0
95,-184.479326,1.0
96,-328.900431,1.0
97,-238.784957,1.0
98,-24.186944,1.0
99,-159.84767,1.0
100,-475.96915,1.0
101,-255.887372,1.0
102,-438.880815,1.0
103,-320.674168,1.0
104,-120.017515,1.0
105,-189.328939,1.0
106,-138.27666,1.0
107,-223.960099,1.0
108,-323.505785,1.0
109,-253.930185,1.0
110,-194.892198,1.0
111,-308.295215,1.0
112,-225.520946,1.0
113,-318.84248,1.0
114,-165.804165,1.0
115,-274.124246,1.0
116,-357.228327,1.0
117,-186.211993,1.0
118,-62.089867,1.0
119,-112.710395,1.0
120,-288.813439,1.0
121,-381.570234,1.0
122,-378.907177,1.0
123,-332.751912,1.0
124,-153.260742,1.0
125,-178.532012,1.0
126,-193.078485,1.0
127,-165.826407,1.0
128,-197.57852,1.0
129,-143.411975,1.0
130,-159.939028,1.0
131,-105.526252,1.0
132,-150.2598,0.994164
133,-210.967648,0.988363
134,-109.486246,0.982595
135,-219.871923,0.976862
136,-95.716876,0.971161
137,-246.39006,0.965495
138,-218.274546,0.959861
139,-162.231471,0.954261
140,-210.852495,0.948694
141,-199.747512,0.943159
142,-213.626806,0.937656
143,-71.711612,0.932186
144,-116.931314,0.926748
145,-193.559786,0.921342
146,-167.955427,0.915968
147,-170.615988,0.910625
148,-136.402442,0.905313
149,-120.847808,0.900033
150,-58.458439,0.894783
151,-118.135531,0.889565
152,-162.154189,0.884377
153,-132.50934,0.879219
154,-150.058112,0.874092
155,-170.96416,0.868994
156,-135.45014,0.863927
157,-112.456928,0.858889
158,-219.65262,0.853881
159,-24.722654,0.848902
160,-57.476577,0.843953
161,-127.847135,0.839032
162,-140.246189,0.834141
163,-103.984094,0.829278
164,-303.847932,0.824443
165,-122.10217,0.819637
166,-13.591466,0.814859
167,-272.375508,0.810109
168,-242.447433,0.805387
169,-168.292218,0.800693
170,-420.18356,0.796026
171,-103.713027,0.791387
172,-378.633964,0.786774
173,-118.94672,0.782189
174,-391.81539,0.777631
175,-140.229058,0.773099
176,-115.295699,0.768594
177,-370.455352,0.764116
178,-212.273398,0.759664
179,-225.153443,0.755237
180,-278.324025,0.750837
181,-140.140148,0.746463
182,-98.641487,0.742114
183,-90.544723,0.737791
184,-126.985844,0.733493
185,-74.41757,0.72922
186,-126.651369,0.724973
187,-114.779516,0.72075
188,-132.217487,0.716552
189,-140.139352,0.712379
190,-331.063812,0.70823
191,-140.821718,0.704105
192,-175.130292,0.700005
193,-144.750707,0.695929
194,-162.120883,0.691876
195,-375.915795,0.687848
196,-136.81273,0.683843
197,-123.300642,0.679861
198,-60.20707,0.675903
199,-84.365178,0.671968
200,-96.683968,0.668057
201,-219.409115,0.664168
202,-172.006861,0.660302
203,-137.390935,0.656458
204,-122.09066,0.652637
205,-145.7841,0.648839
206,-128.726113,0.645063
207,-92.795193,0.641309
208,-435.278761,0.637577
209,-154.791129,0.633867
210,-106.431288,0.630178
211,-200.150574,0.626512
212,-133.122972,0.622866
213,-107.50708,0.619242
214,-42.81954,0.61564
215,-208.112838,0.612058
216,-103.311993,0.608498
217,-115.304264,0.604958
218,-169.017832,0.60144
219,-74.545356,0.597941
220,-49.228713,0.594464
221,-78.741863,0.591007
222,-86.574454,0.58757
223,-74.564545,0.584153
224,-128.031833,0.580756
225,-112.526176,0.577379
226,-126.397985,0.574022
227,-175.651425,0.570685
228,-127.309144,0.567367
229,-92.250434,0.564069
230,-131.969226,0.56079
231,-161.656421,0.55753
232,-173.768846,0.554289
233,-112.844172,0.551068
234,-162.164326,0.547865
235,-151.693668,0.544681
236,-47.889371,0.541516
237,-146.851516,0.538369
238,-39.026083,0.535241
239,-141.883742,0.532131
240,-29.069292,0.529039
241,-79.932485,0.525966
242,-78.106673,0.52291
243,-109.135107,0.519872
244,-56.757916,0.516853
245,-100.71659,0.513851
246,-85.403786,0.510866
247,-89.345584,0.507899
248,-74.683592,0.50495
249,-114.229856,0.502017
250,-75.732013,0.499102
251,-165.259428,0.496204
252,-81.361096,0.493323
253,-37.206877,0.490459
254,-209.078167,0.487612
255,-103.425471,0.484782
256,-115.357907,0.481968
257,-45.919004,0.47917
258,-166.871492,0.476389
259,-92.496526,0.473624
260,-89.428776,0.470876
261,-133.844418,0.468143
262,-77.578273,0.465427
263,-71.039513,0.462727
264,-82.902739,0.460042
265,-105.706202,0.457373
266,-89.075037,0.45472
267,-82.962547,0.452082
268,-52.6329,0.44946
269,-112.019535,0.446853
270,-88.338001,0.444262
271,-131.890149,0.441686
272,-56.827617,0.439124
273,-27.853888,0.436578
274,-54.610905,0.434047
275,-97.730898,0.431531
276,-98.650645,0.429029
277,-87.015636,0.426542
278,-66.780587,0.42407
279,-58.49695,0.421612
280,-147.697805,0.419168
281,-9.017984,0.416739
282,-253.117596,0.414324
283,-264.71975,0.411923
284,-59.030041,0.409537
285,-163.812124,0.407164
286,-126.806829,0.404805
287,-65.278645,0.402461
288,-67.254266,0.400129
289,-121.447887,0.397812
290,-78.755429,0.395508
291,-75.423009,0.393218
292,-105.113593,0.390941
293,-212.270012,0.388677
294,-10.017288,0.386427
295,-22.576804,0.38419
296,-142.840657,0.381966
297,-188.109791,0.379755
298,-109.294947,0.377557
299,-59.955722,0.375372
300,-60.611785,0.3732
301,-132.312315,0.37104
302,-38.221718,0.368893
303,-257.026505,0.366759
304,-120.323667,0.364637
305,-369.857782,0.362528
306,-298.95126,0.360431
307,-84.877806,0.358346
308,16.051667,0.356274
309,-166.362362,0.354214
310,-21.618094,0.352165
311,-150.439392,0.350129
312,-204.638996,0.348105
313,-48.374518,0.346093
314,-245.121627,0.344092
315,-25.955038,0.342103
316,-93.559909,0.340126
317,-68.974647,0.338161
318,-185.052871,0.336207
319,-59.85497,0.334264
320,121.154038,0.332333
321,-0.880898,0.330413
322,27.552296,0.328505
323,94.135827,0.326607
324,-54.868687,0.324721
325,65.953477,0.322846
326,-46.95626,0.320982
327,-84.135429,0.319128
328,-137.74268,0.317286
329,-68.907688,0.315454
330,-131.759869,0.313634
331,149.389398,0.311823
332,-139.657261,0.310024
333,-21.978797,0.308235
334,-104.629278,0.306456
335,-71.220602,0.304688
336,-53.733971,0.302931
337,-119.706438,0.301183
338,-92.103619,0.299446
339,-30.109049,0.297719
340,-145.142937,0.296002
341,-200.382318,0.294295
342,-172.068348,0.292599
343,-25.931404,0.290912
344,70.000211,0.289235
345,62.603468,0.287568
346,-160.220677,0.285911
347,-10.65233,0.284263
348,178.95478,0.282625
349,42.941492,0.280997
350,-185.570547,0.279378
351,-3.529588,0.277769
352,-71.389032,0.276169
353,-104.280418,0.274579
354,-199.767829,0.272998
355,-240.019346,0.271426
356,-130.587491,0.269863
357,41.312272,0.26831
358,-5.65261,0.266765
359,-156.760306,0.26523
360,-10.044876,0.263704
361,-89.885407,0.262187
362,-215.432902,0.260678
363,163.084537,0.259179
364,-237.240329,0.257688
365,-162.171992,0.256206
366,-184.575135,0.254732
367,-216.804062,0.253268
368,-208.621555,0.251812
369,-195.307201,0.250364
370,-199.19628,0.248925
371,-49.583376,0.247494
372,-187.512285,0.246072
373,-164.56398,0.244658
374,-144.253212,0.243252
375,-171.598354,0.241855
376,-156.552081,0.240466
377,-151.907079,0.239085
378,-150.284417,0.237712
379,116.809863,0.236347
380,-113.558007,0.23499
381,71.45117,0.233641
382,-49.349122,0.2323
383,8.086078,0.230967
384,10.943089,0.229642
385,19.642433,0.228324
386,-81.841632,0.227015
387,-94.912527,0.225712
388,-87.325238,0.224418
389,10.856962,0.223131
390,-152.236019,0.221852
391,-190.107326,0.22058
392,89.400422,0.219315
393,-21.518957,0.218058
394,-16.280714,0.216809
395,-110.798584,0.215567
396,-24.179964,0.214332
397,52.473924,0.213104
398,-94.997172,0.211883
399,12.507802,0.21067
400,46.441598,0.209464
401,86.903754,0.208264
402,-336.842934,0.207072
403,-10.435508,0.205887
404,-76.711879,0.204709
405,-117.106536,0.203538
406,-184.612735,0.202373
407,34.144302,0.201215
408,27.413772,0.200065
409,61.530863,0.198921
410,-135.125369,0.197783
411,66.340904,0.196653
412,32.306074,0.195528
413,53.584174,0.194411
414,17.369959,0.1933
415,-222.761119,0.192196
416,66.500499,0.191098
417,99.255145,0.190006
418,-12.6169,0.188921
419,-35.718741,0.187842
420,76.508569,0.18677
421,25.468527,0.185704
422,-119.763506,0.184644
423,80.438306,0.183591
424,0.039518,0.182543
425,156.256903,0.181502
426,99.894053,0.180467
427,-112.6884,0.179437
428,79.480171,0.178414
429,-129.261,0.177397
430,93.491875,0.176386
431,70.966285,0.175381
432,78.061213,0.174382
433,46.204209,0.173388
434,-108.601632,0.172401
435,97.973311,0.171419
436,139.095463,0.170443
437,26.359046,0.169472
438,104.556256,0.168508
439,-97.45808,0.167549
440,52.228655,0.166595
441,-53.9972,0.165648
442,83.629217,0.164705
443,62.257363,0.163769
444,-113.665775,0.162838
445,71.046266,0.161912
446,24.584004,0.160992
447,-203.526448,0.160077
448,18.022215,0.159167
449,-130.311111,0.158263
450,65.921184,0.157364
451,104.209716,0.15647
452,-142.613766,0.155582
453,125.016031,0.154699
454,129.14379,0.153821
455,64.466042,0.152948
456,120.427105,0.15208
457,125.091613,0.151218
458,-105.91683,0.15036
459,-287.561356,0.149507
460,-171.338021,0.14866
461,-185.577634,0.147817
462,-207.306573,0.14698
463,-226.165005,0.146147
464,-173.249147,0.145319
465,131.084974,0.144496
466,91.329088,0.143678
467,-110.374471,0.142865
