Ep,Ep_r,epsilon
0,-393.914789,1.0
1,-262.112704,1.0
2,-144.999795,1.0
3,-214.156778,1.0
4,-165.893173,1.0
5,-247.995998,1.0
6,-219.522923,1.0
7,-255.787598,1.0
8,-275.779138,1.0
9,-212.878111,1.0
10,-19.841289,1.0
11,-157.562417,1.0
12,-339.773121,1.0
13,-158.057927,1.0
14,-430.992274,1.0
15,-259.665266,1.0
16,-158.775473,1.0
17,-361.620437,1.0
18,-245.548175,1.0
19,-254.887177,1.0
20,-529.170166,1.0
21,-168.919081,1.0
22,-414.577569,1.0
23,-211.262012,1.0
24,-317.485869,1.0
25,-161.402664,1.0
26,-135.18016,1.0
27,-162.465063,1.0
28,-192.153232,1.0
29,-124.266442,1.0
30,-502.052771,1.0
31,-147.518952,1.0
32,-187.34507,1.0
33,-269.189781,1.0
34,-142.037549,1.0
35,-271.729703,1.0
36,-139.554488,1.0
37,-177.781083,1.0
38,-374.376131,1.0
39,-213.647193,1.0
40,-327.712371,1.0
41,-300.718189,1.0
42,-124.464763,1.0
43,-152.615664,1.0
44,-155.721328,1.0
45,-170.396817,1.0
46,-430.716276,1.0
47,-285.179961,1.0
48,-282.753857,1.0
49,-199.486936,1.0
50,-139.898957,1.0
51,-359.773541,1.0
52,-126.186407,1.0
53,-431.073325,1.0
54,-329.715039,1.0
55,-180.596939,1.0
56,-125.795531,1.0
57,-182.515687,1.0
58,-136.660672,1.0
59,-188.885647,1.0
60,-201.418767,1.0
61,-298.195165,1.0
62,-127.605836,1.0
63,-156.360448,1.0
64,-152.068517,1.0
65,-120.140117,1.0
66,-371.101303,1.0
67,-172.683666,1.0
68,-330.090899,1.0
69,-356.523489,1.0
70,-255.656684,1.0
71,-431.913514,1.0
72,-123.151051,1.0
73,-127.197135,1.0
74,-276.033114,1.0
75,-292.935595,1.0
76,-172.680291,1.0
77,-283.960975,1.0
78,-127.33558,1.0
79,-153.130005,1.0
80,-364.391683,1.0
81,-351.74011,1.0
82,-104.238009,1.0
83,-94.140325,1.0
84,-395.576508,1.0
85,-158.741293,1.0
86,-435.648244,1.0
87,-137.689682,1.0
88,-178.998771,1.0
89,-212.146596,1.0
90,-283.937104,1.0
91,-160.833987,1.0
92,-206.965375,1.0
