Ep,Ep_r,epsilon
0,-141.273832,1.0
1,-143.655807,1.0
2,-455.028182,1.0
3,-154.265646,1.0
4,-228.784146,1.0
5,-133.756395,1.0
6,-256.12284,1.0
7,-287.545001,1.0
8,-200.188838,1.0
9,-257.912823,1.0
10,-289.35055,1.0
11,-151.654168,1.0
12,-242.636089,1.0
13,-172.250969,1.0
14,-111.304613,1.0
15,-152.493182,1.0
16,-167.646752,1.0
17,-158.777532,1.0
18,-202.792794,1.0
19,-314.417993,1.0
20,-551.26401,1.0
21,-142.340418,1.0
22,-326.175543,1.0
23,-63.145167,1.0
24,-175.597798,1.0
25,-113.299567,1.0
26,-182.696296,1.0
27,-212.2432,1.0
28,-297.68449,1.0
29,-162.597828,1.0
30,-193.508095,1.0
31,-208.633047,1.0
32,-176.668489,1.0
33,-116.936047,1.0
34,-107.306749,1.0
35,-171.133292,1.0
36,-361.409169,1.0
37,-170.580753,1.0
38,-404.928562,1.0
39,-162.769798,1.0
40,-322.461499,1.0
41,-409.11293,1.0
42,-380.419876,1.0
43,-206.762354,1.0
44,-185.284141,1.0
45,-169.312345,1.0
46,-179.283083,1.0
47,-175.207029,1.0
48,-441.175552,1.0
49,-139.070522,1.0
50,-138.721059,1.0
51,-86.628838,1.0
52,-302.699045,1.0
53,-162.676234,1.0
54,-124.383689,1.0
55,-132.44129,1.0
56,-189.576994,1.0
57,-209.801322,1.0
58,-197.682539,1.0
59,-292.752106,1.0
60,-592.877228,1.0
61,-133.915771,1.0
62,-141.334999,1.0
63,-182.426345,1.0
64,-264.023121,1.0
65,-164.896096,1.0
66,-479.812889,1.0
67,-184.580319,1.0
68,-399.790819,1.0
69,-110.016925,1.0
70,-155.260228,1.0
71,-174.074014,1.0
72,-163.119637,1.0
73,-342.443877,1.0
74,-172.596371,1.0
75,-170.734337,1.0
76,-239.177682,1.0
77,-352.754918,1.0
78,-159.862783,1.0
79,-398.859567,1.0
80,-194.596854,1.0
81,-263.589858,1.0
82,-82.823239,1.0
83,-102.957567,1.0
84,-258.653169,1.0
85,-320.570986,1.0
86,-202.720509,1.0
87,-128.252034,1.0
88,-151.555453,1.0
89,-189.531839,1.0
90,-301.212127,1.0
91,-137.210988,1.0
92,-175.073936,1.0
93,-170.795815,1.0
94,-358.814902,1.0
95,-148.142555,1.0
96,-255.74743,1.0
97,-251.376423,1.0
98,-352.565233,1.0
99,-458.787898,1.0
100,-362.027013,1.0
101,-249.9745,1.0
102,-130.403756,1.0
103,-171.060774,1.0
104,-168.945812,1.0
105,-295.72781,1.0
106,-168.163452,1.0
107,-167.379053,1.0
108,-112.593588,1.0
109,-244.823536,1.0
110,-211.502026,1.0
111,-165.246732,1.0
112,-389.268586,1.0
113,-135.329942,1.0
114,-145.102947,1.0
115,-298.816806,1.0
116,-418.834688,1.0
117,-383.706428,1.0
118,-392.885221,1.0
119,-151.010748,1.0
120,-236.536967,1.0
121,-280.136248,1.0
122,-1.584259,1.0
123,-184.101404,1.0
124,-297.070696,1.0
125,-145.984153,1.0
126,-157.632462,1.0
127,-288.191746,1.0
128,-242.433015,1.0
129,-128.440348,1.0
130,-215.495916,1.0
131,-209.592298,1.0
132,-385.369655,1.0
133,-173.663684,1.0
134,-136.150408,1.0
135,-245.505138,1.0
136,-307.00515,1.0
137,-420.801553,0.994164
138,-108.491747,0.988363
139,-325.719934,0.982595
140,-275.052568,0.976862
141,-438.507305,0.971161
142,-189.511061,0.965495
143,-123.137194,0.959861
144,-135.015805,0.954261
145,-147.043881,0.948694
146,-190.014355,0.943159
147,-131.537957,0.937656
148,-134.006349,0.932186
149,-146.464499,0.926748
150,-145.829118,0.921342
151,-382.636044,0.915968
152,-258.194835,0.910625
153,-214.532277,0.905313
154,-396.295245,0.900033
155,-226.246561,0.894783
156,-228.403003,0.889565
157,-234.430343,0.884377
158,-320.202774,0.879219
159,-255.641677,0.874092
160,-205.736524,0.868994
161,-211.871113,0.863927
162,-439.169195,0.858889
163,-312.706277,0.853881
164,-97.956308,0.848902
165,-444.24195,0.843953
166,-395.545696,0.839032
167,-296.442864,0.834141
168,-58.509775,0.829278
169,-175.972654,0.824443
170,-408.804646,0.819637
171,-435.333733,0.814859
172,-397.619591,0.810109
173,-337.121648,0.805387
174,-126.617296,0.800693
175,-94.517802,0.796026
176,-199.586029,0.791387
177,-134.331439,0.786774
178,-208.940877,0.782189
179,-197.843999,0.777631
180,-278.409488,0.773099
181,-87.681992,0.768594
182,-505.728032,0.764116
183,-115.941038,0.759664
184,-71.070269,0.755237
185,-263.911294,0.750837
186,-248.899415,0.746463
187,-267.745617,0.742114
188,-425.17969,0.737791
189,-114.634437,0.733493
190,-226.664823,0.72922
191,-143.069044,0.724973
192,-520.328603,0.72075
193,-448.583008,0.716552
194,-410.306532,0.712379
195,-359.589225,0.70823
196,-143.703922,0.704105
197,-313.062308,0.700005
198,-196.90775,0.695929
199,-463.931588,0.691876
200,-518.620281,0.687848
201,-503.08472,0.683843
202,-290.120867,0.679861
203,-180.148614,0.675903
204,-382.11811,0.671968
205,-172.438455,0.668057
206,-678.71293,0.664168
207,-179.742413,0.660302
208,-415.682984,0.656458
209,-375.11135,0.652637
210,-447.840724,0.648839
211,-532.964501,0.645063
212,-416.958252,0.641309
213,-271.780008,0.637577
214,-361.44122,0.633867
215,-554.921082,0.630178
216,-644.817543,0.626512
217,-309.1236,0.622866
218,-700.69059,0.619242
219,-519.599327,0.61564
220,-497.075778,0.612058
221,-103.447178,0.608498
222,-596.450431,0.604958
223,-450.105312,0.60144
224,-218.950122,0.597941
225,-448.335773,0.594464
226,-633.813773,0.591007
227,-65.115223,0.58757
228,-661.491784,0.584153
229,-280.729136,0.580756
230,-378.549993,0.577379
231,-818.869423,0.574022
232,-54.625103,0.570685
233,-139.153645,0.567367
234,-423.028819,0.564069
235,-164.215585,0.56079
236,-410.359627,0.55753
237,-132.843252,0.554289
238,-160.811812,0.551068
239,-669.67685,0.547865
240,-165.856493,0.544681
241,-278.450263,0.541516
242,-118.378367,0.538369
243,-221.091979,0.535241
244,-255.011645,0.532131
245,-236.732421,0.529039
246,-104.210599,0.525966
247,-85.656691,0.52291
248,-275.70794,0.519872
249,-489.079911,0.516853
250,4.667658,0.513851
251,-85.975675,0.510866
252,-21.580258,0.507899
253,-16.681411,0.50495
254,-480.033342,0.502017
255,-514.10337,0.499102
256,-395.358779,0.496204
257,-31.701411,0.493323
258,-225.875657,0.490459
259,-325.050859,0.487612
260,-109.808062,0.484782
261,-373.048825,0.481968
262,-94.808568,0.47917
263,-235.809822,0.476389
264,-134.988038,0.473624
265,-125.025455,0.470876
266,-272.068982,0.468143
267,-266.326691,0.465427
268,-225.260251,0.462727
269,-239.18458,0.460042
270,-124.778628,0.457373
271,-98.823059,0.45472
272,-267.670898,0.452082
273,-216.124827,0.44946
274,-236.333779,0.446853
275,-110.032558,0.444262
276,-103.813819,0.441686
277,-119.755209,0.439124
278,-320.291802,0.436578
279,-369.843054,0.434047
280,-136.282637,0.431531
281,-315.558034,0.429029
282,-179.901721,0.426542
283,-80.118334,0.42407
284,-28.604706,0.421612
285,-168.688688,0.419168
286,-88.701578,0.416739
287,-123.392083,0.414324
288,-98.830744,0.411923
289,-136.358824,0.409537
290,-93.912592,0.407164
291,-196.977,0.404805
292,-200.778678,0.402461
293,-93.651582,0.400129
294,-319.062228,0.397812
295,-168.769235,0.395508
296,-293.943715,0.393218
297,-161.688877,0.390941
298,-74.119761,0.388677
299,-150.102704,0.386427
300,-53.270502,0.38419
301,-362.232568,0.381966
302,-130.63713,0.379755
303,-125.821237,0.377557
304,-274.667781,0.375372
305,-260.21428,0.3732
306,-134.763762,0.37104
307,-267.646561,0.368893
308,-179.337606,0.366759
309,-27.90969,0.364637
310,-160.163509,0.362528
311,-334.053455,0.360431
312,-186.39313,0.358346
313,-213.339146,0.356274
314,-219.513278,0.354214
315,-264.479004,0.352165
316,-257.045024,0.350129
317,-81.513966,0.348105
318,-348.845655,0.346093
319,-192.015409,0.344092
320,-72.039994,0.342103
321,-261.081565,0.340126
322,-130.694914,0.338161
323,-337.438652,0.336207
324,-146.842274,0.334264
