Ep,Ep_r
197,-42.75
198,-202.81
199,-167.74
200,-274.97
201,-154.65
202,-170.09
203,-133.91
204,-268.3
205,-112.96
206,-195.89
207,-282.95
208,-139.92
209,-179.64
210,-522.94
211,-270.63
212,-312.8
213,-251.24
214,-169.33
215,-147.19
216,-306.24
217,-265.59
218,-186.76
219,-199.17
220,-170.77
221,-140.72
222,-121.37
223,-118.84
224,-61.42
225,-174.49
226,-263.87
227,-212.3
228,-145.23
229,-181.78
230,-161.28
231,-128.82
232,-203.76
233,-333.48
234,-213.56
235,-320.6
236,-168.7
237,-162.43
238,-196.83
239,-327.54
240,-272.65
241,-158.09
242,-122.67
243,-169.9
244,-134.54
245,-274.44
246,-215.12
247,-465.35
248,-210.16
249,-292.07
250,-180.6
251,-155.09
252,-176.93
253,-281.19
254,-297.21
255,-131.46
256,-162.39
257,-172.52
258,-301.36
259,-158.21
260,-145.93
261,-191.78
262,-293.76
263,-319.42
264,-223.4
265,-142.58
266,-304.24
267,-224.98
268,-140.45
269,-156.98
270,-424.67
271,-173.11
272,-253.77
273,-135.78
274,-192.7
275,-11.72
276,-310.2
277,-172.72
278,-149.26
279,-187.85
280,-263.84
281,-334.22
282,-291.41
283,-136.3
284,-317.07
285,-418.56
286,-299.74
287,-165.05
288,-284.19
289,-162.26
290,-160.5
291,-119.56
292,-124.75
293,-70.94
294,-144.53
295,-155.75
296,-156.35
297,-91.12
298,-137.89
299,-411.85
300,-106.52
301,-161.36
302,-436.02
303,-177.12
304,-128.23
305,-350.78
306,-132.84
307,-179.7
308,-191.98
309,-202.15
310,-128.84
311,-244.16
312,-172.76
313,-154.36
314,-486.21
315,-234.84
316,-227.71
317,-288.05
318,-333.74
319,-130.93
320,-469.25
321,-365.41
322,-289.96
323,-158.77
324,-140.13
325,-200.07
326,-375.04
327,-516.0
328,-146.72
329,-183.52
330,-149.07
331,-130.23
332,-241.46
333,-188.23
334,-91.63
335,-467.32
336,-135.39
337,-128.91
338,-281.12
339,-162.17
340,-147.63
341,-46.96
342,-216.67
343,-462.74
344,-208.35
345,-151.27
346,-305.17
347,-173.81
348,-162.61
349,-173.81
350,-300.0
351,-224.41
352,-150.45
353,-297.67
354,-385.88
355,-195.03
356,-266.86
357,-132.25
358,-392.93
359,-172.06
360,-110.68
361,-127.38
362,-238.95
363,-375.25
364,-171.51
365,-59.05
366,-213.83
367,-228.85
368,-206.44
369,-235.47
370,-98.49
371,-260.98
372,-13.03
373,-337.23
374,-35.51
375,-254.72
376,-347.63
377,-62.69
378,-164.34
379,-161.97
380,-146.26
381,-240.58
382,-170.24
383,-172.45
384,-200.45
385,-319.09
386,-165.66
387,-362.84
388,-245.26
389,-18.56
390,-141.23
391,-159.66
392,-303.97
393,-346.6
394,-186.49
395,-280.53
396,-142.51
397,-281.05
398,-156.37
399,-182.85
400,-266.64
401,-152.98
402,-158.76
403,-224.32
404,-229.84
405,-267.64
406,-309.88
407,-143.04
408,-221.1
409,-194.49
410,-227.47
411,-117.35
412,-137.41
413,-154.41
414,-325.34
415,-283.55
416,-353.73
417,-297.73
418,-128.39
419,-142.66
420,-323.45
421,-127.74
422,-96.36
423,-199.41
424,-135.47
425,-370.55
426,-176.92
427,-173.66
428,-160.77
429,-139.41
430,-200.17
431,-278.23
432,-397.37
433,-199.63
434,-344.59
435,-121.95
436,-126.25
437,-36.82
438,-169.97
439,-170.81
440,-159.15
441,-280.18
442,-182.18
443,-274.24
444,-129.84
445,-209.93
446,-163.54
447,-167.0
448,-225.94
449,-208.82
450,-226.87
451,-18.37
452,-196.52
453,-200.15
454,-217.49
455,-178.88
456,-212.95
457,-164.49
458,-332.28
459,-340.34
460,-166.77
461,-115.91
462,-150.56
463,-165.66
464,-116.5
465,-174.22
466,-175.85
467,-240.55
468,-378.68
469,-121.61
470,-153.16
471,-160.88
472,-228.39
473,-162.64
474,-155.05
475,-217.02
476,-118.93
477,-239.65
478,-148.96
479,-175.88
480,-337.09
481,-20.27
482,-258.48
483,-197.63
484,-380.44
485,-125.96
486,-255.1
487,-282.46
488,-193.3
489,-230.73
490,-197.48
491,-139.62
492,-187.78
493,-171.03
494,-161.12
495,-191.04
496,-214.59
497,-17.15
498,-180.64
499,-114.27
500,-123.99
501,-177.8
502,-317.86
503,-190.92
504,-127.12
505,-264.05
506,-122.43
507,-190.31
508,-302.66
509,-240.82
510,-236.71
511,-228.87
512,-202.09
513,-171.02
514,-252.75
515,-246.37
516,-164.35
517,-258.79
518,-197.41
519,-174.3
520,-170.99
521,-123.64
522,-146.3
523,-231.13
524,-359.53
525,-211.94
526,-249.5
527,-221.1
528,-119.72
529,-132.48
530,-134.66
531,-125.18
532,-169.13
533,-153.43
534,-196.38
535,-268.25
536,-158.57
537,-134.05
538,-349.16
539,-251.36
540,-192.47
541,-160.18
542,-151.13
543,-106.91
544,-142.53
545,-213.95
546,-223.54
547,-79.42
548,-177.07
549,-394.6
550,-233.33
551,-230.48
552,-106.94
553,-189.68
554,-201.3
555,-159.14
556,-143.75
557,-208.5
558,-369.17
559,-185.3
560,-171.43
561,-271.67
562,-210.91
563,-356.54
564,-217.59
565,-437.45
566,-186.36
567,-274.11
568,-139.52
569,-204.29
570,-149.34
571,-314.41
572,-363.08
573,-302.55
574,-168.99
575,-329.11
576,-401.5
577,-225.72
578,-162.68
579,-188.15
580,-136.58
581,-144.95
582,-186.7
583,-445.96
584,-172.58
585,-168.11
586,-142.69
587,-113.31
588,-48.78
589,-327.71
590,-200.49
591,-169.55
592,-122.34
593,-300.91
594,-132.18
595,-220.5
596,-190.94
597,-287.88
598,-146.76
599,-316.91
600,-66.75
601,-181.43
602,-149.7
603,-190.92
604,-151.85
605,-214.82
606,-143.28
607,-465.03
608,-181.96
609,-140.73
610,-281.28
611,-344.3
612,-167.13
613,-197.7
614,-189.08
615,-255.52
616,-427.55
617,-118.97
618,-191.8
619,-127.15
620,-172.22
621,-276.26
622,-148.87
623,-242.3
624,-164.17
625,-163.45
626,-149.53
627,-266.47
628,-241.81
629,-158.1
630,-386.27
631,-310.45
632,-175.55
633,-158.11
634,-197.55
635,-50.72
636,-201.63
637,-235.13
638,-147.74
639,-177.58
640,-205.16
641,-261.47
642,-190.54
643,-155.7
644,-156.83
645,-54.38
646,-154.34
647,-138.99
648,-205.96
649,-302.79
650,-173.15
651,-158.03
652,-185.66
653,-268.27
654,-76.49
655,-205.87
656,-135.3
657,-151.59
658,-155.52
659,-256.11
660,-228.29
661,-294.02
662,-138.65
663,-187.45
664,-169.91
665,-171.69
666,-162.92
667,-316.95
668,-138.23
669,-206.82
670,-158.61
671,-313.93
672,-157.0
673,-235.92
674,-295.27
675,-257.3
676,-460.04
677,-158.68
678,-156.34
679,-254.62
680,-352.83
681,-152.08
682,-235.61
683,-239.37
684,-199.05
685,-172.65
686,-65.65
687,-301.42
688,-140.27
689,-134.23
690,-246.27
691,-166.64
692,-151.33
693,-208.96
694,-133.54
695,-132.89
696,-220.59
697,-182.17
698,-158.45
699,-145.17
700,-50.21
701,-82.59
702,-235.51
703,-350.48
704,-179.66
705,-158.72
706,-172.99
707,-184.2
708,-204.54
709,-119.98
710,-141.68
711,-387.56
712,-188.83
713,-165.9
714,-146.82
715,-151.84
716,-204.92
717,-186.28
718,-208.44
719,-253.58
720,-345.55
721,-188.22
722,-230.89
723,-182.18
724,-204.46
725,-367.48
726,-160.42
727,-159.32
728,-157.26
729,-181.76
730,-239.57
731,-241.2
732,-181.49
733,-396.17
734,-186.33
735,-62.4
736,-168.35
737,-199.47
738,-141.72
739,-172.56
740,-178.76
741,-152.71
742,-182.97
743,-201.06
744,-143.83
745,-211.25
746,-234.22
747,-196.33
748,-152.01
749,-175.17
750,-422.34
751,-166.2
752,-134.33
753,-338.24
754,-326.44
755,-250.72
756,-171.0
757,-136.95
758,-355.61
759,-141.94
760,-205.48
761,-173.22
762,-227.73
763,-177.85
764,-152.25
765,-220.52
766,-184.64
767,-156.94
768,-111.8
769,-367.22
770,-377.1
771,-144.21
772,-158.69
773,-181.49
774,-210.28
775,-289.94
776,-160.26
777,-115.1
778,-170.9
779,-152.46
780,-169.63
781,-150.33
782,-252.16
783,-184.11
784,-186.17
785,-167.75
786,-217.32
787,-161.26
788,-259.19
789,-202.49
790,-34.13
791,-88.49
792,-207.31
793,-233.91
794,-161.4
795,-270.76
796,-195.17
797,-208.88
798,-141.05
799,-165.93
800,-293.17
801,-152.56
802,-134.71
803,-185.7
804,-186.94
805,-137.58
806,-185.44
807,-316.29
808,-36.83
809,-170.56
810,-242.44
811,-349.63
812,-185.03
813,-134.05
814,-435.04
815,-131.4
816,-46.27
817,-174.69
818,-129.9
819,-162.69
820,-150.87
821,-177.8
822,-309.69
823,-301.01
824,-162.69
825,-153.12
826,-153.12
827,-173.24
828,-195.06
829,-64.56
830,-235.62
831,-141.07
832,-199.25
833,-475.02
834,-194.57
835,-262.79
836,-201.89
837,-157.37
838,-340.28
839,-190.62
840,-177.97
841,-303.03
842,-128.02
843,-59.21
844,-197.59
845,-174.18
846,-595.23
847,-197.93
848,-251.51
849,-212.72
850,-172.61
851,-208.08
852,-133.1
853,-129.7
854,-165.89
855,-154.18
856,-160.15
857,-153.19
858,-205.97
859,-190.98
860,-166.55
861,-148.54
862,-298.58
863,-223.12
864,-264.12
865,-138.85
866,-358.66
867,-179.45
868,-274.85
869,-203.43
870,-175.42
871,-159.03
872,-111.68
873,-67.47
874,-177.08
875,-140.48
876,-306.72
877,-213.22
878,-175.3
879,-230.97
880,-120.74
881,-152.36
882,-197.07
883,-195.4
884,-162.57
885,-189.48
886,-243.93
887,-117.49
888,-181.39
889,-203.73
890,-390.86
891,-158.05
892,-481.98
893,-155.98
894,-169.99
895,-161.77
896,-176.4
897,-173.42
898,-302.29
899,-186.71
900,-178.59
901,-271.29
902,-154.69
903,-162.11
904,-125.99
905,-177.57
906,-225.36
907,-143.52
908,-327.03
909,-337.37
910,-234.91
911,-174.29
912,-174.09
913,-346.83
914,-182.76
915,-178.24
916,-205.09
917,-160.88
918,-188.84
919,-198.75
920,-219.17
921,-213.28
922,-0.49
923,-268.93
924,-157.0
925,-193.31
926,-190.34
927,-168.25
928,-163.93
929,-57.43
930,-231.27
931,-152.33
932,-179.59
933,-41.51
934,-166.07
935,-330.09
936,-151.57
937,-151.54
938,-152.63
939,-242.98
940,-144.8
941,-178.03
942,-231.39
943,-158.35
944,-168.36
945,-184.03
946,-185.11
947,-144.47
948,-188.36
949,-167.98
950,-132.13
951,-203.44
952,-258.82
953,-54.47
954,-157.43
955,-159.68
956,-211.58
957,-167.74
958,-157.09
959,-160.58
960,-157.96
961,-194.19
962,-149.16
963,-148.82
964,-290.36
965,-178.13
966,-164.89
967,-265.35
968,-147.58
969,-136.75
970,-202.66
971,-326.8
972,-212.55
973,-198.22
974,-249.81
975,-173.69
976,-169.51
977,-205.78
978,-210.98
979,-187.02
980,-166.52
981,-75.27
982,-250.46
983,-136.08
984,-244.03
985,-176.73
986,-147.74
987,-124.62
988,-164.58
989,-246.09
990,-372.31
991,-138.19
992,-233.24
993,-344.67
994,-268.68
995,-255.32
996,-199.04
997,-160.97
998,-247.37
999,-170.41
1000,-252.18
1001,-102.05
1002,-312.16
1003,-182.95
1004,-195.29
1005,-208.65
1006,-199.93
1007,-220.42
1008,-295.68
1009,-250.53
1010,-182.63
1011,-188.46
1012,-220.92
1013,-247.01
1014,-264.1
1015,-134.6
1016,-172.83
1017,-140.08
1018,-445.04
1019,-283.06
1020,-167.64
1021,-187.35
1022,-319.39
1023,-170.04
1024,-132.97
1025,-143.58
1026,-166.74
1027,-231.86
1028,-184.52
1029,-68.73
1030,-100.26
1031,-150.5
1032,-347.87
1033,-209.61
1034,-141.88
1035,-148.89
1036,-128.64
1037,-182.68
1038,-189.13
1039,-194.66
1040,-173.76
1041,-215.53
1042,-147.1
1043,-201.24
1044,-257.17
1045,-140.96
1046,-162.62
1047,-252.2
1048,-256.62
1049,-204.93
1050,-193.58
1051,-128.86
1052,-201.92
1053,-189.77
1054,-87.99
1055,-185.3
1056,-149.68
1057,-184.88
1058,-32.61
1059,-189.97
1060,-336.66
1061,-179.38
1062,-151.93
1063,-120.59
1064,-317.25
1065,-203.75
1066,-209.55
1067,-168.09
1068,-152.02
1069,-191.78
1070,-161.78
1071,-192.73
1072,-343.44
1073,-194.4
1074,-174.25
1075,-184.73
1076,-140.19
1077,-139.35
1078,-348.92
1079,-144.0
1080,-229.66
1081,-132.37
1082,-207.84
1083,-262.51
1084,-82.3
1085,-177.24
1086,-101.19
1087,-225.26
1088,-211.67
1089,-174.63
1090,-204.03
1091,-202.27
1092,-140.88
1093,-176.65
1094,-126.46
1095,-151.62
1096,-285.69
1097,-157.97
1098,-263.28
1099,-138.34
1100,-313.32
1101,-180.05
1102,-137.82
1103,-121.17
1104,-144.91
1105,-200.3
1106,-64.41
1107,-133.44
1108,-311.35
1109,-174.46
1110,-275.75
1111,-146.18
1112,-203.73
1113,-184.35
1114,-221.03
1115,-137.5
1116,-174.6
1117,-406.72
1118,-144.7
1119,-195.69
1120,-218.28
1121,-279.45
1122,-157.11
1123,-175.59
1124,-170.76
1125,-144.05
1126,-145.41
1127,-149.14
1128,-172.88
1129,-408.24
1130,-137.3
1131,-155.06
1132,-158.04
1133,-134.12
1134,-285.67
1135,-167.21
1136,-297.14
1137,-313.36
1138,-239.58
1139,-149.33
1140,-183.62
1141,-362.07
1142,-457.78
1143,-253.17
1144,-138.7
1145,76.95
1146,-161.53
1147,-131.91
1148,-246.47
1149,-178.03
1150,-137.32
1151,-229.6
1152,-323.47
1153,-165.75
1154,-173.27
1155,-241.0
1156,-253.23
1157,-33.33
1158,-252.34
1159,-197.77
1160,-101.24
1161,-130.24
1162,-162.73
1163,-148.21
1164,-170.69
1165,-100.96
1166,-126.52
1167,-150.36
1168,-156.74
1169,-218.72
1170,-158.35
1171,-368.85
1172,-212.48
1173,-275.22
1174,-59.03
1175,-132.94
1176,-179.67
1177,-157.34
1178,-258.03
1179,-201.25
1180,-222.09
1181,-158.34
1182,-182.98
1183,-210.2
1184,-178.64
1185,-312.14
1186,-394.67
1187,-135.37
1188,-321.47
1189,-191.68
1190,-29.25
1191,-149.07
1192,-243.64
1193,-261.21
1194,-174.72
1195,-178.89
1196,-174.48
1197,-183.15
1198,-174.36
1199,-152.73
1200,-118.4
1201,-232.05
1202,-407.04
1203,-169.12
1204,-235.71
1205,-282.98
1206,-192.33
1207,-180.02
1208,-167.66
1209,-157.75
1210,-60.03
1211,-159.6
1212,-195.22
1213,-237.04
1214,-184.42
1215,-174.77
1216,-196.49
1217,-170.15
1218,-153.86
1219,-112.39
1220,-176.06
1221,-156.37
1222,-174.24
1223,-114.68
1224,-205.1
1225,-190.22
1226,-290.09
1227,-223.73
1228,-140.51
1229,-153.15
1230,-221.68
1231,-251.54
1232,-211.75
1233,-157.15
1234,-180.22
1235,-317.48
1236,-143.21
1237,-164.82
1238,-183.66
1239,-192.02
1240,-256.8
1241,-39.83
1242,-181.66
1243,-430.52
1244,-253.79
1245,-166.67
1246,-158.47
1247,-218.11
1248,-235.83
1249,-157.48
1250,-358.69
1251,-199.72
1252,-133.67
1253,-213.67
1254,-211.33
1255,-170.25
1256,-231.01
1257,-168.91
1258,-171.19
1259,-23.36
1260,-175.34
1261,-264.31
1262,-187.6
1263,-271.71
1264,-371.85
1265,-187.05
1266,-404.72
1267,-267.38
1268,-172.78
1269,-138.83
1270,-210.65
1271,-161.73
1272,-206.71
1273,-142.45
1274,-312.12
1275,-193.24
1276,-232.16
1277,-184.99
1278,-197.44
1279,-166.02
1280,-133.26
1281,-154.2
1282,-243.45
1283,-169.9
1284,-123.07
1285,-210.93
1286,-193.62
1287,-167.54
1288,-140.46
1289,-32.03
1290,-205.97
1291,-207.65
1292,-200.1
1293,-135.31
1294,-292.45
1295,-170.05
1296,-192.64
1297,-361.0
1298,-249.9
1299,-146.88
1300,-130.61
1301,-185.2
1302,-128.16
1303,-200.65
1304,-244.17
1305,-274.14
1306,-153.11
1307,-285.18
1308,-184.42
1309,-180.29
1310,-164.8
1311,-433.24
1312,-151.53
1313,-177.47
1314,-149.38
1315,-184.79
1316,-236.1
1317,-117.84
1318,-141.65
1319,-126.72
1320,-215.34
1321,-146.37
1322,-145.93
1323,-226.02
1324,-19.39
1325,-141.42
1326,-152.72
1327,-141.29
1328,-93.75
1329,-121.75
1330,106.98
1331,-268.05
1332,-138.71
1333,-142.45
1334,-200.54
1335,-154.94
1336,-169.77
1337,-190.98
1338,-164.43
1339,-169.01
1340,-192.93
1341,-170.51
1342,-164.09
1343,-191.11
1344,-307.09
1345,-203.19
1346,-1.54
1347,-168.03
1348,-156.55
1349,-44.19
1350,-146.2
1351,-149.27
1352,-141.77
1353,-259.36
1354,-357.15
1355,-31.89
1356,-199.2
1357,-186.99
1358,-157.4
1359,-143.59
1360,-133.91
1361,-185.99
1362,-167.95
1363,-178.36
1364,-222.16
1365,-145.12
1366,-200.57
1367,-191.62
1368,-162.25
1369,-161.46
1370,-242.02
1371,-287.16
1372,-167.72
1373,-213.05
1374,-200.3
1375,-215.8
1376,-41.85
1377,-218.57
1378,-24.07
1379,-247.59
1380,-162.75
1381,-218.18
1382,-170.98
1383,-131.03
1384,-192.23
1385,-155.0
1386,-133.13
1387,-183.3
1388,-146.06
1389,-201.6
1390,-171.19
1391,-226.26
1392,-188.85
1393,-176.3
1394,-126.96
1395,-161.93
1396,-305.28
1397,-198.3
1398,-236.51
1399,-146.21
1400,-196.95
1401,-139.38
1402,-202.75
1403,-185.69
1404,-187.83
1405,-183.64
1406,-177.68
1407,-145.38
1408,-178.88
1409,-238.14
1410,-178.59
1411,-57.28
1412,-161.61
1413,-74.84
1414,-162.95
1415,-162.68
1416,-170.94
1417,-180.11
1418,-132.9
1419,-210.6
1420,-224.57
1421,-318.38
1422,-43.29
1423,-263.73
1424,-177.34
1425,-156.99
1426,-192.86
1427,-259.18
1428,-188.91
1429,-207.25
1430,-219.84
1431,-145.16
1432,-159.6
1433,-565.59
1434,-106.01
1435,-164.65
1436,-226.93
1437,-194.57
1438,-209.48
1439,-196.71
1440,-206.87
1441,-203.8
1442,-150.64
1443,-171.46
1444,-196.95
1445,-227.68
1446,-245.85
1447,-132.88
1448,-272.63
1449,-191.5
1450,-125.17
1451,-202.12
1452,-336.95
1453,-142.12
1454,-272.87
1455,-217.5
1456,-192.56
1457,-308.5
1458,-177.37
1459,-349.77
1460,-144.71
1461,-194.67
1462,-147.48
1463,-180.69
1464,-51.78
1465,-230.4
1466,-192.62
1467,-256.61
1468,-135.93
1469,-149.98
1470,-149.01
1471,-184.42
1472,-196.58
1473,-162.19
1474,-175.62
1475,-159.87
1476,-181.2
1477,-188.13
1478,-169.49
1479,-246.54
1480,-175.18
1481,-174.57
1482,-241.92
1483,-199.47
1484,-192.56
1485,-241.42
1486,-145.91
1487,-208.75
1488,-281.27
1489,-194.66
1490,-191.86
1491,-111.42
1492,-168.14
1493,-227.54
1494,-380.66
1495,-159.77
1496,-98.98
1497,-289.43
1498,-191.94
1499,-22.17
1500,-236.99
1501,-212.71
1502,-187.44
1503,-119.07
1504,-174.4
1505,-170.59
1506,-159.94
1507,-226.42
1508,-140.82
1509,-135.0
1510,-161.26
1511,-81.99
1512,-232.96
1513,-177.97
1514,-175.39
1515,-200.67
1516,-137.79
1517,-192.06
1518,-462.48
1519,-329.94
1520,-145.11
1521,-133.4
1522,-194.84
1523,-194.66
1524,-201.96
1525,-128.3
1526,-170.14
1527,-255.8
1528,-188.58
1529,-232.67
1530,-149.6
1531,-160.64
1532,-204.66
1533,-47.3
1534,-192.35
1535,-333.54
1536,-141.83
1537,-209.87
1538,-177.48
1539,-308.41
1540,-214.47
1541,-192.7
1542,-198.13
1543,-205.05
1544,-185.69
1545,-177.03
1546,-192.18
1547,-160.23
1548,-129.12
1549,-204.68
1550,-243.27
1551,-159.59
1552,-143.87
1553,-164.67
1554,-173.67
1555,-192.62
1556,-173.77
1557,-53.76
1558,-207.12
1559,-54.36
1560,-177.02
1561,-169.48
1562,-153.77
1563,-155.42
1564,-280.08
1565,-143.06
1566,-203.57
1567,-178.35
1568,-216.73
1569,-341.25
1570,-170.57
1571,-389.23
1572,-149.81
1573,-145.94
1574,-198.21
1575,-224.82
1576,-176.28
1577,-215.45
1578,-167.85
1579,-240.29
1580,-188.43
1581,-120.07
1582,-192.99
1583,-184.04
1584,-164.7
1585,-210.06
1586,-303.18
1587,-204.49
1588,-212.65
1589,-217.16
1590,-166.46
1591,-400.98
1592,-169.42
1593,-191.87
1594,-197.85
1595,-157.07
1596,-293.89
1597,-200.98
1598,-230.78
1599,-114.44
1600,-170.42
1601,-156.96
1602,-180.62
1603,-330.17
1604,-177.33
1605,-145.61
1606,-128.78
1607,-203.55
1608,-166.97
1609,-180.18
1610,-188.54
1611,-115.94
1612,-219.3
1613,-197.07
1614,-162.54
1615,-465.65
1616,-114.87
1617,-147.17
1618,-134.13
1619,-291.81
1620,-230.49
1621,-155.91
1622,-143.07
1623,-187.77
1624,-147.47
1625,-174.57
1626,-194.83
1627,-393.81
1628,-234.22
1629,-186.22
1630,-175.18
1631,-158.38
1632,-218.06
1633,-130.38
1634,-140.68
1635,-152.32
1636,-137.72
1637,-233.83
1638,-186.9
1639,-156.94
1640,-147.65
1641,-198.36
1642,-182.66
1643,-81.69
1644,-168.02
1645,-160.46
1646,-262.37
1647,-210.12
1648,-192.1
1649,-140.21
1650,-192.45
1651,-181.0
1652,-216.47
1653,-209.38
1654,-195.47
1655,-246.41
1656,-217.29
1657,-189.47
1658,-172.95
1659,-172.23
1660,-169.83
1661,-206.9
1662,-163.69
1663,-190.0
1664,-185.0
1665,-191.17
1666,-129.45
1667,-168.55
1668,-189.87
1669,-425.12
1670,-276.24
1671,-159.34
1672,-163.18
1673,-164.84
1674,-158.93
1675,-259.51
1676,-79.93
1677,-167.45
1678,-165.51
1679,-259.36
1680,-328.88
1681,-144.76
1682,-138.24
1683,-182.31
1684,-164.37
1685,-257.65
1686,-234.08
1687,-184.96
1688,-427.82
1689,-133.78
1690,-242.87
1691,-182.67
1692,-176.97
1693,-238.06
1694,-199.24
1695,-157.15
1696,-156.76
1697,-252.93
1698,-158.84
1699,-205.96
1700,185.1
1701,-197.91
1702,-221.39
1703,-184.27
1704,-182.66
1705,-56.09
1706,-156.41
1707,-163.34
1708,-171.22
1709,-230.52
1710,-204.35
1711,-183.58
1712,-177.24
1713,-200.11
1714,-192.53
1715,-189.82
1716,-262.16
1717,-136.77
1718,-174.75
1719,-188.99
1720,-146.49
1721,-169.43
1722,-288.95
1723,-31.9
1724,-165.41
1725,-242.35
1726,-208.8
1727,-192.93
1728,-248.02
1729,-146.74
1730,-356.15
1731,-43.52
1732,-192.21
1733,-182.26
1734,-130.36
1735,-137.13
1736,-158.19
1737,-256.72
1738,-183.93
1739,-195.14
1740,-184.04
1741,-164.03
1742,-199.47
1743,-64.32
1744,-160.76
1745,-174.81
1746,-358.88
1747,-140.58
1748,-140.76
1749,-188.77
1750,-200.02
1751,-242.65
1752,-174.4
1753,-191.05
1754,-169.46
1755,-182.35
1756,-223.87
1757,-143.86
1758,-193.93
1759,-197.82
1760,-198.06
1761,-183.38
1762,-187.84
1763,-200.65
1764,-173.62
1765,-163.82
1766,-176.09
1767,-234.17
1768,-222.28
1769,-87.61
1770,-155.98
1771,-178.86
1772,-304.17
1773,-169.0
1774,-153.93
1775,-166.67
1776,-355.64
1777,-185.67
1778,-153.16
1779,-215.04
1780,-178.67
1781,-193.65
1782,-153.46
1783,-157.62
1784,-54.23
1785,-172.33
1786,-86.82
1787,-244.65
1788,-173.3
1789,-205.73
1790,-468.23
1791,-177.65
1792,-250.88
1793,-176.96
1794,-175.93
1795,-352.47
1796,-163.8
1797,-191.66
1798,-148.46
1799,-176.26
1800,-187.54
1801,-129.26
1802,-172.2
1803,-189.0
1804,-221.68
1805,-168.06
1806,-174.35
1807,-310.28
1808,-204.01
1809,-143.28
1810,-202.92
1811,-152.83
1812,-195.98
1813,-159.39
1814,-172.09
1815,-174.91
1816,-161.47
1817,-219.15
1818,-146.67
1819,-216.89
1820,-182.86
1821,-169.09
1822,-155.48
1823,-323.89
1824,-201.28
1825,-169.47
1826,-217.14
1827,-167.44
1828,-186.84
1829,-264.19
1830,-175.43
1831,-170.82
1832,-205.49
1833,-151.37
1834,-194.03
1835,-186.27
1836,-140.38
1837,-201.17
1838,-150.29
1839,-137.49
1840,-165.82
1841,-183.76
1842,-82.69
1843,-149.57
1844,-166.05
1845,-187.83
1846,-147.56
1847,-404.75
1848,-136.34
1849,-175.17
1850,-175.68
1851,-212.52
1852,-187.05
1853,-277.2
1854,-234.62
1855,-176.89
1856,-173.03
1857,-202.46
1858,-169.44
1859,-159.35
1860,-193.17
1861,-367.5
1862,-183.69
1863,-189.13
1864,-174.69
1865,-150.71
1866,-332.19
1867,-198.05
1868,-244.7
1869,-163.32
1870,-219.39
1871,-212.47
