Ep,Ep_r
0,-472.69
1,-191.5
2,-491.05
3,-123.86
4,-137.17
5,-148.65
6,-135.5
7,-305.18
8,-141.28
9,-187.06
10,-307.88
11,-232.36
12,-238.74
13,-48.96
14,-150.96
15,-270.71
16,-97.13
17,-145.92
18,-139.06
19,-134.52
20,-344.08
21,-241.74
22,-152.07
23,-286.61
24,-331.43
25,-155.15
26,-187.93
27,-96.88
28,-254.51
29,-239.03
30,-287.19
31,-142.7
32,-302.67
33,-49.76
34,-157.18
35,-378.24
36,-225.98
37,-453.5
38,-430.01
39,-153.38
40,-85.4
41,-380.45
42,-128.4
43,-141.54
44,-179.61
45,-18.71
46,-213.11
47,-156.47
48,-108.71
49,-196.84
50,-216.67
51,-240.84
52,-221.83
53,-283.48
54,-255.0
55,-272.29
56,-171.6
57,-236.83
58,-394.85
59,-122.24
60,-103.0
61,-482.06
62,-115.77
63,-378.75
64,-175.46
65,-388.15
66,-137.77
67,-232.85
68,-345.44
69,-222.03
70,-326.31
71,-132.78
72,-160.65
73,-144.1
74,-131.81
75,-165.9
76,-133.76
77,-388.06
78,-274.03
79,-440.45
80,-406.94
81,-55.52
82,-208.15
83,-118.35
84,-168.77
85,-145.58
86,-340.98
87,-179.6
88,-236.16
89,-298.51
90,-142.15
91,-132.67
92,-233.28
93,-166.34
94,-177.87
95,-178.0
96,-356.26
97,-424.68
98,-163.15
99,-282.18
100,-427.86
101,-337.22
102,-314.19
103,-175.76
104,-173.51
105,-132.26
106,-220.69
107,-144.7
108,-148.8
109,-212.06
110,-261.27
111,-321.9
112,-252.16
113,-118.99
114,-235.12
115,-196.31
116,-161.13
117,-138.39
118,-463.0
119,-209.45
120,-141.9
121,-334.46
122,-160.04
123,-213.0
124,-287.65
125,-300.87
126,-272.47
127,-281.54
128,-170.27
129,-125.64
130,-158.75
131,-143.87
132,-111.4
133,-124.8
134,-164.9
135,-172.53
136,-132.66
137,-453.69
138,-112.7
139,-169.44
140,-158.59
141,-275.08
142,-183.61
143,-205.16
144,-147.8
145,-74.66
146,-65.58
147,-364.69
148,-354.59
149,-160.76
150,-152.4
151,-306.29
152,-334.2
153,-194.82
154,-362.84
155,-106.52
156,-175.34
157,-300.23
158,-232.38
159,-164.63
160,-297.94
161,-442.13
162,-158.4
163,-272.61
164,-143.93
165,-316.69
166,-106.1
167,-91.55
168,-412.22
169,-286.3
170,-216.3
171,-137.08
172,-209.09
173,-348.84
174,-178.67
175,-93.63
176,-187.05
177,-201.39
178,-251.35
179,-150.69
180,-231.96
181,-460.49
182,-209.84
183,-380.48
184,-242.42
185,-126.22
186,-418.93
187,-163.24
188,-351.46
189,-259.18
190,-382.72
191,-147.17
192,-276.66
193,-105.1
194,-183.32
195,-239.28
196,-383.56
197,-188.9
198,-167.62
199,-197.62
200,-62.13
201,-154.97
202,-155.81
203,-171.2
204,-167.58
205,-139.79
206,-189.91
207,-346.83
208,-185.34
209,-296.94
210,-121.93
211,-139.41
212,-283.32
213,-143.56
214,-156.96
215,-316.49
216,-261.38
217,-150.43
218,-393.32
219,-210.01
220,-217.22
221,-535.74
222,-191.55
223,-130.64
224,-109.39
225,-269.67
226,-323.53
227,-260.21
228,-189.27
229,-226.65
230,-195.86
231,-210.24
232,-161.49
233,-68.07
234,-348.48
235,-175.51
236,-89.9
237,-158.98
238,-152.32
239,-133.39
240,-241.33
241,-131.7
242,-53.69
243,-159.29
244,-175.41
245,-63.72
246,-180.49
247,-399.27
248,-195.24
249,-197.19
250,-407.63
251,-144.33
252,-193.17
253,-349.27
254,-361.33
255,-352.61
256,-135.76
257,-161.91
258,-151.89
259,-162.01
260,-223.89
261,-162.04
262,-291.55
263,-161.97
264,-247.09
265,-136.21
266,-240.86
267,-162.05
268,-250.17
269,-134.62
270,-243.48
271,-414.99
272,-227.84
273,-159.81
274,-145.16
275,-155.23
276,-311.82
277,-416.31
278,-185.76
279,-256.5
280,-193.3
281,-143.98
282,-147.09
283,-236.66
284,-223.75
285,-243.24
286,-114.65
287,-476.36
288,-156.86
289,-137.78
290,-390.17
291,-156.75
292,-216.82
293,-192.42
294,-196.26
295,-163.43
296,-444.55
297,-222.58
298,-486.42
299,-132.65
300,-184.49
301,-62.88
302,-109.38
303,-183.8
304,-210.02
305,-236.82
306,-184.18
307,-192.44
308,-226.9
309,-143.24
310,-218.9
311,-157.59
312,-258.83
313,-166.31
314,-292.59
315,-384.49
316,-208.68
317,-179.39
318,-163.54
319,-187.89
320,-200.12
321,-224.43
322,-144.36
323,-185.46
324,-116.48
325,-174.45
326,-233.23
327,-211.79
328,-122.35
329,-160.43
330,-160.54
331,-76.04
332,-193.0
333,-164.38
334,-325.62
335,-146.24
336,-283.23
337,-136.71
338,-158.09
339,-347.03
340,-193.89
341,-73.84
342,-141.72
343,-341.08
344,-157.27
345,-160.72
346,-134.4
347,-200.89
348,-76.18
349,-419.63
350,-181.22
351,-322.12
352,-90.31
353,-273.51
354,-131.82
355,-85.33
356,-183.27
357,-408.56
358,-140.23
359,-181.18
360,-74.14
361,-226.69
362,-146.17
363,-171.98
364,-286.22
365,-193.28
366,-176.86
367,-203.47
368,-237.32
369,-156.34
370,-216.88
371,-342.94
372,-301.0
373,-315.64
374,-307.61
375,-393.6
376,-168.75
377,-137.41
378,-224.76
379,-373.97
380,-162.61
381,-316.36
382,-157.12
383,-173.36
384,-467.24
385,-202.67
386,-158.78
387,-20.39
388,-103.5
389,-266.93
390,-281.09
391,-173.9
392,-68.41
393,-172.66
394,-177.11
395,-228.99
396,-374.83
397,-223.89
398,-152.58
399,-197.72
400,-180.71
401,-162.01
402,-319.95
403,-161.26
404,-191.21
405,-136.25
406,-182.77
407,-137.88
408,-179.8
409,-236.87
410,-167.03
411,-133.25
412,-145.75
413,-225.64
414,-114.66
415,-209.76
416,-141.48
417,-154.14
418,-168.51
419,-69.85
420,-152.85
421,-174.75
422,-159.33
423,-386.75
424,-437.12
425,-172.28
426,-401.14
427,-120.35
428,-174.34
429,-178.05
430,-170.84
431,-129.37
432,-231.14
433,-198.44
434,-148.81
435,-293.98
436,-159.75
437,-120.93
438,-146.67
439,-164.39
440,-164.09
441,-352.41
442,-168.95
443,-250.74
444,-384.5
445,-143.59
446,-190.71
447,-110.51
448,-182.65
449,-170.58
450,-117.04
451,-236.67
452,-175.85
453,-138.81
454,-101.41
455,-196.76
456,-153.38
457,-562.9
458,-173.42
459,-235.26
460,-159.58
461,-175.57
462,-204.11
463,-165.41
464,-200.47
465,-116.11
466,-139.87
467,-275.38
468,-149.33
469,-190.01
470,-157.62
471,-196.3
472,-126.62
473,-178.38
474,-203.78
475,-193.28
476,-218.91
477,-175.28
478,-127.2
479,-33.98
480,-165.98
481,-108.98
482,-169.18
483,-165.35
484,-251.58
485,-191.22
486,-183.91
487,-132.04
488,-234.08
489,-138.18
490,-327.41
491,-47.4
492,-131.58
493,-142.93
494,-160.51
495,-183.42
496,-140.88
497,-146.87
498,-227.96
499,-187.23
500,-323.86
501,-203.0
502,-178.62
503,-149.44
504,-229.66
505,-242.18
506,-179.61
507,-349.63
508,-148.19
509,-245.17
510,-176.16
511,-202.84
512,-382.41
513,-158.83
514,-209.47
515,-165.94
516,-189.5
517,-165.16
518,-291.84
519,-259.48
520,-214.3
