Ep,Ep_r
0,-99.61
1,-210.01
2,-186.97
3,-252.89
4,-263.13
5,-141.61
6,-195.51
7,-478.73
8,-245.82
9,-196.98
10,-251.85
11,-286.13
12,-250.73
13,-173.44
14,-395.39
15,-217.81
16,-136.06
17,-310.11
18,-240.41
19,-241.19
20,-147.13
21,-337.53
22,-118.09
23,-346.43
24,-115.54
25,-333.42
26,-212.2
27,-193.56
28,-225.62
29,-190.96
30,-186.09
31,-308.03
32,-146.23
33,-166.79
34,-166.16
35,-184.18
36,-387.42
37,-236.88
38,-500.4
39,-156.31
40,-486.42
41,-374.5
42,-152.08
43,-336.86
44,-187.36
45,-177.89
46,-187.56
47,-486.7
48,-100.68
49,-195.89
50,-316.37
51,-209.43
52,-449.0
53,-114.49
54,-223.75
55,-281.35
56,-291.32
57,-233.65
58,-381.06
59,-183.13
60,-168.56
61,-420.71
62,-117.57
63,-139.44
64,-198.98
65,-147.85
66,-179.65
67,-202.03
68,-136.08
69,-103.21
70,-181.53
71,-83.1
72,-317.65
73,-255.2
74,-180.51
75,-347.51
76,-148.18
77,-141.81
78,-140.22
79,-354.36
80,-189.46
81,-199.58
82,-229.32
83,-159.54
84,-230.45
85,-165.65
86,-221.5
87,-161.94
88,-294.26
89,-151.89
90,-365.3
91,-167.08
92,-144.28
93,-271.07
94,-140.46
95,-135.57
96,-286.3
97,-255.82
98,-250.77
99,-347.26
100,-174.95
101,-155.09
102,-218.54
103,-154.39
104,-479.53
105,-113.43
106,-120.03
107,-149.09
108,-286.65
109,-179.66
110,-587.66
111,-352.98
112,-172.46
113,-198.15
114,-148.09
115,-610.69
116,-167.72
117,3.7
118,-167.34
119,-116.69
120,-181.83
121,-185.55
122,-233.54
123,-172.42
124,-274.84
125,-166.94
126,-442.52
127,-213.14
128,-453.6
129,-248.79
130,-417.68
131,-366.27
132,-170.65
133,-196.88
134,-274.22
135,-89.09
136,-142.49
137,-79.44
138,-157.25
139,-196.06
140,-217.73
141,-184.3
142,-180.41
143,-208.89
144,-287.55
145,-48.09
146,-145.76
147,-150.54
148,-291.48
149,-433.15
150,-158.11
151,-151.11
152,-251.19
153,-400.99
154,-133.48
155,-141.46
156,-163.07
157,-180.21
158,-129.51
159,-147.84
160,-173.55
161,-401.24
162,-159.38
163,-418.19
164,-493.94
165,-193.19
166,-330.13
167,-154.12
168,-152.89
169,-265.39
170,-119.68
171,-232.98
172,-490.38
173,-415.57
174,-173.44
175,-253.91
176,-419.26
177,-228.12
178,-266.06
179,-333.7
180,-103.21
181,-254.43
182,-138.87
183,-324.05
184,-155.02
185,-289.6
186,-347.0
187,-176.74
188,-337.91
189,-164.4
190,-146.53
191,-149.72
192,-129.33
193,-177.19
194,-149.71
195,-248.89
196,-201.23
197,-192.26
198,-110.74
199,-192.11
200,-169.3
201,-150.83
202,-259.35
203,-163.03
204,-164.66
205,-173.89
206,-197.67
207,-124.51
208,-346.65
209,-358.07
210,-376.81
211,-409.27
212,-136.79
213,-287.97
214,-175.55
215,-312.67
216,-132.56
217,-145.11
218,-173.03
219,-481.25
220,-133.79
221,-264.89
222,-97.51
223,-401.4
224,-162.34
225,-124.12
226,-149.82
227,-252.23
228,-238.55
229,-166.71
230,-258.43
231,-137.68
232,-146.26
233,-287.63
234,-142.57
235,-490.27
236,-275.33
237,-195.86
238,-144.58
239,-241.63
240,-214.75
241,-286.01
242,-190.86
243,-310.21
244,-170.83
245,-401.4
246,-140.2
247,-187.42
248,-222.59
249,-177.67
250,-121.0
251,-188.62
252,-329.32
253,-261.68
254,-132.35
255,-199.38
256,-160.28
257,-426.34
258,-32.28
259,-247.64
260,-166.27
261,-281.74
262,-353.64
263,-192.38
264,-450.17
265,-143.51
266,-488.0
267,-369.84
268,-166.36
269,-167.7
270,-168.99
271,-127.99
272,-499.65
273,-312.23
274,-139.95
275,-133.28
276,-181.94
277,-189.37
278,-155.67
279,-324.97
280,-20.64
281,-413.58
282,-135.73
283,-287.19
284,-150.77
285,-189.91
286,-433.1
287,-233.2
288,-186.65
289,-218.15
290,-275.06
291,-165.92
292,-127.88
293,-116.63
294,-263.89
295,-164.54
296,-159.81
297,-155.13
298,-183.77
299,-404.1
300,-154.81
301,-293.01
302,-256.52
303,-194.82
304,-189.46
305,-225.7
306,-143.12
307,-335.68
308,-100.18
309,-258.69
310,-224.9
311,-172.77
312,-158.32
313,-211.15
314,-434.07
315,-153.42
316,-136.95
317,-127.5
318,-283.3
319,-179.57
320,-424.46
321,-194.27
322,-218.86
323,-318.71
324,-164.91
325,-167.15
326,-55.28
327,-248.46
328,-121.67
329,-166.34
330,-183.73
331,-289.8
332,-157.05
333,-140.53
334,-191.84
335,-84.92
336,-225.83
337,-113.07
338,-156.64
339,-149.36
340,-91.95
341,-406.34
342,-148.72
343,-89.88
344,-144.07
345,-372.45
346,-31.26
347,-160.79
348,-175.54
349,-240.46
350,-140.06
351,-196.33
352,-151.44
353,-141.65
354,-223.03
355,-198.57
356,-163.21
357,-225.03
358,-238.85
359,-201.06
360,-59.3
361,-103.71
362,-132.27
363,-377.86
364,-375.3
365,-239.95
366,-237.08
367,-160.49
368,-46.68
369,-140.51
370,-440.48
371,-214.25
372,-350.5
373,-130.82
374,-150.23
375,-146.6
376,-434.43
377,-258.57
378,-282.58
379,-295.22
380,-140.01
381,-104.5
382,-231.88
383,-171.79
384,-151.41
385,-149.26
386,-256.62
387,-142.28
388,-74.73
389,-322.31
390,-312.21
391,-138.05
392,-76.7
393,-175.92
394,-357.58
395,-509.33
396,-200.83
397,-157.87
398,-359.28
399,-159.39
400,-182.65
401,-187.13
402,-139.97
403,-144.68
404,-227.06
405,-230.9
406,-122.81
407,-205.49
408,-52.61
409,-131.29
410,-434.18
411,-183.76
412,-189.94
413,-330.35
414,-374.28
415,-190.32
416,-208.5
417,-155.43
418,-163.25
419,-182.03
420,-172.98
421,-181.26
422,-405.05
423,-152.83
424,-305.39
425,-307.81
426,-200.88
