Ep,Ep_r
0,-346.68
1,-424.85
2,-154.16
3,-143.47
4,-135.1
5,-55.94
6,-327.25
7,-166.63
8,-221.53
9,-130.17
10,-566.93
11,-127.98
12,-227.26
13,-452.61
14,-91.73
15,-173.92
16,-216.53
17,-322.4
18,-162.26
19,-288.01
20,-121.66
21,-119.32
22,-179.49
23,-218.9
24,-365.88
25,-561.07
26,-217.59
27,-361.38
28,-287.06
29,-128.05
30,-151.92
31,-169.51
32,-169.99
33,-172.52
34,-197.83
35,-151.1
36,-166.19
37,-283.94
38,-119.07
39,-151.07
40,-83.23
41,-284.91
42,-149.8
43,-198.55
44,-157.73
45,-122.77
46,-173.21
47,-130.44
48,-135.46
49,-215.96
50,-212.58
51,-248.32
52,-270.21
53,-348.54
54,-204.15
55,-259.5
56,-399.88
57,-371.62
58,-157.06
59,-208.18
60,-276.04
61,-175.25
62,-171.91
63,-403.46
64,-158.65
65,-185.48
66,-134.7
67,-140.44
68,-418.14
69,-150.82
70,-199.67
71,-161.65
72,-148.94
73,-204.51
74,-246.4
75,-168.65
76,-171.45
77,-117.29
78,-446.92
79,-450.13
80,-430.1
81,-186.26
82,-371.27
83,-133.53
84,-96.14
85,-115.11
86,-240.56
87,-295.07
88,-385.19
89,-181.9
90,-194.43
91,-239.9
92,-468.64
93,-210.29
94,-174.79
95,-167.62
96,-398.92
97,-69.75
98,-309.08
99,-302.57
100,-441.71
101,-62.83
102,-244.06
103,-489.19
104,-305.46
105,-245.89
106,-440.51
107,-106.6
108,-207.53
109,-212.56
110,-112.57
111,-145.59
112,-349.2
113,-342.4
114,-55.07
115,-411.31
116,-289.12
117,-141.7
118,-152.92
119,-148.34
120,-245.98
121,-313.0
122,-77.34
123,-136.26
124,-221.14
125,-304.09
126,-257.98
127,-177.05
128,-218.97
129,-241.61
130,-230.63
131,-464.7
132,-138.7
133,-270.38
134,-359.38
135,-160.61
136,-352.25
137,-165.0
138,-144.33
139,-175.52
140,-229.19
141,-159.62
142,-505.27
143,-328.33
144,-167.13
145,-157.9
146,-94.1
147,-128.14
148,-128.38
149,-330.08
150,-109.49
151,-126.36
152,-205.38
153,-233.87
154,-402.02
155,-114.7
156,-371.04
157,-190.16
158,-177.54
159,-141.64
160,-189.31
161,-262.93
162,-175.24
163,-168.0
164,-197.24
165,-195.97
166,-213.43
167,-370.68
168,-282.21
169,-170.22
170,-126.79
171,-131.08
172,-85.69
173,-139.81
174,-159.33
175,-98.77
176,-159.19
177,-270.7
178,-149.19
179,-446.73
180,-159.68
181,-131.66
182,-134.9
183,-342.06
184,-243.7
185,-204.72
186,-152.85
187,-203.42
188,-160.7
189,-251.98
190,-141.2
191,-162.21
192,-103.7
193,-164.93
194,-132.58
195,-131.01
196,-321.46
197,-184.4
198,-102.12
199,-219.14
200,-146.47
201,-114.13
202,-260.14
203,-402.4
204,-153.64
205,-221.37
206,-274.17
207,-153.07
208,-141.12
209,-286.14
210,-179.79
211,-327.96
212,-380.09
213,-386.39
214,-126.29
215,-253.8
216,-473.54
217,-173.15
218,-459.51
