Ep,Ep_r,epsilon
0,-220.901107,1.0
1,-133.255359,1.0
2,-186.097656,1.0
3,-86.54023,1.0
4,-143.545182,1.0
5,-361.673803,1.0
6,-155.223263,1.0
7,-332.570241,1.0
8,-215.799856,1.0
9,-131.733478,1.0
10,-312.490426,1.0
11,-337.817609,1.0
12,-347.646178,1.0
13,-114.780397,1.0
14,-159.753875,1.0
15,-288.92457,1.0
16,-238.214602,1.0
17,-152.514782,1.0
18,-157.637319,1.0
19,-178.300882,1.0
20,-155.566412,1.0
21,-290.681756,1.0
22,-473.281216,1.0
23,-181.130988,1.0
24,-389.015057,1.0
25,-33.753223,1.0
26,-86.770736,1.0
27,-207.159107,1.0
28,-198.308721,1.0
29,-295.430938,1.0
30,-409.568954,1.0
31,-161.616579,1.0
32,-162.665592,1.0
33,-265.301872,1.0
34,-221.374675,1.0
35,-190.755045,1.0
36,-135.918903,1.0
37,-183.376868,1.0
38,-182.317538,1.0
39,-267.194511,1.0
40,-437.979516,1.0
41,-360.540362,1.0
42,-180.588866,1.0
43,-121.427593,1.0
44,-158.964238,1.0
45,-156.045047,1.0
46,-407.231824,1.0
47,-360.015522,1.0
48,-175.167974,1.0
49,-229.905405,1.0
50,-137.41921,1.0
51,-221.88784,1.0
52,-164.144015,1.0
53,-213.90899,1.0
54,-224.230506,1.0
55,-111.412997,1.0
56,-158.053317,1.0
57,-484.04456,1.0
58,-368.151483,1.0
59,-223.795925,1.0
60,-187.266191,1.0
61,-29.413464,1.0
62,-477.374582,1.0
63,-150.904578,1.0
64,-288.29686,1.0
65,-391.069929,1.0
66,-619.931509,1.0
67,-140.597675,1.0
68,-380.551553,1.0
69,-153.114292,1.0
70,-529.467825,1.0
71,-251.340039,1.0
72,-451.40627,1.0
73,-143.792991,1.0
74,-185.677557,1.0
75,-161.666326,1.0
76,-331.361858,1.0
77,-464.514199,1.0
78,-167.212707,1.0
79,-146.556648,1.0
80,-129.046276,1.0
81,-358.669057,1.0
82,-144.099649,1.0
83,-416.091429,1.0
84,-389.570114,1.0
85,-298.015585,1.0
86,-217.266493,1.0
87,-176.565443,1.0
88,-163.916148,1.0
89,-254.19122,1.0
90,-245.597947,1.0
91,-225.791258,1.0
92,-195.298719,1.0
93,-135.199883,1.0
94,-109.814042,1.0
95,-90.586578,1.0
96,-240.911646,1.0
97,-30.01745,1.0
98,-163.471554,1.0
99,-186.181907,1.0
100,-121.783813,1.0
101,-203.006017,1.0
102,-177.500016,1.0
103,-181.102511,1.0
104,-162.37287,1.0
105,-219.781759,1.0
106,-320.806821,1.0
107,-186.773002,1.0
108,-132.526337,1.0
109,-185.446035,1.0
110,-160.885434,1.0
111,-239.193751,1.0
112,-140.166668,1.0
113,-380.919633,1.0
114,-144.246897,1.0
115,-110.842518,1.0
116,-290.423036,1.0
117,-127.382055,1.0
118,-470.089375,1.0
119,-192.242404,1.0
120,-174.558254,1.0
121,-185.243502,1.0
122,-425.155987,1.0
123,-109.002939,1.0
124,-419.037896,1.0
125,-101.986817,1.0
126,-228.491816,1.0
127,-191.312535,1.0
128,6.32671,1.0
129,-235.265445,1.0
130,-237.287855,1.0
131,-279.559166,0.994164
132,-341.749111,0.988363
133,-164.371977,0.982595
134,-256.185712,0.976862
135,-141.527227,0.971161
136,-158.197869,0.965495
137,-73.501601,0.959861
138,-102.491056,0.954261
139,-432.373106,0.948694
140,-98.224355,0.943159
141,-349.501471,0.937656
142,-74.519671,0.932186
143,-189.742842,0.926748
144,-221.081995,0.921342
145,-273.111031,0.915968
146,-142.726071,0.910625
147,-144.803834,0.905313
148,-206.556297,0.900033
149,-91.488961,0.894783
150,-111.411604,0.889565
151,-128.264246,0.884377
152,-90.629558,0.879219
153,-179.18104,0.874092
154,-61.720211,0.868994
155,-157.057201,0.863927
156,-151.914731,0.858889
157,-158.58052,0.853881
158,-135.768734,0.848902
159,-255.174339,0.843953
160,-168.355226,0.839032
161,-169.374164,0.834141
162,-90.233181,0.829278
163,-116.61427,0.824443
164,-141.295297,0.819637
165,-161.164823,0.814859
166,-84.048696,0.810109
167,-159.818684,0.805387
168,-96.969104,0.800693
169,-132.384669,0.796026
170,-68.44747,0.791387
171,-123.940912,0.786774
172,-165.907481,0.782189
173,-184.584594,0.777631
174,-93.443865,0.773099
175,-187.844336,0.768594
176,-143.286761,0.764116
177,-123.678133,0.759664
178,-69.154554,0.755237
179,-145.715534,0.750837
180,-154.490564,0.746463
181,-123.071217,0.742114
182,-125.286665,0.737791
183,-159.691725,0.733493
184,-143.671234,0.72922
185,-219.759317,0.724973
186,-149.409035,0.72075
187,-99.742161,0.716552
188,-177.237501,0.712379
189,-121.223575,0.70823
190,-151.799788,0.704105
191,-111.576527,0.700005
192,-124.934929,0.695929
193,-169.846158,0.691876
194,-214.338254,0.687848
195,-165.554774,0.683843
196,-151.297169,0.679861
197,-101.36748,0.675903
198,-180.71131,0.671968
199,-250.135797,0.668057
200,-132.596705,0.664168
201,-156.579773,0.660302
202,-96.129857,0.656458
203,-154.395474,0.652637
204,-139.41992,0.648839
205,-154.276872,0.645063
206,-74.255629,0.641309
207,-324.588335,0.637577
208,-55.177002,0.633867
209,-114.987539,0.630178
210,-163.866844,0.626512
211,-140.482086,0.622866
212,-13.696591,0.619242
213,-81.681182,0.61564
214,-129.621081,0.612058
215,-80.943922,0.608498
216,-104.271795,0.604958
217,-240.597133,0.60144
218,-151.715185,0.597941
219,-135.683766,0.594464
220,-180.908549,0.591007
221,-115.495186,0.58757
222,-162.555603,0.584153
223,-90.754224,0.580756
224,-123.541309,0.577379
225,-288.155124,0.574022
226,-104.44313,0.570685
227,-158.666599,0.567367
228,-116.437645,0.564069
229,-5.182637,0.56079
230,-162.959954,0.55753
231,-97.176565,0.554289
232,-200.179142,0.551068
233,-108.484178,0.547865
234,-190.320928,0.544681
235,-114.261735,0.541516
236,-97.424859,0.538369
237,-45.046423,0.535241
238,-126.761407,0.532131
239,-92.532151,0.529039
240,-61.586915,0.525966
241,-199.834045,0.52291
242,-42.730441,0.519872
243,-114.106242,0.516853
244,-99.656792,0.513851
245,-115.359812,0.510866
246,-113.246008,0.507899
247,-134.830082,0.50495
248,-181.905,0.502017
249,-97.489906,0.499102
250,-178.913741,0.496204
251,-88.813036,0.493323
252,-226.985917,0.490459
253,-111.917608,0.487612
254,-163.193143,0.484782
255,-85.729745,0.481968
256,-43.186599,0.47917
257,-290.503004,0.476389
258,-155.798395,0.473624
259,-86.905017,0.470876
260,-262.253729,0.468143
261,-123.068578,0.465427
262,-139.036044,0.462727
263,-152.99453,0.460042
264,-63.536577,0.457373
265,-120.286563,0.45472
266,-383.974487,0.452082
267,-300.307377,0.44946
268,-197.389048,0.446853
269,-159.56461,0.444262
270,-82.055579,0.441686
271,-580.904941,0.439124
272,-278.340983,0.436578
273,-469.597179,0.434047
274,-32.121434,0.431531
275,-170.283075,0.429029
276,-55.204682,0.426542
277,-395.668352,0.42407
278,-227.371446,0.421612
279,-193.476927,0.419168
280,-210.252713,0.416739
281,-227.09725,0.414324
282,-273.41774,0.411923
283,-268.959406,0.409537
284,-41.833332,0.407164
285,-41.051934,0.404805
286,-249.051456,0.402461
287,-208.264838,0.400129
288,-81.245177,0.397812
289,-226.635585,0.395508
290,-36.670251,0.393218
291,-210.276512,0.390941
292,-39.644187,0.388677
293,-128.338659,0.386427
294,-194.53168,0.38419
295,-221.043465,0.381966
296,-224.520575,0.379755
297,-147.602206,0.377557
298,-71.173603,0.375372
299,-46.884722,0.3732
300,-291.059637,0.37104
301,-223.905741,0.368893
302,-260.751365,0.366759
303,-194.481784,0.364637
304,-137.851049,0.362528
305,-101.749268,0.360431
306,-59.245267,0.358346
307,-92.167264,0.356274
308,-94.378123,0.354214
309,-335.949616,0.352165
310,-111.386139,0.350129
311,-222.338602,0.348105
312,-386.021687,0.346093
313,-419.905135,0.344092
314,-290.374189,0.342103
315,-347.352689,0.340126
316,-198.290463,0.338161
317,-48.635789,0.336207
318,-104.481667,0.334264
319,-5.46699,0.332333
320,-173.935623,0.330413
321,-62.619501,0.328505
322,-67.480125,0.326607
323,-176.78997,0.324721
324,123.771518,0.322846
325,-28.203302,0.320982
326,-93.087886,0.319128
327,-29.235107,0.317286
328,-28.769494,0.315454
329,15.278618,0.313634
330,3.852584,0.311823
331,-76.505297,0.310024
332,-109.379007,0.308235
333,-50.481564,0.306456
334,86.245271,0.304688
335,-196.498942,0.302931
336,-11.446152,0.301183
337,-85.396772,0.299446
338,168.329126,0.297719
339,33.698622,0.296002
340,208.928462,0.294295
341,-99.571044,0.292599
342,9.168088,0.290912
343,-35.488555,0.289235
344,-227.701641,0.287568
345,-85.241532,0.285911
346,-162.653951,0.284263
347,225.154155,0.282625
348,-234.908595,0.280997
349,68.512522,0.279378
350,139.726259,0.277769
351,203.795561,0.276169
352,71.962094,0.274579
353,0.893791,0.272998
354,175.742165,0.271426
355,11.831781,0.269863
356,-270.421586,0.26831
357,204.91212,0.266765
358,-113.256491,0.26523
359,65.94655,0.263704
360,-133.793988,0.262187
361,173.658638,0.260678
362,-99.526203,0.259179
363,166.742238,0.257688
364,-193.349167,0.256206
365,63.478297,0.254732
366,-51.833092,0.253268
367,158.306904,0.251812
368,227.350988,0.250364
369,43.212155,0.248925
370,-12.718,0.247494
371,-34.943512,0.246072
372,-808.348818,0.244658
373,-22.558245,0.243252
374,156.404203,0.241855
375,159.952509,0.240466
376,173.190625,0.239085
377,-39.067927,0.237712
378,142.364556,0.236347
379,199.784736,0.23499
380,192.36411,0.233641
381,144.892338,0.2323
382,209.111962,0.230967
383,184.164744,0.229642
384,193.20195,0.228324
385,215.622711,0.227015
386,204.519991,0.225712
