Ep,Ep_r
0,-184.3
1,-118.32
2,-132.75
3,-211.58
4,-348.97
5,-186.22
6,-346.69
7,-176.1
8,-373.88
9,-292.42
10,-430.85
11,-151.19
12,-326.13
13,-136.23
14,-186.66
15,-163.45
16,-286.66
17,-261.29
18,-127.78
19,-218.31
20,-278.09
21,-233.65
22,-165.92
23,-393.45
24,-190.88
25,-159.1
26,-197.05
27,-200.8
28,-118.89
29,-258.82
30,-219.12
31,-300.32
32,-241.02
33,-191.05
34,-163.06
35,-217.8
36,-196.27
37,-144.97
38,-141.68
39,-317.69
40,-155.19
41,-367.92
42,-103.57
43,-114.65
44,-154.03
45,-346.9
46,-262.62
47,-190.5
48,-185.75
49,-284.72
50,-132.67
51,-143.68
52,-117.64
53,-596.63
54,-247.17
55,-219.56
56,-177.25
57,-145.1
58,-159.27
59,-98.5
60,-185.07
61,-323.42
62,-57.57
63,-146.88
64,-181.95
65,-202.71
66,-203.72
67,-472.92
68,-174.06
69,-174.98
70,-213.82
71,-269.47
72,-242.14
73,-416.16
74,-60.96
75,-253.57
76,-414.2
77,-166.95
78,-164.5
79,-276.15
80,-95.95
81,-239.16
82,-380.82
83,-249.11
84,-194.4
85,-108.05
86,-128.01
87,-135.13
88,-165.2
89,-187.0
90,-179.51
91,-193.77
92,-275.51
93,-245.61
94,-170.33
95,-177.95
96,-214.98
97,-446.65
98,-416.65
99,-270.24
100,-175.33
101,-189.37
102,-192.38
103,-118.31
104,-324.55
105,-163.53
106,-172.95
107,-53.3
108,-428.16
109,-364.53
110,-151.31
111,-159.49
112,-187.21
113,-271.81
114,-106.6
115,-132.51
116,-299.04
117,-318.27
118,-334.94
119,-229.87
120,-139.33
121,-416.5
122,-351.39
123,-146.91
124,-197.24
125,-345.82
126,-114.43
127,-144.08
128,-113.91
129,-447.31
130,-134.79
131,-540.62
132,-179.66
133,-284.76
134,-154.86
135,-161.14
136,-273.75
137,-136.41
138,-198.45
139,-151.24
140,-69.84
141,-160.24
142,-446.65
143,-239.43
144,-144.93
145,-325.22
146,-169.96
147,-543.95
148,-146.01
149,-439.71
150,-190.58
151,-159.44
152,-276.64
153,-438.52
154,-514.77
155,-127.84
156,-157.53
157,-186.2
158,-199.44
159,-97.29
160,-39.29
161,-146.2
162,-196.3
163,-154.87
164,-151.31
165,-239.2
166,-219.89
167,-258.17
168,-210.37
169,-457.16
170,-198.22
171,-175.1
172,-286.0
173,-177.67
174,-267.17
175,-220.51
176,-72.43
177,-526.69
178,-166.48
179,-205.87
180,-281.62
181,-170.4
182,-587.81
183,-173.16
184,-184.23
185,-214.49
186,-224.42
187,-195.11
188,-127.3
189,-193.99
190,-109.14
191,-128.65
192,-195.82
193,-75.06
194,-200.73
195,-187.22
196,-145.27
197,-311.95
198,-310.71
199,-154.01
200,-141.03
201,-96.0
202,-94.99
203,-263.91
204,-277.62
205,-201.78
206,-154.29
207,-238.61
208,-290.22
209,-173.8
210,-442.17
211,-238.75
212,-173.75
213,-129.41
214,-309.22
215,-230.48
216,-172.56
217,-159.31
218,-132.4
219,-139.59
220,-248.99
221,-260.35
222,-445.98
223,-380.67
224,-252.92
225,-101.86
226,-135.92
227,-146.92
228,-218.95
229,-277.27
230,-247.28
231,-366.04
232,-339.47
233,-120.01
234,-338.05
235,-227.05
236,-196.69
237,-133.83
238,-148.02
239,-132.27
240,-329.98
241,-145.12
242,-156.91
243,-122.19
244,-485.07
245,-124.84
246,-198.24
247,-234.32
248,-163.19
249,-314.68
250,-256.99
251,-118.51
252,-163.55
253,-442.45
254,-284.12
255,-216.28
256,-186.9
257,-332.27
258,-241.6
259,-232.01
260,-253.97
261,-167.58
262,-189.03
263,-379.74
264,-155.75
265,-139.71
266,-193.54
267,-288.19
268,-204.93
269,-239.01
270,-304.62
271,-191.92
272,-170.15
273,-244.64
274,-194.31
275,-253.85
276,-133.17
277,-270.59
278,-130.1
279,-159.01
280,-112.58
281,-269.22
282,-500.71
283,-154.94
284,-187.43
285,-150.17
286,-38.07
287,-294.99
288,-247.31
289,-338.16
290,-419.48
291,-211.98
292,-237.89
293,-128.64
294,-151.33
295,-125.62
296,-115.81
297,-334.59
298,-210.35
299,-168.03
300,-496.48
301,-207.73
302,-157.42
303,-180.68
304,-175.69
305,-288.91
306,-178.51
307,-135.58
308,-118.02
309,-83.18
310,-364.39
311,-145.98
312,-214.96
313,-96.14
314,-124.74
315,-160.73
316,-128.62
317,-114.25
318,-130.32
319,-218.88
320,-179.93
321,-210.98
322,-210.99
323,-167.71
324,-137.77
325,-297.65
326,-293.66
327,-241.11
328,-144.96
329,-162.9
330,-138.94
331,-150.11
332,-195.9
333,-160.33
334,-227.5
335,-145.28
336,-173.81
337,-251.84
338,-329.8
339,-165.89
340,-311.84
341,-187.71
342,-279.98
343,-221.83
344,-156.46
345,-219.02
346,-128.49
347,-131.89
348,-124.35
349,-145.0
350,-166.93
351,-166.36
352,-269.0
353,-101.37
354,-245.48
355,-335.85
356,-258.02
357,-259.34
358,-329.32
359,-220.35
360,-118.52
361,-152.56
362,-199.14
363,-186.08
364,-281.29
365,-410.51
366,-393.44
367,-160.02
368,-354.02
369,-163.87
370,-301.75
371,-76.68
372,-172.71
373,-117.71
374,-220.48
375,-174.16
376,-203.3
377,-326.92
378,-254.67
379,-197.6
380,-131.52
381,-201.11
382,-315.05
383,-400.25
384,-129.57
385,-150.87
386,-133.12
387,-162.89
388,-41.67
389,-316.21
390,-166.77
391,-168.58
392,-432.21
393,-218.84
394,-149.14
395,-169.98
396,-246.4
397,-144.52
398,-282.99
399,-147.75
400,-153.29
401,-181.02
402,-159.39
403,-171.5
404,-191.78
405,-210.46
406,-137.24
407,-208.74
408,-141.71
409,-140.09
410,-165.04
411,-254.62
412,-171.24
413,-162.33
414,-205.74
415,-367.63
416,-217.78
417,-224.58
418,-255.42
419,-162.95
420,-155.63
421,-155.72
422,-235.28
423,-251.56
424,-205.31
425,-170.63
426,-333.63
427,-145.38
428,-120.34
429,-159.34
430,-190.45
431,-551.04
432,-336.96
433,-199.1
434,-383.78
435,-161.93
436,-179.7
437,-153.96
438,-257.17
439,-157.13
440,-256.12
441,-257.74
442,-192.45
443,-296.02
444,-219.8
445,-194.45
446,-257.65
447,-144.58
448,-166.69
449,-221.16
450,-155.62
451,-203.21
452,-172.59
453,-216.2
454,-209.3
455,-65.45
456,-155.69
457,-29.68
458,-75.5
459,-241.65
460,-128.94
461,-211.67
462,-164.63
463,-194.7
464,-124.3
465,-181.81
466,-290.2
467,-156.71
468,-239.75
469,-236.94
470,-208.54
471,-152.03
472,-155.91
473,-272.14
474,-184.31
475,-1.52
476,-312.05
477,-130.7
478,-196.99
479,-459.1
480,-168.3
481,-369.79
482,-188.09
483,-184.48
484,-104.78
485,-106.7
486,-193.85
487,-248.88
488,-49.38
489,-180.2
490,-195.59
491,-377.84
492,-144.96
493,-225.29
494,-98.3
495,-296.32
496,-143.31
497,-144.95
498,-136.25
499,-478.09
500,-284.25
501,-133.25
502,-158.12
503,-167.87
504,-224.13
505,-287.13
506,-185.62
507,-378.91
508,-159.04
509,-158.34
510,-187.83
511,-144.53
512,-277.01
513,-131.34
514,-399.38
515,-137.41
516,-216.37
517,-218.73
518,-217.05
519,-187.22
520,-74.66
521,-179.27
522,-200.2
523,-104.7
524,-170.7
525,-244.96
526,-235.66
527,-358.96
528,-354.49
529,-308.33
530,-149.35
531,-160.78
532,-307.78
533,-165.14
534,-340.5
535,-167.4
536,-210.76
537,-243.51
538,-365.66
539,-159.59
540,-213.12
541,-169.51
542,-282.83
543,-120.6
544,-297.04
545,-162.98
546,-161.53
547,-155.91
548,-387.44
549,-285.16
550,-178.23
551,-131.64
552,-168.72
553,-257.03
554,-150.43
555,-148.88
556,-146.7
557,-301.03
558,-169.34
559,-238.3
560,-263.51
561,-130.24
562,-197.55
563,-163.36
564,-184.72
565,-70.69
566,-203.13
567,-178.9
568,-390.5
569,-118.05
570,-147.25
571,-364.14
572,-195.9
573,-158.2
574,-251.79
575,-164.81
576,-356.84
577,-277.87
578,-184.85
579,-265.63
580,-205.0
581,-280.94
582,-281.42
583,-209.19
584,-221.32
585,-208.47
586,-285.73
587,-89.57
588,-159.08
589,-126.73
590,-225.2
591,-227.52
592,-214.17
593,-418.17
594,-181.37
595,-187.63
596,-49.1
597,-130.9
598,-179.49
599,-175.99
600,-180.57
601,-330.06
602,-123.86
603,-336.01
604,-335.98
605,-151.23
606,-404.87
607,-128.6
608,-168.48
609,-158.86
610,-269.66
611,-182.45
612,-198.8
613,-142.39
614,-190.93
615,-191.38
616,-132.28
617,-212.72
618,-266.04
619,-162.52
620,-286.18
621,-169.84
622,-400.98
623,-302.99
624,-126.58
625,-368.73
626,-153.99
627,-150.87
628,-159.56
629,-135.4
630,-497.88
631,-145.0
632,-169.57
633,-134.9
634,-307.73
635,-194.04
636,-254.75
637,-165.07
638,-228.22
639,-363.42
640,-200.09
641,-164.29
642,-363.02
643,-177.37
644,-190.66
645,-155.92
646,-171.35
647,-363.94
648,-144.31
649,-189.05
650,-169.7
651,-150.09
652,-163.21
653,-217.96
654,-235.69
655,-215.42
656,-407.06
657,-254.78
658,-229.16
659,-125.04
660,-124.33
661,-249.94
662,-145.23
663,-158.32
664,-188.69
665,-204.25
666,-272.33
667,-138.39
668,-180.35
669,-182.76
670,-159.74
671,-167.31
672,-229.54
673,-167.34
674,-188.79
675,-207.68
676,-145.79
677,-158.82
678,-167.49
679,-184.26
680,-246.67
681,-167.14
682,-165.63
683,-167.61
684,-132.11
685,-218.16
686,-361.0
687,-256.44
688,-221.2
689,-149.06
690,-224.48
691,-217.43
692,-193.05
693,-161.53
694,-311.03
695,-217.21
696,-353.46
697,-146.12
698,-114.37
699,-188.32
700,-157.6
701,-175.57
702,-213.89
703,-187.73
704,-412.57
705,-189.22
706,-151.68
707,-162.99
708,-169.88
709,-167.68
710,-307.52
711,-323.02
712,-233.03
713,-140.1
714,-60.07
715,-139.87
716,-339.69
717,-423.72
718,-387.34
719,-150.62
720,-160.24
721,-193.43
722,-165.67
723,-142.53
724,-195.42
725,-173.85
726,-239.1
727,-219.27
728,-131.55
729,-153.76
730,-168.99
731,-127.85
732,-321.25
733,-166.44
734,-162.33
735,-113.01
736,-278.27
737,-308.68
738,-191.32
739,-169.11
740,-343.83
741,-20.24
742,-157.51
743,-196.14
744,-239.56
745,-170.49
746,-128.28
747,-191.38
748,-304.85
749,-171.01
750,-160.97
751,-169.07
752,-387.21
753,-180.84
754,-492.63
755,-321.7
756,-316.7
757,-192.75
758,-203.82
759,-246.52
760,-152.15
761,-187.53
762,-182.98
763,-52.94
764,-210.76
765,-153.06
766,-332.71
767,-180.2
768,-140.26
769,-113.98
