Ep,Ep_r
0,-317.92
1,-206.23
2,-117.03
3,-176.38
4,-143.62
5,-127.8
6,-216.82
7,-171.7
8,-469.43
9,-160.16
10,-140.72
11,-340.1
12,-172.82
13,-402.79
14,-140.28
15,-399.16
16,-195.43
17,-136.81
18,-388.04
19,-402.54
20,-179.28
21,-190.69
22,-410.01
23,-65.66
24,-146.49
25,-195.68
26,-140.29
27,-126.39
28,-248.2
29,-331.01
30,-368.53
31,-143.8
32,-102.08
33,-236.71
34,-164.23
35,-211.09
36,-213.84
37,-115.8
38,-275.05
39,-188.52
40,-113.96
41,-394.76
42,-166.09
43,-111.09
44,-432.89
45,-103.55
46,-121.66
47,-185.35
48,-268.9
49,-120.18
50,-181.12
51,-149.34
52,-198.07
53,-402.09
54,-127.49
55,-149.14
56,-289.01
57,-244.32
58,-279.24
59,-429.39
60,-168.01
61,-136.62
62,-332.35
63,-183.68
64,-159.35
65,-128.8
66,-156.14
67,-104.38
68,-105.33
69,-140.96
70,-135.26
71,-125.68
72,-306.94
73,-351.39
74,-72.31
75,-280.59
76,-403.56
77,-267.4
78,-152.11
79,-199.86
80,-130.25
81,-196.25
82,-297.26
83,-115.74
84,-147.17
85,-257.47
86,-133.68
87,-184.71
88,-256.63
89,-458.54
90,-305.96
91,-104.1
92,-212.12
93,-205.63
94,-257.72
95,-238.54
96,-391.51
97,-220.54
98,-101.35
99,-176.19
100,-133.4
101,-136.77
102,-291.63
103,-148.38
104,-299.24
105,-272.44
106,-154.62
107,-162.54
108,-245.19
109,-248.56
110,-75.09
111,-175.32
112,-446.45
113,-320.48
114,-17.15
115,-157.97
116,-173.67
117,-234.19
118,-55.11
119,-412.65
120,-327.93
121,-424.56
122,-662.39
123,-143.03
124,-208.36
125,-412.2
126,-258.19
127,-179.33
128,-160.35
129,-267.02
130,-250.4
131,-163.36
132,-223.1
133,-193.32
134,-140.7
135,-370.3
136,-199.39
137,-191.4
138,-132.63
139,-159.67
140,-177.73
141,-313.85
142,-169.41
143,-292.2
144,-307.01
145,-402.37
146,-226.57
147,-113.4
148,-136.3
149,-169.58
150,-182.47
151,-247.1
152,-164.82
153,-230.15
154,-398.37
155,-212.86
156,-148.96
157,-362.51
158,-244.97
159,-147.72
160,-143.99
161,-307.43
162,-189.93
163,-279.41
164,-485.12
165,-99.17
166,-226.97
167,-191.15
168,-159.51
169,-233.12
170,-203.68
171,-460.65
172,-130.08
173,-302.94
174,-219.2
175,-251.49
176,-123.41
177,-142.62
178,-129.8
179,-211.04
180,-261.14
181,-71.54
182,-87.76
183,-203.54
184,-176.87
185,-71.85
186,-138.2
187,-201.06
188,-166.16
189,-169.92
190,-143.66
191,-150.4
192,-175.02
193,-157.87
194,-268.87
195,-200.09
196,-133.66
197,-208.82
198,-155.16
199,-257.59
200,-152.63
201,-144.08
202,-186.01
203,-134.43
204,-121.04
205,-333.84
206,-198.83
207,-390.96
208,-152.34
209,-168.98
210,-123.89
211,-223.54
212,-254.17
213,-301.7
214,-294.74
215,-154.48
216,-154.09
217,-356.54
218,-479.83
219,-146.9
220,-110.75
221,-159.2
222,-202.66
223,-224.68
224,-182.33
225,-163.44
226,-184.8
227,-383.53
228,-224.99
229,-273.28
230,-192.47
231,-167.05
232,-282.61
233,-181.8
234,-114.76
235,-145.96
236,-414.93
237,-227.37
238,-204.23
239,-114.19
240,-367.43
241,-134.26
242,-130.19
243,-152.38
244,-251.06
245,-493.92
246,-234.25
247,-163.63
248,-142.79
249,-158.5
250,-492.06
251,-179.75
252,-103.75
253,-184.8
254,-288.27
255,-353.89
256,-377.28
257,-190.89
258,-186.31
259,-102.1
260,-194.33
261,-219.55
262,-137.48
263,-224.13
264,-166.35
265,-147.31
266,-236.05
267,-118.87
268,-155.09
269,-130.27
270,-85.51
271,-173.07
272,-472.47
273,-144.35
274,-124.31
275,-231.76
276,-404.47
277,-150.19
278,-268.5
279,-232.46
280,-193.65
281,-144.6
282,-150.12
283,-233.45
284,-263.7
285,-319.03
286,-295.42
287,-98.12
288,-381.98
289,-178.01
290,-322.09
291,-92.81
292,-201.28
293,-193.05
294,-380.05
295,-355.17
296,-304.18
297,-401.37
298,-329.65
299,-392.53
300,-243.3
301,-268.89
302,-155.5
303,-185.37
304,-290.15
305,-198.81
306,-164.82
307,-160.39
