Ep,Ep_r
509,-166.66
510,-179.03
511,-209.04
512,-228.41
513,-293.3
514,-115.85
515,-150.79
516,-123.98
517,-280.84
518,-264.71
519,-180.48
520,-165.58
521,-197.86
522,-214.78
523,-155.9
524,-196.47
525,-305.9
526,-244.75
527,-174.21
528,-245.91
529,-164.63
530,-153.57
531,-454.45
532,-222.69
533,-238.04
534,-117.47
535,-220.91
536,-157.12
537,-146.71
538,-229.36
539,-199.49
540,-209.06
541,-152.27
542,-221.27
543,-281.64
544,-172.31
545,-149.89
546,-54.36
547,-298.79
548,-369.61
549,-231.57
550,-420.5
551,-202.7
552,-241.13
553,-155.6
554,-153.21
555,-154.38
556,-207.85
557,-191.91
558,-153.58
559,-247.06
560,-373.04
561,-164.95
562,-490.64
563,-148.19
564,-180.1
565,-244.03
566,-10.17
567,-184.21
568,-197.02
569,-131.71
570,-151.71
571,-417.03
572,-131.97
573,-298.61
574,-124.13
575,-175.81
576,-197.67
577,-193.85
578,-371.66
579,-267.48
580,-218.8
581,-123.28
582,-185.25
583,-161.38
584,-154.1
585,-164.14
586,-367.11
587,-173.56
588,-220.96
589,-152.82
590,-161.18
591,-115.06
592,-114.71
593,-113.15
594,-390.58
595,-275.59
596,-183.32
597,-125.52
598,-173.35
599,-380.05
600,-235.23
601,-163.48
602,-149.45
603,-150.33
604,-221.72
605,-114.28
606,-390.04
607,-214.72
608,-279.07
609,-135.55
610,-173.47
611,-178.5
612,-152.05
613,-149.76
614,-174.28
615,-147.28
616,-178.03
617,-341.36
618,-151.72
619,-335.62
620,-177.96
621,-201.58
622,-134.78
623,-3.39
624,-165.94
625,-208.25
626,-150.72
627,-230.31
628,-229.45
629,-500.76
630,-149.52
631,-178.35
632,-173.69
633,-343.81
634,-150.35
635,-222.62
636,-153.79
637,-315.7
638,-434.9
639,-254.42
640,-155.97
641,-147.03
642,-196.43
643,-145.51
644,-131.38
645,-114.63
646,-127.74
647,-75.57
648,-171.25
649,-149.33
650,-132.23
651,-251.64
652,-361.46
653,-153.32
654,-199.88
655,-361.64
656,-209.15
657,-156.62
658,-123.87
659,-142.98
660,-288.8
661,-257.52
662,-232.15
663,-250.8
664,-154.25
665,-258.44
666,-180.85
667,-177.14
668,-154.75
669,-106.79
670,-218.84
671,-193.07
672,-175.76
673,-266.17
674,-200.02
675,-154.5
676,-154.21
677,-209.28
678,-297.75
679,-306.52
680,-30.4
681,-170.22
682,-216.66
683,-245.77
684,-355.69
685,-195.93
686,-178.87
687,-205.51
688,-145.29
689,-366.14
690,-170.52
691,-170.05
692,-113.69
693,-127.62
694,-159.05
695,-172.76
696,-162.49
697,-222.6
698,-162.51
699,-151.4
700,-209.43
701,-50.13
702,-178.91
703,-179.92
704,-173.48
705,-183.41
706,-168.09
707,-132.97
708,-107.24
709,-127.66
710,-275.96
711,-157.49
712,-53.48
713,-173.88
714,-199.91
715,-170.44
716,-177.81
717,-159.5
718,-181.65
719,-140.55
720,-147.46
721,-361.83
722,-125.03
723,-125.77
724,-285.86
725,-143.7
726,-284.91
727,-122.35
728,-126.23
729,-138.32
730,-244.04
731,-173.2
732,-180.67
733,-174.85
734,-174.0
735,-179.21
736,-199.16
737,-162.24
738,-185.8
739,-172.81
740,-449.84
741,-46.25
742,-216.88
743,-175.58
744,-67.31
745,-207.55
746,-274.6
747,-243.47
748,-262.88
749,-245.01
750,-183.57
751,-249.94
752,-264.95
753,-406.41
754,-144.04
755,-202.3
756,-260.45
757,-167.34
758,-217.45
759,-195.42
760,-168.79
761,-178.72
762,-422.31
763,-145.42
764,-227.44
765,-155.6
766,-249.21
767,-170.61
768,-143.17
769,-232.56
770,-255.35
771,-144.73
772,-146.58
773,-181.72
774,-151.41
775,-153.53
776,-181.34
777,-178.47
778,-139.16
779,-173.73
780,-145.78
781,-156.09
782,-200.14
783,-181.6
784,-165.18
785,-431.74
786,-187.44
787,-184.83
788,-165.14
789,-176.72
790,-160.56
791,-161.56
792,-140.01
793,-161.46
794,-146.57
795,-155.8
796,-154.92
797,-388.36
798,-140.27
799,-151.18
800,-134.83
801,-151.66
802,-390.34
803,-216.94
804,-214.82
805,-343.74
806,-134.49
807,-214.77
808,-187.28
809,-167.45
810,-207.26
811,-387.83
812,-170.03
813,-161.86
814,-221.7
815,-165.03
816,-180.15
817,-286.86
818,-103.02
819,-208.48
820,-154.61
821,-121.37
822,-181.7
823,-154.06
824,-163.31
825,-25.58
826,-410.01
827,-35.81
828,-226.22
829,-132.88
830,-157.02
831,-181.09
832,-235.92
833,-225.92
834,-188.18
835,-167.19
836,-214.39
837,-168.87
838,-137.14
839,-171.55
840,-150.52
841,-359.77
842,-183.18
843,-120.96
844,-129.73
845,-228.55
846,-176.54
847,-138.56
848,-39.13
849,-182.63
850,-207.15
851,-276.43
852,-123.11
853,-178.16
854,-154.65
855,-144.04
856,-170.85
857,-167.39
858,-221.13
859,-563.73
860,-129.3
861,-168.25
862,-174.23
863,-157.5
864,-173.91
865,-58.46
866,-173.87
867,-187.85
868,-243.63
869,-233.65
870,-205.7
871,-138.88
872,-211.36
873,-236.4
874,51.5
875,-383.88
876,-274.93
877,-85.73
878,-190.76
879,-233.05
880,-232.09
881,-176.41
882,-147.1
883,-135.0
884,-206.56
885,2.81
886,-159.75
887,-185.38
888,-167.39
889,-186.3
890,-188.88
891,-317.87
892,-131.99
893,-173.61
894,-211.12
895,-178.97
896,-140.78
897,-283.98
898,-180.48
899,-181.31
900,-180.65
901,-256.55
902,-125.35
903,-175.07
904,-168.95
905,-151.6
906,-227.96
907,-224.66
908,-204.7
909,-145.37
910,-280.23
911,-181.74
912,-232.07
913,-23.46
914,-163.75
915,-192.69
916,-170.72
917,-208.68
918,-234.83
919,-159.13
920,-153.91
921,-198.95
922,-139.42
923,-152.74
924,-225.15
925,-138.6
926,-152.44
927,-192.16
928,-269.34
929,-147.55
930,-180.37
931,-173.56
932,-160.71
933,-158.4
934,-258.7
935,-142.1
936,-152.25
937,-178.42
938,-175.45
939,-195.39
940,-178.95
941,-165.12
942,-143.11
943,-173.44
944,-160.29
945,-162.1
946,-161.47
947,-171.99
948,-211.38
949,-164.36
950,-210.23
951,-238.57
952,-193.28
953,-348.07
954,-150.15
955,-263.28
956,-212.07
957,-228.23
958,-143.4
959,-155.73
960,-134.12
961,-172.96
962,-159.41
963,-155.07
964,-181.94
965,-177.36
966,-164.96
967,-156.81
968,-139.37
969,-328.85
970,-275.79
971,-282.66
972,-126.07
973,-153.68
974,-195.73
975,-149.03
976,-183.33
977,-187.11
978,-294.84
979,-156.31
980,-168.3
981,-148.16
982,-355.18
983,-165.88
984,-213.93
985,-134.29
986,-384.9
987,-293.59
988,-77.3
989,-166.96
990,-198.06
991,-220.03
992,-159.72
993,-177.82
994,-127.45
995,-161.91
996,-145.14
997,-234.05
998,-408.75
999,-400.98
1000,-367.31
1001,-189.06
1002,-124.59
1003,-253.27
1004,-143.84
1005,-270.93
1006,-205.34
1007,-233.29
1008,-160.52
1009,-280.33
1010,-262.18
1011,-221.86
1012,-308.99
1013,-181.7
1014,-164.0
1015,-103.22
1016,-140.03
1017,-111.32
1018,-159.83
1019,-147.58
1020,-301.75
1021,-240.55
1022,-221.88
1023,-138.61
1024,-348.55
1025,-148.41
1026,-200.9
1027,-194.5
1028,-129.18
1029,-210.91
1030,-76.05
1031,-252.29
1032,-413.33
1033,-155.68
1034,-255.27
1035,-213.76
1036,-136.05
1037,-161.7
1038,-185.86
1039,-369.01
1040,-152.95
1041,-251.01
1042,-205.56
1043,-177.72
1044,-214.0
1045,-167.93
1046,-233.56
1047,-178.47
1048,-265.81
1049,-57.5
1050,-204.21
1051,-149.36
1052,-167.09
1053,-204.82
1054,-329.97
1055,-190.8
1056,-188.19
1057,-396.47
1058,-169.73
1059,-194.83
1060,-398.38
1061,-114.66
1062,-176.77
1063,-112.58
1064,-211.55
1065,-253.42
1066,-332.22
1067,-174.79
1068,-210.09
1069,-155.02
1070,-187.48
1071,-173.9
1072,-57.41
1073,-43.55
1074,-148.71
1075,-206.7
1076,-169.23
1077,-133.23
1078,-182.6
1079,-214.16
1080,-174.37
1081,-380.7
1082,-165.29
1083,-317.95
1084,-172.03
1085,-260.9
1086,-385.78
1087,-162.71
1088,-177.15
1089,-149.61
1090,-230.82
1091,-180.42
1092,-147.47
1093,-163.27
1094,-197.35
1095,-156.2
1096,-197.85
1097,-169.24
1098,-172.21
1099,-298.69
1100,-308.76
1101,-161.42
1102,-184.13
1103,-147.08
1104,-271.55
1105,-144.33
1106,-194.44
1107,-179.22
1108,-164.33
1109,-169.31
1110,-154.48
1111,-145.02
1112,-167.26
1113,-227.44
1114,-179.19
1115,-167.0
1116,-209.43
1117,-234.58
1118,-227.69
1119,-167.83
1120,-292.66
1121,-169.79
1122,-158.89
1123,-182.37
1124,-165.94
1125,-151.04
1126,-199.16
1127,-275.47
1128,-394.42
1129,-279.42
1130,-143.45
1131,-167.19
1132,-171.07
1133,-170.3
1134,-394.75
1135,-130.04
1136,-142.63
1137,-46.55
1138,-171.29
1139,-166.2
1140,-203.88
1141,-203.58
1142,-62.4
1143,-365.88
1144,-59.57
1145,-174.55
1146,-143.97
1147,-241.7
1148,-159.91
1149,-185.65
1150,-223.28
1151,-132.22
1152,-31.47
1153,-153.46
1154,-154.83
1155,-172.48
1156,-173.32
1157,-161.84
1158,-166.41
1159,-200.23
1160,-360.67
1161,-189.49
1162,-179.34
1163,-173.61
1164,-65.61
1165,-255.21
1166,-187.45
1167,-325.58
1168,-45.65
1169,-310.58
1170,-158.34
1171,-34.45
1172,-163.41
1173,-145.47
1174,-146.0
1175,-170.83
1176,-398.87
1177,-360.04
1178,-174.02
1179,-297.06
1180,-114.24
1181,-309.84
1182,-314.92
1183,-299.9
1184,-20.46
1185,-200.22
1186,-73.34
1187,-152.61
1188,-212.25
1189,-163.93
1190,-141.27
1191,-348.47
1192,-180.48
1193,-300.07
1194,-163.64
1195,-141.0
1196,-190.74
1197,-120.13
1198,-149.26
1199,-80.58
1200,-180.28
1201,-154.52
1202,-57.52
1203,-313.45
1204,-168.57
1205,-266.18
1206,-210.18
1207,-228.17
1208,-196.67
1209,-229.26
1210,-133.46
1211,-269.71
1212,-182.92
1213,-143.56
1214,-159.21
1215,-151.5
1216,-226.29
1217,-205.99
1218,-120.9
1219,-158.97
1220,-111.86
1221,-161.25
1222,-204.78
1223,-361.97
1224,-365.57
1225,-246.79
1226,-314.21
1227,-234.43
1228,-371.71
1229,-185.49
1230,-74.55
1231,-170.45
1232,-169.99
1233,-239.05
1234,-266.43
1235,-176.93
1236,-174.26
1237,-120.87
1238,-143.89
1239,-219.23
1240,-286.19
1241,-189.42
1242,-314.06
1243,-224.09
1244,-171.76
1245,-160.08
1246,-152.17
1247,-182.77
1248,-174.37
1249,-149.73
1250,-204.62
1251,-193.18
1252,-163.67
1253,-159.55
1254,-144.73
1255,-188.51
1256,-137.44
1257,-168.21
1258,-150.72
1259,-307.46
1260,-127.78
1261,-184.19
1262,-307.19
1263,-426.24
1264,-191.71
1265,-185.46
1266,-159.97
1267,-190.42
1268,-196.6
1269,-178.85
1270,-214.11
1271,-150.6
1272,-153.16
1273,-174.39
1274,-238.7
1275,-163.24
1276,-124.55
1277,-241.13
1278,-143.15
1279,-172.28
1280,-255.95
1281,-287.04
1282,-143.31
1283,-178.08
1284,-295.34
1285,-155.49
1286,-168.94
1287,-171.15
1288,-237.15
1289,-156.03
1290,-143.05
1291,-136.8
1292,-173.94
1293,-159.13
1294,-216.3
1295,-198.42
1296,-265.47
1297,-160.51
1298,-174.38
1299,-124.66
1300,-152.95
1301,-175.1
1302,-138.26
1303,-191.23
1304,-177.62
1305,-245.66
1306,-203.42
1307,-323.09
1308,-345.51
1309,-167.89
1310,-273.57
1311,-176.61
1312,-399.75
1313,-185.95
1314,-152.45
1315,-137.34
1316,-204.08
1317,-210.63
1318,-320.07
1319,-188.09
1320,-55.98
1321,-110.26
1322,-191.82
1323,-160.56
1324,-143.88
1325,-180.92
1326,-213.95
1327,-421.76
1328,-221.71
1329,-197.27
1330,-192.05
1331,-190.46
1332,-165.18
1333,-182.23
1334,-247.32
1335,-234.22
1336,-164.83
1337,-170.87
1338,-210.76
1339,-143.38
1340,-174.61
1341,-250.39
1342,-60.76
1343,-149.66
1344,-290.51
1345,-169.91
1346,-145.34
1347,-164.54
1348,-150.92
1349,-165.16
1350,-182.14
1351,-453.99
1352,-335.2
1353,-154.94
1354,-249.21
1355,-291.84
1356,-148.36
1357,-166.26
1358,-157.21
1359,-147.24
1360,-223.53
1361,-196.4
1362,-181.54
1363,-61.75
1364,-184.33
1365,-143.69
1366,-270.14
1367,-152.19
1368,-167.01
1369,-259.69
1370,-296.29
1371,-389.28
1372,-138.78
1373,-132.82
1374,-343.61
1375,-156.5
1376,-82.19
1377,-157.41
1378,-315.76
1379,-174.88
1380,-165.53
1381,-169.24
1382,-165.26
1383,-181.06
1384,-140.33
1385,-239.61
1386,-107.92
1387,-184.62
1388,-189.01
1389,-146.44
1390,-228.68
1391,-148.53
1392,-164.91
1393,-162.58
1394,-131.1
1395,-153.31
1396,-185.72
1397,-126.06
1398,-217.83
1399,-154.14
1400,-174.87
1401,-186.43
1402,-276.01
1403,-224.17
1404,-287.55
1405,-175.79
1406,-137.52
1407,-243.29
1408,-129.81
1409,-160.29
1410,-162.64
1411,-151.88
1412,-189.87
1413,-117.49
1414,-208.05
1415,-221.34
1416,-281.88
1417,-166.37
1418,-203.25
1419,-172.34
1420,-185.34
1421,-213.52
1422,-194.68
1423,-188.81
1424,-126.75
1425,-168.09
1426,-196.1
1427,-237.66
1428,-180.14
1429,-177.43
1430,-188.65
1431,-292.44
1432,-138.31
1433,-188.5
1434,-159.8
1435,-165.47
1436,-166.92
1437,-241.46
1438,-175.31
1439,-377.76
1440,-139.58
1441,-189.58
1442,-151.96
1443,-18.3
1444,-148.31
1445,-208.52
1446,-217.66
1447,-141.9
1448,-171.35
1449,-227.95
1450,-50.99
1451,-190.9
1452,-134.4
1453,-167.45
1454,-154.78
1455,-174.94
1456,-231.87
1457,-170.06
1458,-162.54
1459,-483.52
1460,-185.77
1461,-187.92
1462,-137.29
1463,-227.03
1464,-156.43
1465,-133.56
1466,-145.22
1467,-239.29
1468,-201.23
1469,-177.45
1470,-183.77
1471,-33.2
1472,-167.32
1473,-171.87
1474,-223.4
1475,-148.53
1476,-175.61
1477,-194.7
1478,-172.64
1479,-229.79
1480,-179.18
1481,-198.9
1482,-176.7
1483,-153.14
1484,-246.47
1485,-211.5
1486,-185.22
1487,-189.21
1488,-141.38
1489,-207.03
1490,-309.58
1491,-198.97
1492,-179.97
1493,-212.1
1494,-244.24
1495,-198.84
1496,-169.93
1497,-168.65
1498,-127.45
1499,-162.0
1500,-302.34
1501,-186.15
1502,-273.02
1503,-262.04
1504,-242.47
1505,-237.3
1506,-159.64
1507,-159.68
1508,-164.18
1509,-123.77
1510,-216.84
1511,-250.43
1512,-262.51
1513,-186.73
1514,-190.27
1515,-254.88
1516,-201.93
1517,-167.18
1518,-144.65
1519,-147.64
1520,-153.67
1521,-139.61
1522,-111.29
1523,-167.1
1524,-190.13
1525,-154.38
1526,-138.67
1527,-186.78
1528,-140.51
1529,-183.15
1530,-166.17
1531,-211.33
1532,-148.36
1533,-161.3
1534,-187.61
1535,-196.59
1536,-180.72
1537,-220.29
1538,-172.53
1539,-182.49
1540,-196.41
1541,-262.67
1542,-204.43
1543,-301.71
1544,-159.71
1545,-105.64
1546,-197.98
1547,-143.04
1548,-78.49
1549,-210.35
1550,-384.61
1551,-162.48
1552,-141.36
1553,-160.25
1554,-269.95
1555,-139.14
1556,-385.99
1557,-161.14
1558,-134.07
1559,-118.06
1560,-175.07
1561,-174.58
1562,-175.76
1563,-194.48
1564,-165.82
1565,-170.77
1566,-244.05
1567,-148.25
1568,-161.6
1569,-152.28
1570,-236.56
1571,-142.73
1572,-196.57
1573,-284.2
1574,-189.76
1575,-198.5
1576,-253.29
1577,-334.22
1578,-174.14
1579,-162.6
1580,-68.31
1581,-150.16
1582,-209.38
1583,-272.52
1584,-157.77
1585,-273.54
1586,-227.86
1587,-137.74
1588,-263.3
1589,-175.22
1590,-137.03
1591,-262.75
1592,-166.32
1593,-263.13
1594,-169.13
1595,-192.85
1596,-138.9
1597,-331.36
1598,-259.82
1599,-171.32
1600,-156.3
1601,-179.13
1602,-146.18
1603,-158.98
1604,-30.94
1605,-185.92
1606,-176.17
1607,-212.37
1608,-248.24
1609,-147.98
1610,-194.97
1611,-178.53
1612,-29.41
1613,-186.49
1614,-380.87
1615,-408.93
1616,-174.55
1617,-229.6
1618,-304.21
1619,-187.38
1620,-136.36
1621,-244.01
1622,-254.44
1623,-224.96
1624,-229.41
1625,-167.48
1626,-136.39
1627,-161.13
1628,-164.6
1629,-386.83
1630,-178.58
1631,-212.24
1632,-191.58
1633,-143.05
1634,-203.46
1635,-380.95
1636,-114.68
1637,-171.5
1638,-203.45
1639,-155.71
1640,-167.07
1641,-120.14
1642,-282.84
1643,-154.05
1644,-182.03
1645,-184.05
1646,-230.78
1647,-169.89
1648,-149.36
1649,-184.62
1650,-180.43
1651,-156.87
1652,-171.36
1653,-266.77
1654,-213.37
1655,-170.47
1656,-153.96
1657,-237.12
1658,-169.4
1659,-160.67
1660,-140.19
1661,-195.03
1662,-141.68
1663,-167.44
1664,-188.61
1665,-127.43
1666,-372.91
1667,-183.5
1668,-160.06
1669,-191.11
1670,-159.7
1671,-164.3
1672,-263.98
1673,-145.7
1674,-168.06
1675,-177.15
1676,-161.53
1677,-125.62
1678,-138.75
1679,-168.03
1680,-175.49
1681,-259.22
1682,-157.31
1683,-181.54
1684,-184.15
1685,-180.93
1686,-196.78
1687,-172.98
1688,-190.06
1689,-178.91
1690,-207.3
1691,-219.24
1692,-226.93
1693,-209.99
1694,-323.61
1695,-325.55
1696,-159.52
1697,-220.05
1698,-193.56
1699,-151.12
1700,-187.0
1701,-25.92
1702,-239.75
1703,-186.22
1704,-165.2
1705,-176.93
1706,-268.87
1707,-206.04
1708,-204.09
1709,-204.55
1710,-278.53
1711,-207.78
1712,-151.87
1713,-163.72
1714,-193.27
1715,-219.84
1716,-137.3
1717,-198.69
1718,-240.14
1719,-154.66
1720,-167.48
1721,-165.42
1722,-215.73
1723,-170.83
1724,-173.28
1725,-275.8
1726,-111.17
1727,-154.68
1728,-129.48
1729,-281.73
1730,-83.8
1731,-157.22
1732,-185.45
1733,-151.73
1734,-246.34
1735,-145.3
1736,-163.44
1737,-179.73
1738,-222.66
1739,-37.68
1740,-175.51
1741,-203.8
1742,-152.71
1743,-155.31
1744,-165.78
1745,-158.59
1746,-174.0
1747,-149.66
1748,-121.76
1749,-139.68
1750,-164.46
1751,-260.62
1752,-199.23
1753,-190.3
1754,-249.93
1755,-140.6
1756,-204.72
1757,-184.51
1758,-160.41
1759,-209.89
1760,-214.41
1761,-187.09
1762,-192.12
1763,-139.49
1764,-179.64
1765,-172.81
1766,-161.84
1767,-157.86
1768,-43.25
1769,-123.85
1770,-209.9
1771,-158.47
1772,-264.93
1773,-176.46
1774,-189.57
1775,-148.98
1776,-174.84
1777,-155.1
1778,-69.66
1779,-185.52
1780,-286.14
1781,-246.45
1782,-191.11
1783,-147.02
1784,-148.74
1785,-237.24
1786,-152.25
1787,-214.96
1788,-182.25
1789,-198.5
1790,-204.84
1791,-141.94
1792,-223.66
1793,1.79
1794,-228.73
1795,-167.18
1796,-145.27
1797,-191.14
1798,-164.83
1799,-198.4
1800,-197.95
1801,-99.65
1802,-193.51
1803,-188.93
1804,-191.5
1805,-135.45
1806,-142.67
1807,-262.17
1808,-168.0
1809,-207.72
1810,-200.34
1811,-162.14
1812,-160.36
1813,-177.3
1814,-422.27
1815,-304.9
1816,-72.32
1817,-181.93
1818,-318.14
1819,-246.03
1820,-172.97
1821,-172.38
1822,-132.28
1823,-205.06
1824,-201.63
1825,-147.36
1826,-156.4
1827,-198.25
1828,-176.74
1829,-160.74
1830,-212.04
1831,-166.72
1832,-146.6
1833,-212.55
1834,-163.18
1835,-157.99
1836,-166.23
1837,-161.22
1838,-166.33
1839,-178.49
1840,-237.3
1841,-23.22
1842,-410.93
1843,-175.15
1844,-243.36
1845,-195.89
1846,-186.16
1847,-181.11
1848,-199.81
1849,-232.92
1850,-47.77
1851,-177.18
1852,-212.58
1853,-436.02
1854,-200.93
1855,-182.89
1856,-155.39
1857,-166.4
1858,-238.0
1859,-379.22
1860,-223.51
1861,-174.97
1862,-193.46
1863,-160.11
1864,-86.69
1865,-139.86
1866,-177.25
1867,-170.42
1868,-151.47
1869,-108.43
1870,-238.64
1871,-145.35
