Ep,Ep_r,epsilon
0,-164.126641,1.0
1,-178.260225,1.0
2,-160.806222,1.0
3,-304.082333,1.0
4,-397.071988,1.0
5,-158.063852,1.0
6,-184.22371,1.0
7,-137.873639,1.0
8,-136.314287,1.0
9,-32.721426,1.0
10,-128.518702,1.0
11,-445.756234,1.0
12,-197.455211,1.0
13,-164.91261,1.0
14,-160.680862,1.0
15,-305.972721,1.0
16,-139.52411,1.0
17,-157.181418,1.0
18,-148.896421,1.0
19,-89.776478,1.0
20,-232.618406,1.0
21,-168.380926,1.0
22,-248.413063,1.0
23,-382.433564,1.0
24,-201.991459,1.0
25,-157.001717,1.0
26,-253.740684,1.0
27,-159.008096,1.0
28,-223.689339,1.0
29,-61.413099,1.0
30,-180.487728,1.0
31,-227.077138,1.0
32,-103.858905,1.0
33,-362.524393,1.0
34,-159.136315,1.0
35,-135.376836,1.0
36,-279.048694,1.0
37,-241.413867,1.0
38,-247.002785,1.0
39,-121.850068,1.0
40,-249.790324,1.0
41,-364.508684,1.0
42,-421.130627,1.0
43,-317.679758,1.0
44,-202.373689,1.0
45,-150.926619,1.0
46,-158.003601,1.0
47,-519.290347,1.0
48,-33.691234,1.0
49,-303.887115,1.0
50,-236.67077,1.0
51,-203.287182,1.0
52,-300.386877,1.0
53,-217.771721,1.0
54,-192.625451,1.0
55,-273.124641,1.0
56,-162.42159,1.0
57,-138.437028,1.0
58,-349.085188,1.0
59,-650.066148,1.0
60,-663.860466,1.0
61,-265.382972,1.0
62,-348.591678,1.0
63,-171.741234,1.0
64,-131.043532,1.0
65,-144.880509,1.0
66,-173.871757,1.0
67,-322.059196,1.0
68,-111.465908,1.0
69,-339.16117,1.0
70,-380.055137,1.0
71,-151.762809,1.0
72,-155.139338,1.0
73,-200.539332,1.0
74,-181.094371,1.0
75,-385.368559,1.0
76,-139.484359,1.0
77,-268.424811,1.0
78,-253.964704,1.0
79,-121.425127,1.0
80,-328.790376,1.0
81,-264.959258,1.0
82,-280.965222,1.0
83,-167.55282,1.0
84,-287.390704,1.0
85,-311.546507,1.0
86,-457.282032,1.0
87,-253.011328,1.0
88,-148.523688,1.0
89,-161.188051,1.0
90,-264.887378,1.0
91,-123.994678,1.0
92,-167.507509,1.0
93,-358.985143,1.0
94,-167.609217,1.0
95,-119.420841,1.0
96,-184.099193,1.0
97,-445.205889,1.0
98,-249.559448,1.0
99,-108.66393,1.0
100,-143.486167,1.0
101,-11.801467,1.0
102,-432.876677,1.0
103,-443.697581,1.0
104,-433.505563,1.0
105,-115.152658,1.0
106,-143.256161,1.0
107,-264.883935,1.0
108,-348.713092,1.0
109,-228.531656,1.0
110,-239.073587,1.0
111,-255.79835,1.0
112,-247.048861,1.0
113,-168.922369,1.0
114,-369.802697,1.0
115,-419.308797,1.0
116,-344.889873,1.0
117,-79.879616,1.0
118,-409.413331,1.0
119,-157.807197,1.0
120,-310.866238,1.0
121,-190.331731,1.0
122,-101.166971,1.0
123,-48.162491,1.0
124,-166.00336,1.0
125,-436.451385,1.0
126,-300.189653,1.0
127,-111.373072,1.0
128,-342.236822,1.0
129,-238.268247,1.0
130,-176.96686,1.0
131,-192.865301,1.0
132,-309.493959,1.0
133,-195.569848,1.0
134,-473.288496,1.0
135,-78.637504,0.994164
136,-155.158032,0.988363
137,-522.589886,0.982595
138,-184.448965,0.976862
139,-470.100504,0.971161
140,-320.279503,0.965495
141,-89.135169,0.959861
142,-163.790793,0.954261
143,-167.529065,0.948694
144,-93.687947,0.943159
145,-231.372837,0.937656
146,-176.599943,0.932186
147,-176.173545,0.926748
148,-170.596029,0.921342
149,-152.550982,0.915968
150,-135.857791,0.910625
151,-355.356748,0.905313
152,-438.897162,0.900033
153,-106.885609,0.894783
154,-153.875785,0.889565
155,-210.066489,0.884377
156,-289.834727,0.879219
157,-157.664456,0.874092
158,-165.314148,0.868994
159,-167.976953,0.863927
160,-133.019995,0.858889
161,-86.936867,0.853881
162,-200.95514,0.848902
163,-163.926447,0.843953
164,-179.799705,0.839032
165,-124.701042,0.834141
166,-155.67587,0.829278
167,-49.019557,0.824443
168,-192.420363,0.819637
169,-147.977685,0.814859
170,-304.618169,0.810109
171,-239.65631,0.805387
172,-150.500308,0.800693
173,-99.7351,0.796026
174,-222.993789,0.791387
175,-193.597206,0.786774
176,-112.905588,0.782189
177,-118.991386,0.777631
178,-197.005966,0.773099
179,-214.773901,0.768594
180,-187.745223,0.764116
181,-113.916762,0.759664
182,-224.939166,0.755237
183,-172.699833,0.750837
184,-189.457688,0.746463
185,-118.999306,0.742114
186,-125.730405,0.737791
187,-186.914592,0.733493
188,-242.580044,0.72922
189,-88.807042,0.724973
190,-256.763069,0.72075
191,-139.546122,0.716552
192,-161.717356,0.712379
193,-244.037936,0.70823
194,-209.53901,0.704105
195,-220.306489,0.700005
196,-186.077014,0.695929
197,-116.278929,0.691876
198,-170.051058,0.687848
199,-126.828072,0.683843
200,-155.432674,0.679861
201,-118.874282,0.675903
202,-97.235484,0.671968
203,-54.725369,0.668057
204,-105.344586,0.664168
205,-69.172374,0.660302
206,-49.636278,0.656458
207,-113.798184,0.652637
208,-172.076036,0.648839
209,-159.03178,0.645063
210,-187.798932,0.641309
211,-122.770382,0.637577
212,-209.571734,0.633867
213,-105.263793,0.630178
214,-101.696343,0.626512
215,-131.081742,0.622866
216,-128.350669,0.619242
217,-164.555556,0.61564
218,-85.732532,0.612058
219,-4.670806,0.608498
220,-200.746549,0.604958
221,-50.756717,0.60144
