Ep,Ep_r,epsilon
0,-232.447601,1.0
1,-156.664424,1.0
2,-150.988131,1.0
3,-119.99524,1.0
4,-137.935997,1.0
5,-135.328351,1.0
6,-152.945044,1.0
7,-255.774061,1.0
8,-202.645226,1.0
9,-169.686213,1.0
10,-206.210512,1.0
11,-229.903397,1.0
12,-198.186043,1.0
13,-233.738644,1.0
14,-204.871076,1.0
15,-135.307904,1.0
16,-138.625213,1.0
17,-162.260477,1.0
18,-387.351912,1.0
19,-453.330804,1.0
20,-153.907138,1.0
21,-301.450484,1.0
22,-424.567176,1.0
23,-454.487245,1.0
24,-303.703638,1.0
25,-124.430309,1.0
26,-427.113156,1.0
27,-209.983077,1.0
28,-139.631687,1.0
29,-232.951025,1.0
30,-329.994683,1.0
31,-474.841141,1.0
32,-112.193524,1.0
33,-141.734255,1.0
34,-313.760425,1.0
35,-130.872476,1.0
36,-157.46642,1.0
37,-223.339267,1.0
38,-133.644235,1.0
39,-311.508452,1.0
40,-130.590143,1.0
41,-180.472062,1.0
42,-157.795831,1.0
43,-357.696887,1.0
44,-222.605295,1.0
45,-166.55251,1.0
46,-156.454467,1.0
47,-152.152136,1.0
48,-169.478221,1.0
49,-178.781784,1.0
50,-206.465743,1.0
51,-142.468211,1.0
52,-173.235844,1.0
53,-458.154018,1.0
54,-111.78983,1.0
55,-164.21032,1.0
56,-208.040008,1.0
57,-51.508084,1.0
58,-180.013133,1.0
59,-274.138817,1.0
60,-235.90231,1.0
61,-218.375033,1.0
62,-146.325155,1.0
63,-251.734564,1.0
64,-84.508765,1.0
65,-238.650549,1.0
66,-355.333719,1.0
67,-178.838491,1.0
68,-85.101565,1.0
69,-174.075808,1.0
70,-172.568058,1.0
71,-155.727793,1.0
72,-343.106758,1.0
73,-305.369798,1.0
74,-144.054743,1.0
75,-165.316614,1.0
76,-307.100739,1.0
77,-140.824245,1.0
78,-291.210384,1.0
79,-144.647569,1.0
80,-365.031531,1.0
81,-321.672813,1.0
82,-360.380592,1.0
83,-120.154429,1.0
84,-245.931321,1.0
85,-239.958089,1.0
86,-297.872193,1.0
87,-165.965167,1.0
88,-364.53328,1.0
89,-151.881458,1.0
90,-298.037033,1.0
91,-388.095483,1.0
92,-247.243151,1.0
93,-154.248739,1.0
94,-161.786162,1.0
95,-168.076731,1.0
96,-135.526865,1.0
97,-178.825131,1.0
98,-173.780071,1.0
99,-318.310769,1.0
100,-172.100015,1.0
101,-532.750116,1.0
102,-120.049422,1.0
103,-207.283375,1.0
104,-133.818438,1.0
105,-136.306097,1.0
106,-122.076556,1.0
107,-124.606847,1.0
108,-361.164665,1.0
109,-506.160799,1.0
110,-169.606506,1.0
111,-159.646093,1.0
112,-336.083082,1.0
113,-397.254301,1.0
114,-360.816066,1.0
115,-238.800745,1.0
116,-224.645586,1.0
117,-168.216265,1.0
118,-220.110403,1.0
119,-99.616679,1.0
120,-275.453611,1.0
121,-145.16524,1.0
122,-163.758887,1.0
123,-133.19378,1.0
124,-232.817048,1.0
125,-177.922065,1.0
126,-201.986982,1.0
127,-163.303036,1.0
128,-267.087597,1.0
129,-158.540293,1.0
130,-213.516155,0.994164
131,-118.764355,0.988363
132,-172.532965,0.982595
133,-111.209867,0.976862
134,-244.810677,0.971161
135,-262.320203,0.965495
136,-106.674071,0.959861
137,-163.863847,0.954261
138,-257.746602,0.948694
139,-343.201058,0.943159
140,-108.277821,0.937656
141,-124.768378,0.932186
142,-329.896526,0.926748
143,-204.683397,0.921342
144,-206.056694,0.915968
145,-188.873972,0.910625
146,-105.33803,0.905313
147,-202.014062,0.900033
148,-263.89279,0.894783
149,-420.632831,0.889565
150,-178.402898,0.884377
151,-144.55389,0.879219
152,-144.651252,0.874092
153,-141.318841,0.868994
154,-226.16616,0.863927
155,-145.699326,0.858889
156,-165.151573,0.853881
157,-163.722183,0.848902
158,-174.149863,0.843953
159,-144.856067,0.839032
160,-209.899471,0.834141
161,-172.855108,0.829278
162,-242.156537,0.824443
163,-117.34637,0.819637
164,-197.281172,0.814859
165,-104.205304,0.810109
166,-229.754349,0.805387
167,-198.746137,0.800693
168,-117.649769,0.796026
169,-236.013811,0.791387
170,-164.195713,0.786774
171,-23.02886,0.782189
172,-151.718038,0.777631
173,-131.723161,0.773099
174,-183.824992,0.768594
175,-169.536128,0.764116
176,-183.001838,0.759664
177,-248.747234,0.755237
178,-103.252358,0.750837
179,-73.058927,0.746463
180,-100.599254,0.742114
181,-161.164041,0.737791
182,-243.24024,0.733493
183,-88.737089,0.72922
184,-67.502173,0.724973
185,-386.82304,0.72075
186,-177.796751,0.716552
187,-102.002931,0.712379
188,-118.271051,0.70823
189,-358.19976,0.704105
190,-137.781787,0.700005
191,-95.875885,0.695929
192,-128.657646,0.691876
193,-58.101739,0.687848
194,-105.336408,0.683843
195,-109.788559,0.679861
196,-157.479985,0.675903
197,-188.419248,0.671968
198,-119.048374,0.668057
199,-112.834045,0.664168
200,-178.529458,0.660302
201,-67.521907,0.656458
202,-147.051742,0.652637
203,-111.949831,0.648839
204,-57.901255,0.645063
205,-92.057797,0.641309
206,-85.211435,0.637577
207,-100.766554,0.633867
208,-125.691709,0.630178
209,-101.013898,0.626512
210,-126.834434,0.622866
211,-104.07749,0.619242
212,-106.687197,0.61564
213,-45.430786,0.612058
214,-138.978258,0.608498
215,-102.3433,0.604958
216,-214.869594,0.60144
217,-79.630259,0.597941
218,-76.383605,0.594464
219,-83.317001,0.591007
220,-148.180728,0.58757
221,-96.23315,0.584153
222,-14.799892,0.580756
223,-67.161215,0.577379
224,-112.492495,0.574022
225,-25.436837,0.570685
226,-47.770808,0.567367
227,-156.103217,0.564069
228,-132.273724,0.56079
229,-97.401435,0.55753
230,-68.105741,0.554289
231,-120.847591,0.551068
232,-74.945711,0.547865
