Ep,Ep_r,epsilon
0,-126.754861,1.0
1,-171.421124,1.0
2,-180.459411,1.0
3,-466.718218,1.0
4,-184.071917,1.0
5,-149.201747,1.0
6,-123.319327,1.0
7,-173.777612,1.0
8,-464.800396,1.0
9,-160.10132,1.0
10,-177.748149,1.0
11,-119.592258,1.0
12,-351.166569,1.0
13,-157.775885,1.0
14,-232.08161,1.0
15,-93.221028,1.0
16,-139.921528,1.0
17,-154.088103,1.0
18,-160.870919,1.0
19,-173.377501,1.0
20,-236.269803,1.0
21,-156.34262,1.0
22,-275.239587,1.0
23,-163.468636,1.0
24,-371.909707,1.0
25,-160.270001,1.0
26,-280.630518,1.0
27,-441.935605,1.0
28,-159.459508,1.0
29,-212.75563,1.0
30,-125.138125,1.0
31,-182.450171,1.0
32,-184.261811,1.0
33,-342.401265,1.0
34,-427.489451,1.0
35,-457.693408,1.0
36,-143.341146,1.0
37,-115.574753,1.0
38,-118.670551,1.0
39,-284.44129,1.0
40,-305.299571,1.0
41,-199.316626,1.0
42,-158.700033,1.0
43,-93.47105,1.0
44,-107.596869,1.0
45,-165.389777,1.0
46,-179.262281,1.0
47,-64.228781,1.0
48,-331.167897,1.0
49,-510.730185,1.0
50,-162.99696,1.0
51,-169.731671,1.0
52,-199.258335,1.0
53,-167.162239,1.0
54,-245.830015,1.0
55,-153.538616,1.0
56,-201.272184,1.0
57,-155.276331,1.0
58,-151.083891,1.0
59,-423.086173,1.0
60,-41.961042,1.0
61,-133.088344,1.0
62,-230.094575,1.0
63,-150.362883,1.0
64,-140.990352,1.0
65,-254.127042,1.0
66,-129.947913,1.0
67,-215.63752,1.0
68,-143.604379,1.0
69,-196.935012,1.0
70,-150.149095,1.0
71,-95.097229,1.0
72,-204.753031,1.0
73,-426.892294,1.0
74,-259.997376,1.0
75,-336.174337,1.0
76,-188.091792,1.0
77,-186.512545,1.0
78,-413.486509,1.0
79,-360.039339,1.0
80,-319.058115,1.0
81,-157.245656,1.0
82,-142.243529,1.0
83,-186.727074,1.0
84,-203.663981,1.0
85,-151.360993,1.0
86,-312.077147,1.0
87,-279.955353,1.0
88,-421.844937,1.0
89,-101.407722,1.0
90,-185.252919,1.0
91,-187.96201,1.0
92,-269.512283,1.0
93,-470.339474,1.0
94,-161.663772,1.0
95,-182.728485,1.0
96,-287.483143,1.0
97,-254.281089,1.0
98,-191.871697,1.0
99,-411.467143,1.0
100,-154.993128,1.0
101,-247.342547,1.0
102,-244.295035,1.0
103,-121.275284,1.0
104,-226.981532,1.0
105,-242.169945,1.0
106,-149.19894,1.0
107,-123.794391,1.0
108,-100.139262,1.0
109,-240.75028,1.0
110,-212.796022,1.0
111,-180.370168,1.0
112,-186.655383,1.0
113,-201.033167,1.0
114,-158.743421,1.0
115,-149.997971,1.0
116,-240.522744,1.0
117,-527.233505,1.0
118,-157.758567,1.0
119,-216.180227,1.0
120,-194.848934,1.0
121,-246.134388,1.0
122,-203.146904,1.0
123,-111.973905,1.0
124,-317.577537,1.0
125,-205.446484,1.0
126,-225.747426,1.0
127,-429.496033,1.0
128,-340.050625,1.0
129,-141.681529,1.0
130,-325.626926,1.0
131,-137.942361,1.0
132,-312.86487,1.0
133,-222.904067,1.0
134,-259.982937,0.994164
135,-109.494629,0.988363
136,-282.328381,0.982595
137,-203.049061,0.976862
138,-160.765772,0.971161
139,-124.143003,0.965495
140,-274.296066,0.959861
141,-336.043791,0.954261
142,-387.621185,0.948694
143,-189.477579,0.943159
144,-138.717354,0.937656
145,-191.251521,0.932186
146,-313.2434,0.926748
147,-140.256633,0.921342
148,-142.499913,0.915968
149,-405.79098,0.910625
150,-181.612887,0.905313
151,-112.005151,0.900033
152,-174.452208,0.894783
153,-209.106227,0.889565
154,-197.646628,0.884377
155,-354.320003,0.879219
156,-314.502515,0.874092
157,-318.368655,0.868994
158,-240.52745,0.863927
159,-114.037135,0.858889
160,-110.253029,0.853881
161,-318.883418,0.848902
162,-269.795495,0.843953
163,-112.301867,0.839032
164,-105.078622,0.834141
165,-186.973556,0.829278
166,-133.483228,0.824443
167,-187.779866,0.819637
168,-265.639913,0.814859
169,-221.552639,0.810109
170,-175.061319,0.805387
171,-214.690542,0.800693
172,-164.563365,0.796026
173,-152.980423,0.791387
