Ep,Ep_r,epsilon
0,-236.725223,1.0
1,-209.507656,1.0
2,-327.170355,1.0
3,-132.682801,1.0
4,-273.738791,1.0
5,-205.073016,1.0
6,-165.997805,1.0
7,-191.465855,1.0
8,-120.403818,1.0
9,-133.867499,1.0
10,-181.867951,1.0
11,-161.995718,1.0
12,-157.543783,1.0
13,-329.83565,1.0
14,-242.208451,1.0
15,-138.403057,1.0
16,-140.03583,1.0
17,-189.418217,1.0
18,-225.283407,1.0
19,-422.32601,1.0
20,-145.588238,1.0
21,-257.784836,1.0
22,-133.82316,1.0
23,-104.912319,1.0
24,-111.138028,1.0
25,-159.495758,1.0
26,-213.987253,1.0
27,-282.304387,1.0
28,-258.944297,1.0
29,-231.883484,1.0
30,-216.678464,1.0
31,-209.636133,1.0
32,-214.544027,1.0
33,-175.72795,1.0
34,-371.976587,1.0
35,-49.044423,1.0
36,-574.800718,1.0
37,-135.418915,1.0
38,-409.246944,1.0
39,-192.687906,1.0
40,-164.097973,1.0
41,-148.559821,1.0
42,-129.37029,1.0
43,-224.353398,1.0
44,-420.100345,1.0
45,-258.189249,1.0
46,-481.0027,1.0
47,-172.937276,1.0
48,-151.079573,1.0
49,-357.350864,1.0
50,-214.421622,1.0
51,-249.670929,1.0
52,-265.328092,1.0
53,-144.885436,1.0
54,-192.845356,1.0
55,-428.584317,1.0
56,-262.765877,1.0
57,-242.922576,1.0
58,-129.815037,1.0
59,-430.975149,1.0
60,-158.972577,1.0
61,-165.265342,1.0
62,-412.19039,1.0
63,-172.337329,1.0
64,-144.637316,1.0
65,-318.082519,1.0
66,-191.133846,1.0
67,-334.117633,1.0
68,-141.609754,1.0
69,-343.868505,1.0
70,-233.564664,1.0
71,-447.770319,1.0
72,-543.588361,1.0
73,-169.507699,1.0
74,-189.764818,1.0
75,-162.63652,1.0
76,-172.528357,1.0
77,-369.187147,1.0
78,-260.008728,1.0
79,-392.675599,1.0
80,-286.872704,1.0
81,-182.415471,1.0
82,-183.420507,1.0
83,-243.446733,1.0
84,-409.118352,1.0
85,-178.271923,1.0
86,-138.790983,1.0
87,-173.826831,1.0
88,-235.054224,1.0
89,-275.409921,1.0
90,-200.985145,1.0
91,-269.31838,1.0
92,-327.168533,1.0
93,-145.804855,1.0
94,-410.366038,1.0
95,-289.574623,1.0
96,-262.570057,1.0
97,-159.40935,1.0
98,-262.163724,1.0
99,-114.105203,1.0
100,-207.895945,1.0
101,-293.488884,1.0
102,-275.583369,1.0
103,-182.148345,1.0
104,-293.556947,1.0
105,-114.75463,1.0
106,-323.505899,1.0
107,-182.062572,1.0
108,-281.514507,1.0
109,-125.529583,1.0
110,-306.425419,1.0
111,-250.331704,1.0
112,-146.065356,1.0
113,-210.26325,1.0
114,-160.18903,1.0
115,-99.717692,1.0
116,-201.085054,1.0
117,-240.467563,1.0
118,-151.409267,1.0
119,-167.817412,1.0
120,-179.623963,1.0
121,-262.653448,1.0
122,-534.536913,1.0
123,-502.555104,1.0
124,-398.63578,1.0
125,-181.292175,1.0
126,-51.755137,1.0
127,-32.384377,1.0
128,-140.820916,1.0
129,-396.281396,1.0
130,-135.05835,1.0
131,-330.738838,1.0
132,-152.355053,0.994164
133,-162.88087,0.988363
134,-261.006781,0.982595
135,-140.596828,0.976862
136,-131.260437,0.971161
137,-223.380839,0.965495
138,-131.660581,0.959861
139,-497.016453,0.954261
140,-77.434002,0.948694
141,-322.023686,0.943159
142,-108.477673,0.937656
143,-190.506527,0.932186
144,-135.738933,0.926748
145,-366.883337,0.921342
146,-264.667228,0.915968
147,-312.715088,0.910625
148,-169.838423,0.905313
149,-488.322592,0.900033
150,-150.074477,0.894783
151,-228.084724,0.889565
152,-185.985069,0.884377
153,-446.621528,0.879219
154,-256.87263,0.874092
155,-240.237967,0.868994
156,-487.254708,0.863927
157,-485.466537,0.858889
158,-193.589305,0.853881
159,-333.181219,0.848902
160,-173.483042,0.843953
161,-395.232735,0.839032
162,-203.15356,0.834141
163,-235.330214,0.829278
164,-29.68186,0.824443
165,-604.925039,0.819637
166,-441.835164,0.814859
167,-504.564953,0.810109
168,-532.022944,0.805387
169,-461.258663,0.800693
170,-319.262728,0.796026
171,-393.816546,0.791387
172,-315.43124,0.786774
173,-253.037177,0.782189
174,-535.774972,0.777631
175,-150.148937,0.773099
176,-369.289927,0.768594
177,-113.559164,0.764116
178,-259.828668,0.759664
179,-322.33982,0.755237
180,-159.445239,0.750837
181,-81.209749,0.746463
182,-305.243478,0.742114
183,-158.398549,0.737791
184,-364.219627,0.733493
185,-189.196307,0.72922
186,-390.832324,0.724973
187,-242.838482,0.72075
188,-64.231368,0.716552
189,-347.311942,0.712379
190,-215.952942,0.70823
191,-129.518417,0.704105
192,-171.285931,0.700005
193,-307.403347,0.695929
194,-162.149011,0.691876
195,-174.593439,0.687848
196,-209.867797,0.683843
197,-80.47588,0.679861
198,-197.584446,0.675903
199,-141.959053,0.671968
200,-338.699226,0.668057
201,-155.954357,0.664168
202,-36.266774,0.660302
203,-260.402485,0.656458
204,-137.316487,0.652637
205,-177.22513,0.648839
206,-71.995704,0.645063
207,-159.838076,0.641309
208,-148.458241,0.637577
209,-314.331289,0.633867
210,-178.127903,0.630178
211,-136.944078,0.626512
212,-397.407645,0.622866
213,-144.435271,0.619242
214,-199.14859,0.61564
215,-99.186221,0.612058
216,-105.098272,0.608498
217,-190.330974,0.604958
218,-108.706748,0.60144
219,-135.212782,0.597941
220,-153.473597,0.594464
221,-323.451561,0.591007
222,-85.340276,0.58757
223,-145.689313,0.584153
224,-137.571041,0.580756
225,-237.585656,0.577379
226,-192.49434,0.574022
227,-128.398496,0.570685
228,-93.543187,0.567367
229,-248.474866,0.564069
230,-100.53207,0.56079
231,-334.070203,0.55753
232,-137.901111,0.554289
233,-74.495694,0.551068
234,-214.89157,0.547865
235,-159.716622,0.544681
236,-160.29012,0.541516
237,-192.463754,0.538369
238,-134.202943,0.535241
239,-146.663057,0.532131
240,-71.677048,0.529039
241,-126.241226,0.525966
242,-64.538951,0.52291
243,-94.712258,0.519872
244,-255.480324,0.516853
245,-125.578747,0.513851
246,-125.185865,0.510866
247,-100.498977,0.507899
248,-106.312492,0.50495
249,-63.557251,0.502017
250,-56.165998,0.499102
251,-56.619772,0.496204
252,-91.736675,0.493323
253,-107.912982,0.490459
254,-142.598695,0.487612
255,-69.311364,0.484782
256,-28.405992,0.481968
257,-119.969198,0.47917
258,-56.259505,0.476389
259,-85.909307,0.473624
260,-98.812174,0.470876
261,-96.299939,0.468143
262,-112.008077,0.465427
263,-7.231673,0.462727
264,-94.004997,0.460042
265,-46.125533,0.457373
266,-143.933266,0.45472
267,-61.354777,0.452082
268,-130.372048,0.44946
269,69.783032,0.446853
270,-2.495415,0.444262
271,-85.716294,0.441686
272,-132.708107,0.439124
273,-195.633318,0.436578
274,-90.57746,0.434047
275,-174.221754,0.431531
276,-202.801976,0.429029
277,-125.329033,0.426542
278,-302.083333,0.42407
279,-61.758409,0.421612
280,-182.388547,0.419168
281,-109.902238,0.416739
282,-135.332606,0.414324
283,-116.269683,0.411923
284,-157.292815,0.409537
285,-262.150876,0.407164
286,-114.105279,0.404805
287,-223.397984,0.402461
288,-132.518319,0.400129
289,-177.035883,0.397812
290,-284.849829,0.395508
291,-231.608503,0.393218
292,-179.973511,0.390941
293,-231.331457,0.388677
294,-133.966655,0.386427
295,-197.206039,0.38419
296,-230.552853,0.381966
297,-326.212014,0.379755
298,-328.097181,0.377557
299,-378.750337,0.375372
300,-364.821691,0.3732
301,-290.290036,0.37104
302,-347.822388,0.368893
303,-75.938814,0.366759
304,-207.750817,0.364637
305,-346.253831,0.362528
306,-575.358193,0.360431
307,-351.813635,0.358346
308,-306.919163,0.356274
309,-286.271997,0.354214
310,-300.199381,0.352165
311,-113.225634,0.350129
312,-372.066552,0.348105
313,-220.691064,0.346093
314,-197.287259,0.344092
315,-299.601078,0.342103
316,-297.463419,0.340126
317,-259.993109,0.338161
318,-297.03182,0.336207
319,-292.907415,0.334264
320,-276.807008,0.332333
321,-289.63046,0.330413
322,-224.73088,0.328505
323,-220.509412,0.326607
324,-251.81798,0.324721
325,-256.491977,0.322846
326,-246.073122,0.320982
327,-120.252755,0.319128
328,-249.032167,0.317286
329,-298.396911,0.315454
330,-334.568982,0.313634
331,-256.459336,0.311823
332,-213.956727,0.310024
333,-211.357644,0.308235
334,-266.707827,0.306456
335,-183.81093,0.304688
336,-201.134433,0.302931
337,-223.40827,0.301183
338,-200.855977,0.299446
339,-240.343353,0.297719
340,-184.13153,0.296002
341,-153.127078,0.294295
342,-217.019144,0.292599
343,-247.458128,0.290912
344,-199.164314,0.289235
345,-216.375231,0.287568
346,-233.663891,0.285911
347,-143.140873,0.284263
348,-248.800111,0.282625
349,-192.770066,0.280997
350,-214.65751,0.279378
351,-284.077837,0.277769
352,71.491465,0.276169
353,-57.29634,0.274579
354,-43.073809,0.272998
355,115.572411,0.271426
356,98.550965,0.269863
357,93.328263,0.26831
358,-55.065215,0.266765
359,-61.009611,0.26523
360,70.193842,0.263704
361,109.937489,0.262187
362,-110.576029,0.260678
363,32.209577,0.259179
364,123.52506,0.257688
365,108.408668,0.256206
366,151.739179,0.254732
367,-10.820913,0.253268
368,177.61075,0.251812
369,180.455578,0.250364
370,124.36064,0.248925
371,166.722119,0.247494
372,132.700451,0.246072
373,75.305414,0.244658
374,-234.799717,0.243252
375,158.105179,0.241855
376,82.572636,0.240466
377,-47.208431,0.239085
378,-36.973571,0.237712
379,217.127496,0.236347
380,-71.181945,0.23499
381,-70.613337,0.233641
382,172.78098,0.2323
383,151.664818,0.230967
384,-79.651884,0.229642
385,162.295518,0.228324
386,125.632681,0.227015
387,-77.858722,0.225712
388,101.502682,0.224418
389,-74.961933,0.223131
390,-47.678799,0.221852
391,162.249909,0.22058
392,207.491805,0.219315
393,196.804144,0.218058
394,97.665158,0.216809
395,-141.1025,0.215567
396,100.865227,0.214332
397,167.06937,0.213104
398,27.973447,0.211883
399,-58.061808,0.21067
400,-12.578525,0.209464
401,122.184227,0.208264
402,113.037306,0.207072
403,168.36544,0.205887
404,189.239603,0.204709
405,164.88468,0.203538
406,187.721394,0.202373
407,173.016402,0.201215
408,120.139417,0.200065
409,128.404089,0.198921
410,120.726311,0.197783
411,99.55341,0.196653
412,75.353522,0.195528
413,187.642199,0.194411
414,163.840489,0.1933
415,-16.706344,0.192196
416,165.57021,0.191098
